n,s1,s2,t,x,y,frame,particle
2,"(1, 3)","(0, 2)",553.616,189.53680717932664,97.08915704006418,79088,74
2,"(3,)","(2,)",553.616,149.43409786212945,58.074207277752855,79088,73
2,"(1, 3)","(0, 2)",553.623,189.6461786601871,96.6713270351704,79089,74
2,"(3,)","(2,)",553.623,149.43395191956475,58.07416523541453,79089,73
2,"(3,)","(2,)",553.637,149.43368529008643,58.07408842624814,79090,75
2,"(1, 3)","(0, 2)",553.637,189.64643644148342,96.67260314377084,79090,76
2,"(1, 3)","(0, 2)",553.63,189.6463083904317,96.67196924577006,79090,74
2,"(3,)","(2,)",553.63,149.4338143981507,58.07412561899537,79090,73
2,"(1, 3)","(0, 2)",553.644,189.6465628150499,96.67322873762657,79092,74
2,"(3,)","(2,)",553.644,149.433564587568,58.074053654924725,79092,73
2,"(1, 3)","(0, 2)",553.651,189.64668751284088,96.67384603580042,79092,76
2,"(3,)","(2,)",553.651,149.43345228278898,58.07402130277629,79092,75
2,"(3,)","(2,)",553.658,149.4333483679401,58.073991367553184,79094,75
2,"(1, 3)","(0, 2)",553.658,189.6468105365677,96.6744550467646,79094,76
2,"(3,)","(2,)",553.665,149.43807316134664,58.07373659770397,79095,73
2,"(1, 3)","(0, 2)",553.665,189.64693188794345,96.67505577900002,79095,76
2,"(1, 3)","(0, 2)",553.672,189.66457994266614,96.6042882744122,79096,74
2,"(3,)","(2,)",553.672,149.43798477972234,58.07371089397749,79096,73
2,"(0, 3)","(0, 2)",553.679,189.6647244083613,96.60487047542128,79097,74
2,"(3,)","(2,)",553.679,150.14054413056255,58.04529597977215,79097,73
2,"(0, 3)","(0, 2)",553.686,189.66486703327573,96.6054452580298,79098,74
2,"(3,)","(2,)",553.686,150.14028890400147,58.045180401881,79098,73
2,"(0, 3)","(0, 2)",553.693,189.6650078188921,96.60601262821275,79099,74
2,"(3,)","(2,)",553.693,150.14003977234796,58.045067584033916,79099,73
2,"(3,)","(2,)",553.7,150.13979673247502,58.044957524814905,79100,73
2,"(0, 3)","(0, 2)",553.7,189.66514676669547,96.6065725919552,79100,74
2,"(0, 3)","(0, 2)",553.707,189.66528387817328,96.60712515525186,79101,74
2,"(3,)","(2,)",553.707,150.13955978124696,58.044850222803966,79101,73
2,"(0, 3)","(0, 2)",553.714,189.6654191548156,96.60767032410692,79102,74
2,"(3,)","(2,)",553.714,150.13932891551931,58.04474567657712,79102,73
2,"(0, 3)","(0, 2)",553.721,189.66555259811446,96.60820810453392,79103,74
2,"(3,)","(2,)",553.721,150.13910413213898,58.04464388470657,79103,73
2,"(0, 3)","(0, 2)",553.7280000000001,189.66568420956423,96.60873850255535,79104,74
2,"(3,)","(2,)",553.7280000000001,150.1388854279449,58.04454484576081,79104,73
2,"(0, 3)","(0, 2)",553.735,189.66581399066163,96.6092615242026,79105,74
2,"(3,)","(2,)",553.735,150.3222148164542,58.04198551335735,79105,73
2,"(3,)","(2,)",553.742,150.32181625953908,58.041870684095905,79106,73
2,"(0, 3)","(0, 2)",553.742,189.6659419429054,96.60977717551569,79106,74
2,"(3,)","(2,)",553.749,150.32142723326143,58.041758600731036,79107,73
2,"(0, 3)","(0, 2)",553.749,189.66606806779626,96.61028546254292,79107,74
2,"(0, 3)","(0, 2)",553.756,189.66619236683715,96.61078639134092,79108,74
2,"(3,)","(2,)",553.756,150.32104772839642,58.04164926060493,79108,73
2,"(0, 3)","(0, 2)",553.763,189.66631484153285,96.61127996797413,79109,74
2,"(3,)","(2,)",553.763,150.32067773571458,58.041542661058465,79109,73
2,"(0, 3)","(0, 2)",553.77,189.6664354933901,96.61176619851472,79110,74
2,"(3,)","(2,)",553.77,150.32031724598238,58.041438799431354,79110,73
2,"(0, 3)","(0, 2)",553.7769999999999,189.66655432391758,96.61224508904232,79110,78
2,"(3,)","(2,)",553.7769999999999,150.3199662499622,58.0413376730621,79110,77
2,"(3,)","(2,)",553.7909999999999,150.31929270208957,58.04114361544619,79112,77
2,"(0, 3)","(0, 2)",553.7909999999999,189.66678652702615,96.61318087441315,79112,78
2,"(3,)","(2,)",553.784,150.31962473841278,58.04123927928821,79112,73
2,"(0, 3)","(0, 2)",553.784,189.6666713346256,96.61271664564389,79112,74
2,"(0, 3)","(0, 2)",553.798,189.66689990263316,96.6136377814508,79114,74
2,"(3,)","(2,)",553.798,150.31897013174472,58.041050678871635,79114,73
2,"(0, 3)","(0, 2)",553.805,189.667011462962,96.61408737286374,79114,78
2,"(3,)","(2,)",553.805,150.31865701812785,58.04096046689936,79114,77
2,"(0, 3)","(0, 2)",553.812,189.6671212095296,96.61452965476522,79116,74
2,"(3,)","(2,)",553.812,150.31835335198582,58.04087297686346,79116,73
2,"(0, 3)","(0, 2)",553.819,189.66722914385414,96.61496463327428,79116,78
2,"(3,)","(2,)",553.819,150.31805912406315,58.0407882060973,79116,77
2,"(3,)","(2,)",553.826,150.3177743251027,58.04070615193378,79118,77
2,"(0, 3)","(0, 2)",553.826,189.66733526745563,96.61539231451569,79118,78
2,"(0, 3)","(0, 2)",553.8330000000001,189.66743958185498,96.61581270461934,79119,78
2,"(3,)","(2,)",553.8330000000001,150.3174989458454,58.040626811705245,79119,77
2,"(0, 3)","(0, 2)",553.84,189.66754208857455,96.61622580972023,79120,78
2,"(3,)","(2,)",553.84,150.31726166025598,58.040549741733805,79120,77
2,"(0, 3)","(0, 2)",553.847,189.66764278913783,96.61663163595804,79121,78
2,"(3,)","(2,)",553.847,150.31700504813972,58.040475818314455,79121,77
2,"(3,)","(2,)",553.854,150.31675782915374,58.04040460081689,79122,77
2,"(0, 3)","(0, 2)",553.854,189.6677416850694,96.61703018947664,79122,78
2,"(3,)","(2,)",553.861,150.31651999403203,58.04033608657174,79123,77
2,"(0, 3)","(0, 2)",553.861,189.66783877789467,96.61742147642396,79123,78
2,"(0, 3)","(0, 2)",553.868,189.66793406914013,96.61780550295154,79124,78
2,"(3,)","(2,)",553.868,150.3162915335081,58.04027027290961,79124,77
2,"(3,)","(2,)",553.882,150.31586269918822,58.040146736656844,79125,79
2,"(0, 3)","(0, 2)",553.875,189.66802756033303,96.6181822752141,79125,78
2,"(3,)","(2,)",553.875,150.31607243831562,58.04020715716114,79125,77
2,"(0, 3)","(0, 2)",553.882,189.66811925300118,96.61855179936924,79125,80
2,"(0, 3)","(0, 3)",553.896,189.66829724887825,96.6192691279993,79127,80
2,"(3,)","(3,)",553.896,150.31547125206504,58.04003397070386,79127,79
2,"(0, 3)","(0, 2)",553.889,189.66820914867333,96.61891408157696,79127,78
2,"(3,)","(2,)",553.889,150.31566230685982,58.04008900872746,79127,77
2,"(3,)","(3,)",553.903,150.31528952553938,58.03998161991717,79129,79
2,"(0, 3)","(0, 3)",553.903,189.66838355514548,96.61961694479996,79129,80
2,"(0, 3)","(0, 4)",553.91,189.66846806900483,96.61995753814361,79130,78
2,"(3,)","(4,)",553.91,150.31511711801966,58.03993195369888,79130,77
2,"(0, 3)","(0, 4)",553.9169999999999,189.668550791986,96.6202909141957,79130,80
2,"(3,)","(4,)",553.9169999999999,150.31495402024362,58.039884969380815,79130,79
2,"(0, 3)","(0, 4)",553.924,189.668631725619,96.62061707912187,79132,80
2,"(3,)","(4,)",553.924,150.31480022295094,58.03984066429527,79132,79
2,"(0, 3)","(0, 4)",553.931,189.6687108714337,96.62093603908743,79133,80
2,"(3,)","(4,)",553.931,150.31465571688298,58.0397990357751,79133,79
2,"(0, 3)","(0, 4)",553.938,189.6687882309596,96.62124780025684,79134,80
2,"(3,)","(4,)",553.938,150.3145204927834,58.03976008115376,79134,79
2,"(3,)","(4,)",553.945,150.32074257537286,58.039613743381956,79135,79
2,"(0, 3)","(0, 4)",553.945,189.66886380572618,96.62155236879336,79135,80
2,"(0, 3)","(0, 4)",553.952,189.6689375972622,96.62184975085822,79136,80
2,"(3,)","(4,)",553.952,150.32062423237429,58.039579326091136,79136,79
2,"(0, 3)","(0, 4)",553.9590000000001,189.66900960709592,96.62213995261033,79137,80
2,"(3,)","(4,)",553.9590000000001,150.32051506194298,58.039547576426784,79137,79
2,"(0, 3)","(0, 4)",553.966,189.6690798367549,96.62242298020557,79138,80
2,"(3,)","(4,)",553.966,150.3204150550237,58.03951849175539,79138,79
2,"(0, 3)","(0, 3)",553.9730000000001,189.6691482877656,96.62269883979636,79139,80
2,"(3,)","(3,)",553.9730000000001,150.32032420256402,58.039492069444286,79139,79
2,"(3,)","(3,)",553.98,151.10491420432984,58.02916117107822,79140,79
2,"(0, 3)","(0, 3)",553.98,189.66921496165386,96.62296753753084,79140,80
2,"(0, 3)","(0, 3)",553.987,189.66927985994397,96.62322907955246,79141,80
2,"(3,)","(3,)",553.987,151.10462773656957,58.029031445788355,79141,79
2,"(0, 3)","(0, 3)",553.994,189.669342984159,96.62348347199936,79142,80
2,"(3,)","(3,)",553.994,151.1043478334019,58.028904693236754,79142,79
2,"(0, 3)","(0, 4)",554.001,189.6694043358206,96.62373072100368,79143,80
2,"(3,)","(4,)",554.001,151.1040744914411,58.02878091189025,79143,79
2,"(0, 3)","(0, 4)",554.008,189.66946391644868,96.62397083269104,79144,80
2,"(3,)","(4,)",554.008,151.1038077072946,58.02866010021246,79144,79
2,"(3,)","(4,)",554.0219999999999,151.10329379883882,58.02842737970202,79145,81
2,"(0, 3)","(0, 4)",554.0219999999999,189.6695884978711,96.6243890910313,79145,82
2,"(3,)","(4,)",554.015,151.10354747756253,58.02854225666388,79145,79
2,"(0, 3)","(0, 4)",554.015,189.6695217275616,96.62420381317972,79145,80
2,"(0, 3)","(0, 4)",554.029,189.74336232533906,96.34615706878333,79147,80
2,"(3,)","(4,)",554.029,151.10304666771083,58.0283154677815,79147,79
2,"(0, 3)","(0, 4)",554.036,189.74341665347697,96.34676785710053,79147,82
2,"(3,)","(4,)",554.036,151.10280608075962,58.02820651935411,79147,81
2,"(0, 1)","(0, 4)",554.043,189.7434700203588,96.34736783842085,79149,80
2,"(1,)","(4,)",554.043,151.10257203456024,58.02810053286881,79149,79
2,"(0, 1)","(0, 4)",554.05,189.7435224277479,96.3479570325696,79149,82
2,"(1,)","(4,)",554.05,151.10234452568167,58.027997506771925,79149,81
2,"(1,)","(4,)",554.057,151.28402829103203,58.03098349496389,79151,79
2,"(0, 1)","(0, 4)",554.057,189.74357387740304,96.34853545931965,79151,82
2,"(0, 1)","(0, 3)",554.064,189.7436427998172,96.34903403569626,79152,82
2,"(1,)","(3,)",554.064,151.28360036438718,58.03086020391383,79152,79
2,"(0, 1)","(0, 3)",554.071,189.74369237539054,96.34959095209032,79153,82
2,"(1,)","(3,)",554.071,151.283183099448,58.03073998463529,79153,79
2,"(0, 1)","(0, 3)",554.078,189.7437409979264,96.35013716236143,79154,82
2,"(1,)","(3,)",554.078,151.28277648521774,58.03062283396,79154,79
2,"(0, 1)","(0, 3)",554.085,189.8016072696553,96.13481423528142,79155,82
2,"(1,)","(3,)",554.085,151.28238051070082,58.03050874871997,79155,79
2,"(1,)","(5,)",554.092,151.28199516490338,58.03039772574775,79156,79
2,"(0, 1)","(0, 5)",554.092,189.8017479889262,96.13530271741901,79156,82
2,"(0, 1)","(0, 5)",554.099,189.80188680446759,96.13578459109542,79157,82
2,"(1,)","(5,)",554.099,151.2816204368328,58.03028976187622,79157,79
2,"(0, 1)","(0, 5)",554.106,189.80202371750417,96.13625986056162,79158,82
2,"(1,)","(5,)",554.106,151.2812563154986,58.030184853938856,79158,79
2,"(0, 1)","(0, 5)",554.113,189.80215872925544,96.13672853005122,79159,82
2,"(1,)","(5,)",554.113,151.2809027899121,58.03008299876974,79159,79
2,"(1,)","(5,)",554.127,151.28022748204089,58.02988843407609,79160,83
2,"(0, 1)","(0, 5)",554.12,189.80229184093574,96.13719060377954,79160,82
2,"(1,)","(5,)",554.12,151.28055984908733,58.02998419320363,79160,79
2,"(0, 1)","(0, 5)",554.127,189.80242305375407,96.13764608594316,79160,84
2,"(1,)","(5,)",554.134,151.27990567779204,58.029795718223426,79162,83
2,"(0, 1)","(0, 5)",554.134,189.8025523689137,96.1380949807193,79162,84
2,"(0, 1)","(0, 5)",554.141,189.80267978761228,96.13853729226514,79163,84
2,"(1,)","(5,)",554.141,151.2795944253635,58.029706042482935,79163,83
2,"(0, 1)","(0, 6)",554.148,189.80280531104142,96.13897302471744,79164,84
2,"(1,)","(6,)",554.148,151.2792937137812,58.029619403692884,79164,83
2,"(0, 1)","(0, 4)",554.155,189.8029289403868,96.13940218219184,79165,84
2,"(1,)","(4,)",554.155,151.27900353207463,58.02953579869247,79165,83
2,"(0, 1)","(0, 4)",554.1619999999999,189.80305067682772,96.13982476878236,79165,86
2,"(1,)","(4,)",554.1619999999999,151.2787238692771,58.0294552243221,79165,85
2,"(1,)","(4,)",554.1759999999999,151.27819605656316,58.029303154838885,79167,85
2,"(0, 1)","(0, 4)",554.1759999999999,189.803288475682,96.14065024557682,79167,86
2,"(0, 1)","(0, 4)",554.169,189.8031705215373,96.14024078856094,79167,84
2,"(1,)","(4,)",554.169,151.27845471442612,58.02937767742334,79167,83
2,"(0, 1)","(0, 1)",554.183,189.8034045404216,96.14105314385614,79169,86
2,"(1,)","(1,)",554.183,151.27794788473463,58.02923165341286,79169,85
2,"(0, 1)","(0, 1)",554.19,189.80351871690917,96.14144948740149,79170,86
2,"(1,)","(1,)",554.19,151.27773651863154,58.029163554434405,79170,85
2,"(0, 1)","(0, 1)",554.197,189.80363100629089,96.14183928019123,79171,86
2,"(1,)","(1,)",554.197,151.27750924243426,58.02909808194664,79171,85
2,"(0, 1)","(0, 1)",554.2040000000001,189.8037414097056,96.14222252617952,79172,86
2,"(1,)","(1,)",554.2040000000001,151.27729242092778,58.02903562118922,79172,85
2,"(1,)","(1,)",554.211,151.27708604317482,58.028976169011365,79173,85
2,"(0, 1)","(0, 1)",554.211,189.8038499282853,96.14259922929527,79173,86
2,"(0, 1)","(0, 1)",554.2180000000001,189.80395656315457,96.14296939344227,79174,86
2,"(1,)","(1,)",554.2180000000001,151.27689009824329,58.02891972226382,79174,85
2,"(0, 1)","(0, 1)",554.225,189.8040613154305,96.1433330224985,79175,86
2,"(1,)","(1,)",554.225,151.27670457520682,58.028866277799,79175,85
2,"(0, 1)","(0, 1)",554.232,189.80416418622275,96.14369012031588,79176,86
2,"(1,)","(1,)",554.232,151.2765294631451,58.028815832471,79176,85
2,"(0, 1)","(0, 1)",554.239,189.8042651766333,96.14404069071985,79177,86
2,"(1,)","(1,)",554.239,151.27636475114357,58.028768383135656,79177,85
2,"(1,)","(1,)",554.246,151.28364596518068,58.02882506270743,79178,85
2,"(0, 1)","(0, 1)",554.246,189.80436428775658,96.14438473750911,79178,86
2,"(0, 1)","(0, 1)",554.253,189.80446152067898,96.1447222644552,79179,86
2,"(1,)","(1,)",554.253,151.2835000979521,58.02878264063862,79179,85
2,"(0, 1)","(0, 1)",554.26,189.80455687647904,96.14505327530242,79180,86
2,"(1,)","(1,)",554.26,151.28336449623794,58.028743204054386,79180,85
2,"(0, 1)","(0, 1)",554.2669999999999,189.80465035622748,96.1453777737671,79180,88
2,"(1,)","(1,)",554.2669999999999,151.28323914940094,58.028706749861094,79180,87
2,"(0, 1)","(0, 1)",554.281,189.80483169181176,96.14600724827518,79182,88
2,"(1,)","(1,)",554.281,151.28301917784106,58.028642776282254,79182,87
2,"(0, 1)","(0, 1)",554.274,189.8047419609869,96.1456957635379,79182,86
2,"(1,)","(1,)",554.274,151.2831240468101,58.02867327496701,79182,85
2,"(0, 1)","(0, 1)",554.288,189.80491954974832,96.14631223161095,79184,86
2,"(1,)","(1,)",554.288,152.13943484929413,58.044793648082326,79184,85
2,"(0, 1)","(0, 1)",554.295,189.80500553583457,96.14661071714859,79184,88
2,"(1,)","(1,)",554.295,152.13911365355247,58.04464819642431,79184,87
2,"(0, 1)","(0, 1)",554.302,189.8050896511004,96.14690270846272,79186,88
2,"(1,)","(1,)",554.302,152.13879956982134,58.04450596539967,79186,87
2,"(0, 1)","(0, 1)",554.309,189.80517189656703,96.14718820909894,79187,88
2,"(1,)","(1,)",554.309,152.13849259461102,58.0443669534281,79187,87
2,"(1,)","(1,)",554.316,152.13819272442382,58.044231158925705,79188,87
2,"(0, 1)","(0, 1)",554.316,189.80525227324767,96.14746722257395,79188,88
2,"(0, 1)","(0, 1)",554.323,189.80533078214688,96.14773975237505,79189,88
2,"(1,)","(1,)",554.323,152.13789995575442,58.044098580305096,79189,87
2,"(0, 1)","(0, 1)",554.33,189.80540742426086,96.14800580196031,79190,88
2,"(1,)","(1,)",554.33,152.13761428509002,58.043969215975544,79190,87
2,"(0, 1)","(0, 1)",554.337,189.80548220057727,96.1482653747585,79191,88
2,"(1,)","(1,)",554.337,152.1373357089103,58.04384306434287,79191,87
2,"(0, 1)","(0, 1)",554.344,189.80555511207547,96.14851847416878,79192,88
2,"(1,)","(1,)",554.344,152.13706422368782,58.04372012380968,79192,87
2,"(0, 1)","(0, 1)",554.351,189.8056261597261,96.14876510356103,79193,88
2,"(1,)","(1,)",554.351,152.13679982588775,58.04360039277529,79193,87
2,"(1,)","(1,)",554.3580000000001,152.13654251196854,58.04348386963593,79194,87
2,"(0, 1)","(0, 1)",554.3580000000001,189.80569534449143,96.1490052662755,79194,88
2,"(1,)","(1,)",554.372,152.13604912157206,58.043260440611476,79195,89
2,"(0, 1)","(0, 1)",554.372,189.80582812917285,96.14946620488483,79195,90
2,"(1,)","(1,)",554.365,152.13629227838172,58.043370552784616,79195,87
2,"(0, 1)","(0, 1)",554.365,189.80576266732533,96.14923896562298,79195,88
2,"(0, 1)","(0, 1)",554.379,189.80589173097104,96.14968698731295,79197,90
2,"(1,)","(1,)",554.379,152.1358130379778,58.04315353150354,79197,89
2,"(0, 1)","(0, 1)",554.386,189.80595347364812,96.14990131612991,79198,90
2,"(1,)","(1,)",554.386,152.13558402403086,58.043049823845045,79198,89
2,"(0, 1)","(0, 1)",554.393,189.80601335812386,96.15010919452897,79199,90
2,"(1,)","(1,)",554.393,152.3637607664273,58.05395542422839,79199,87
2,"(1,)","(1,)",554.4069999999999,152.36282567055858,58.0536860113443,79200,89
2,"(0, 1)","(0, 1)",554.4069999999999,189.80612755610943,96.15050561270088,79200,91
2,"(1,)","(1,)",554.4,152.36328715983998,58.0538189722122,79200,87
2,"(0, 1)","(0, 1)",554.4,189.80607138531,96.15031062567428,79200,90
2,"(0, 1)","(0, 1)",554.414,189.8061818714172,96.15069415871496,79202,90
2,"(1,)","(1,)",554.414,152.36237628545672,58.05355653784281,79202,87
2,"(0, 1)","(0, 1)",554.4209999999999,189.8062343321197,96.15087626679392,79202,91
2,"(1,)","(1,)",554.4209999999999,152.36193899141,58.0534305479264,79202,89
2,"(0, 1)","(0, 1)",554.428,189.80628493909526,96.15105193998664,79204,90
2,"(1,)","(1,)",554.428,152.36151377529654,58.05330803781453,79204,87
2,"(0, 1)","(0, 1)",554.435,189.806333693214,96.15122118131369,79204,91
2,"(1,)","(1,)",554.435,152.361100623997,58.05318900372734,79204,89
2,"(1,)","(1,)",554.442,152.36069952439516,58.05307344188587,79206,89
2,"(0, 1)","(0, 1)",554.442,189.80638059533797,96.15138399376741,79206,91
2,"(0, 1)","(0, 1)",554.4490000000001,189.8241493004422,96.09016562670423,79207,90
2,"(1,)","(1,)",554.4490000000001,152.36031046337808,58.05296134851214,79207,89
2,"(0, 1)","(0, 1)",554.456,189.82420136113504,96.09037306125755,79208,90
2,"(1,)","(1,)",554.456,152.3599334278367,58.05285271982922,79208,89
2,"(0, 1)","(0, 1)",554.4630000000001,189.82425169171825,96.09057360223152,79209,90
2,"(1,)","(1,)",554.4630000000001,152.35956840466568,58.05274755206135,79209,89
2,"(0, 1)","(0, 1)",554.47,189.82430029320716,96.09076725367191,79210,90
2,"(1,)","(1,)",554.47,152.35921538076437,58.05264584143404,79210,89
2,"(1,)","(1,)",554.477,152.35887434303655,58.05254758417411,79211,89
2,"(0, 1)","(0, 1)",554.477,189.82434716660973,96.09095401959424,79211,90
2,"(1,)","(1,)",554.484,152.358545278391,58.05245277650981,79212,89
2,"(0, 1)","(0, 1)",554.484,189.82439231292602,96.09113390398392,79212,90
2,"(0, 1)","(0, 1)",554.491,189.82460463646584,96.09072703677349,79213,90
2,"(1,)","(1,)",554.491,152.3582281737419,58.05236141467096,79213,89
2,"(0, 1)","(0, 1)",554.498,189.82464668335143,96.09089279512692,79214,90
2,"(1,)","(1,)",554.498,152.35792301600893,58.05227349488894,79214,89
2,"(0, 1)","(0, 1)",554.505,189.93351155822415,95.59269671599802,79215,93
2,"(1,)","(1,)",554.505,152.35762979211773,58.052189013396884,79215,89
2,"(0, 1)","(0, 1)",554.512,189.93366913052117,95.59324370044416,79215,90
2,"(1,)","(1,)",554.512,152.35734848900032,58.0521079664297,79215,92
2,"(1,)","(1,)",554.526,152.3568215928469,58.051956161019106,79217,92
2,"(0, 1)","(0, 1)",554.526,189.9339775826714,95.59431443769822,79217,90
2,"(1,)","(1,)",554.519,152.3570790935949,58.05203035022418,79217,89
2,"(0, 1)","(0, 1)",554.519,189.93382447169228,95.59378293993043,79217,93
2,"(0, 1)","(0, 1)",554.533,189.9341284643816,95.59483819695214,79219,90
2,"(1,)","(1,)",554.533,152.35657597370871,58.051885395055294,79219,92
2,"(0, 1)","(0, 1)",554.54,189.93427711773583,95.59535422086095,79220,90
2,"(1,)","(1,)",554.54,152.35634222314016,58.051818048575704,79220,92
2,"(0, 1)","(0, 1)",554.547,189.9344235436366,95.5958625125582,79221,90
2,"(1,)","(1,)",554.547,152.36367105811692,58.0520984876691,79221,89
2,"(0, 1)","(0, 1)",554.554,189.93456774297672,95.59636307514255,79222,90
2,"(1,)","(1,)",554.554,152.36345970683118,58.05203702109519,79222,89
2,"(1,)","(1,)",554.561,152.3632600544712,58.05197895687998,79223,89
2,"(0, 1)","(0, 1)",554.561,189.9347097166391,95.59685591167893,79223,90
2,"(0, 1)","(0, 1)",554.568,189.9348494654969,95.5973410251988,79224,90
2,"(1,)","(1,)",554.568,152.36307208836706,58.05192429133872,79224,89
2,"(0, 1)","(0, 1)",554.575,189.93498699041425,95.59781841870121,79225,90
2,"(1,)","(1,)",554.575,152.36289579585718,58.05187302078907,79225,89
2,"(0, 1)","(0, 1)",554.582,189.93512229224575,95.59828809515328,79226,90
2,"(1,)","(1,)",554.582,152.36273116428842,58.05182514155118,79226,89
2,"(0, 1)","(0, 1)",554.589,189.93525537183731,95.59875005749096,79227,90
2,"(1,)","(1,)",554.589,152.36257818101626,58.05178064994769,79227,89
2,"(1,)","(1,)",554.596,152.36243683340516,58.05173954230382,79228,89
2,"(0, 1)","(0, 1)",554.596,189.9353862300258,95.59920430861985,79228,90
2,"(1,)","(1,)",554.6030000000001,152.36230710882887,58.05170181494755,79229,89
2,"(0, 1)","(0, 1)",554.6030000000001,189.93551486763988,95.59965085141589,79229,90
2,"(0, 1)","(0, 1)",554.61,189.9356412854996,95.60008968872611,79230,90
2,"(1,)","(1,)",554.61,153.26550456326558,58.101883598360125,79230,89
2,"(0, 1)","(0, 1)",554.617,189.93576548441698,95.60052082336948,79231,90
2,"(1,)","(1,)",554.617,153.2651536044246,58.10172466865251,79231,89
2,"(0, 1)","(0, 1)",554.624,189.93588746519632,95.60094425813746,79232,90
2,"(1,)","(1,)",554.624,153.2648103939617,58.101569247753666,79232,89
2,"(0, 1)","(0, 1)",554.631,189.936007228634,95.60135999579504,79233,90
2,"(1,)","(1,)",554.631,153.2644749283705,58.101417334075784,79233,89
2,"(1,)","(1,)",554.638,153.26414720413703,58.10126892602753,79234,89
2,"(0, 1)","(0, 1)",554.638,189.93612477551918,95.60176803908135,79234,90
2,"(0, 1)","(0, 1)",554.645,189.93624010663368,95.6021683907105,79235,90
2,"(1,)","(1,)",554.645,153.26382721773976,58.101124022014226,79235,89
2,"(0, 1)","(0, 1)",554.6519999999999,189.93635322275242,95.60256105337238,79235,95
2,"(1,)","(1,)",554.6519999999999,153.26351496564988,58.10098262043788,79235,94
2,"(0, 1)","(0, 1)",554.659,189.9364641246436,95.60294602973353,79237,90
2,"(1,)","(1,)",554.659,153.26321044433132,58.100844719697186,79237,89
2,"(0, 1)","(0, 1)",554.6659999999999,189.93657281306872,95.60332332243773,79237,95
2,"(1,)","(1,)",554.6659999999999,153.26291365024122,58.10071031818779,79237,94
2,"(1,)","(1,)",554.68,153.2623432295403,58.100452006429755,79239,94
2,"(0, 1)","(0, 1)",554.68,189.93678355253633,95.60405486734228,79239,95
2,"(1,)","(1,)",554.673,153.26262457982972,58.10057941430216,79239,89
2,"(0, 1)","(0, 1)",554.673,189.93667928878318,95.603692934107,79239,90
2,"(0, 1)","(0, 1)",554.687,189.93688560507144,95.60440912472441,79241,90
2,"(1,)","(1,)",554.687,153.2620695958101,58.100328092957106,79241,89
2,"(0, 1)","(0, 1)",554.694,189.93698544712646,95.60475570881472,79241,95
2,"(1,)","(1,)",554.694,153.26180367506961,58.10020767226786,79241,94
2,"(0, 1)","(0, 1)",554.701,189.93708307943402,95.60509462215595,79243,95
2,"(1,)","(1,)",554.701,153.2615454637432,58.100090742742736,79243,94
2,"(0, 1)","(0, 1)",554.7080000000001,189.93717850272137,95.60542586727307,79244,95
2,"(1,)","(1,)",554.7080000000001,153.26129495824915,58.09997730275981,79244,94
2,"(1,)","(1,)",554.715,153.26105215499962,58.09986735069435,79245,94
2,"(0, 1)","(0, 1)",554.715,189.93727171771096,95.605749446674,79245,95
2,"(0, 1)","(0, 1)",554.722,189.9373627251206,95.60606536285059,79246,95
2,"(1,)","(1,)",554.722,153.2608170504011,58.09976088491904,79246,94
2,"(0, 1)","(0, 1)",554.729,189.93745152566385,95.60637361827914,79247,95
2,"(1,)","(1,)",554.729,153.62351504618246,58.12879390015812,79247,94
2,"(0, 1)","(0, 1)",554.736,189.9375381200497,95.60667421542152,79248,95
2,"(1,)","(1,)",554.736,153.62293164153274,58.1286258139388,79248,94
2,"(0, 1)","(0, 1)",554.743,189.93762250898342,95.60696715672572,79249,95
2,"(1,)","(1,)",554.743,153.62236231764587,58.12846178456441,79249,94
2,"(1,)","(1,)",554.757,153.62126584856546,58.12814587802782,79250,96
2,"(0, 1)","(0, 1)",554.757,189.9377846732969,95.60753008154741,79250,97
2,"(0, 1)","(0, 1)",554.75,189.9377046931665,95.60725244462671,79250,95
2,"(1,)","(1,)",554.75,153.6218070586218,58.12830180745394,79250,94
2,"(0, 1)","(0, 1)",554.764,189.9378624500692,95.6078000698992,79252,95
2,"(1,)","(1,)",554.764,153.62073867158674,58.1279939917079,79252,94
2,"(0, 1)","(0, 1)",554.771,189.93793802417514,95.60806241208284,79252,97
2,"(1,)","(1,)",554.771,153.62022551180118,58.1278461439177,79252,96
2,"(0, 1)","(0, 1)",554.778,189.93801139630338,95.60831711048927,79254,97
2,"(1,)","(1,)",554.778,153.61972635332953,58.127702330082165,79254,96
2,"(1,)","(1,)",554.7919999999999,153.6187699768407,58.12742678598371,79255,96
2,"(0, 1)","(0, 1)",554.7919999999999,189.93815153736907,95.60880358548948,79255,97
2,"(1,)","(1,)",554.785,153.61924118029856,58.127562545628045,79255,94
2,"(0, 1)","(0, 1)",554.785,189.93808256714007,95.6085641675003,79255,95
2,"(0, 1)","(0, 1)",554.799,189.93821830767186,95.60903536682275,79257,97
2,"(1,)","(1,)",554.799,153.6183127270947,58.127295046579285,79257,96
2,"(0, 1)","(0, 1)",554.806,189.93828287872802,95.60925951385931,79258,97
2,"(1,)","(1,)",554.806,153.61786941520538,58.12716732284672,79258,96
2,"(0, 1)","(0, 1)",554.813,189.93834525121557,95.60947602895227,79259,97
2,"(1,)","(1,)",554.813,153.61744002532404,58.12704361021982,79259,96
2,"(0, 1)","(0, 1)",554.82,189.93840542581063,95.60968491444945,79260,97
