s,t,x,y
"[(0, 2), (0, 3), (0, 4)]",0.1,"[[131.99540125211797, 98.99786870644597, 98.96673623248066, 97.99787254814737, 97.96673375005469, 97.19984856207536], [96.82338400740953, 96.82338400740952], [97.19984856207536, 97.96673375005469, 97.99787254814737, 98.96673623248066, 98.99786870644597, 132.03238233929994]]","[[198.6496229533703, 239.8660599665369, 240.06190903022264, 243.86593980017912, 244.06191475395164, 247.0927327053599], [255.878748234497, 256.121251765503], [264.9072672946401, 267.9380852460484, 268.1340601998209, 271.93809096977736, 272.13394003346315, 313.2812089977453]]"
"[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (2, 22), (2, 45), (2, 46), (2, 47)]",0.2,"[[96.79179248579962, 96.79179248579962], [97.64224386173929, 97.24877128637043], [97.24877128637044, 97.64224386173933], [98.6422758067732, 98.24186440319048], [98.24186440319048, 98.64227580677318], [103.73078816881448, 102.04853443046062, 101.7145255228542, 100.04966602371174, 99.69696448652026, 99.23755977790502], [99.237559777905, 99.69696448652026, 100.04966602371174, 101.71452552285422, 102.04853443046065, 103.73078816881447], [106.73078373061477, 104.96993312847862], [104.96993312847864, 106.73078373061529], [108.70069805583876, 107.97433555341304], [107.97433555341364, 108.70069805584302], [111.7004267691681, 110.98132001331805], [110.98132001333354, 111.70042676926548], [119.92624517556594, 118.75578733143468], [118.75578749385409, 119.92624539180512], [123.96420053945022, 122.75533921509455], [122.75534657642169, 123.9642109108867], [128.9328686410974, 125.7111117358424], [125.71123145281308, 128.93408388109629], [221.6227680290924, 221.26101052158617, 220.93855847177483, 220.04398803351657, 219.79453168039822, 218.2458587187147, 217.7472972290398, 217.74730013986562, 218.24585860944825, 219.7945311611607, 220.04398800633948, 220.93855840237887, 221.26101050896503, 221.6227679914756], [222.61766783377266, 222.31500218963532], [222.31500218527714, 222.61766782420574], [223.159966181065, 223.15996618105635]]","[[255.8471567128871, 256.1528432871129], [244.69175642081387, 245.6961050882204], [266.30389491177965, 267.3082435791862], [240.69168755178325, 241.71529888947063], [270.2847011105294, 271.3083124482167], [226.71262608916564, 230.27623508251807, 231.52670988073743, 235.27215345025448, 236.57378639787018, 237.72726117695007], [274.2727388230499, 275.42621360212985, 276.7278465497455, 280.47329011926263, 281.72376491748196, 285.2873739108343], [221.71263179894032, 224.98810970988356], [287.01189029011647, 290.2873682010592], [218.75544702950594, 219.96434772159006], [292.03565227840926, 293.24455297048985], [214.75579027156573, 215.92624897681415], [296.0737510231703, 297.2442097283369], [206.98131621282354, 207.70042382903617], [304.2995760085444, 305.01868357098016], [203.9741927617745, 204.7005902414274], [307.29940239724544, 308.02579717617306], [200.96407543246988, 202.72926366751685], [309.27061661551244, 311.03467855657004], [241.58985159096397, 240.60905801936224, 239.5613328297181, 236.08068004656448, 235.09860461771922, 231.58357921483255, 229.97696483038246, 282.0230327096509, 280.41642062601403, 276.90139673267896, 275.91931993717185, 272.4386672499969, 271.3909419596053, 270.41014844624266], [245.56397796458856, 244.73444532014602], [267.2655546754128, 266.43602204499064], [256.1049792580152, 255.89502074199353]]"
"[(0, 3), (2, 5), (2, 14), (2, 15), (2, 16), (2, 17), (2, 18), (2, 19), (2, 20), (2, 21), (2, 22), (2, 23), (2, 24), (2, 25), (2, 26)]",0.3,"[[96.75639337279733, 96.75639337279732], [209.04655264629733, 209.04682609530002], [212.00779597798294, 211.24354413976857], [211.24354743051984, 212.00780096332795], [215.02164602080597, 213.22474933284477], [213.22483050289543, 215.0216460215227], [217.74831902030206, 216.2370411562875], [216.2370414538237, 217.7483269880546], [220.696490961866, 220.29482976278555, 219.86630887856762, 219.33921736314232], [219.33921725727757, 219.86630855306237, 220.29482971921422, 220.69649083524513], [221.69898904620032, 221.34737515851725], [221.34737513951706, 221.69898900297432], [222.69853159090206, 222.349655396556], [222.34965539146515, 222.69853158004292], [223.18956630982575, 223.18956630981037]]","[[255.8117575998848, 256.1882424001152], [216.08515782333728, 295.91499308934783], [219.98277488750276, 218.81109740498022], [293.18890588762054, 292.0172302454998], [224.99654398682935, 221.75687778940042], [290.2432034600854, 287.00345601388585], [229.80312950435948, 226.74456439572808], [285.25543590210543, 282.19686527613834], [237.66201857872687, 236.58668984775642, 235.10717320280284, 233.71251509826553], [278.28748479618787, 276.89282732815167, 275.4133100849278, 274.33798154653823], [241.6551817356636, 240.70216815317062], [271.29783182751476, 270.3448183082722], [245.64345359165972, 244.69995252829904], [267.30004746652514, 266.3565464191902], [256.1342199975995, 255.8657800024159]]"
"[(0, 3), (2, 5), (2, 12), (2, 13), (2, 14)]",0.4,"[[96.71722458037175, 96.71722458037175], [198.32799371104264, 198.327851644062], [201.1348110513617, 200.35849140209814], [200.36152212564943, 201.1347955242114], [223.22291376633143, 223.22291376630758]]","[[255.77258880745921, 256.2274111925408], [205.96922200451715, 306.03064289857593], [207.81045764722953, 207.33340052778559], [304.66370934063804, 304.18952683926403], [256.16754953924396, 255.83245046077988]]"
"[(2, 5), (2, 9), (2, 10)]",0.5,"[[194.08800915833257, 194.0864232752502], [197.09591359322516, 196.5769595658603], [196.58111299685837, 197.09538107598877]]","[[202.93030957173667, 309.0681078489194], [204.84926444594288, 204.54159743523286], [307.45444053389747, 307.15020323055614]]"
"[(2, 5)]",0.6,"[[189.8865493299463, 189.8810674498783]]","[[200.80545764868802, 311.1910830636042]]"
"[(2, 3)]",0.7,"[[189.90075738662668, 189.89477798964953]]","[[200.79649179113284, 311.1997349678977]]"
"[(2, 4)]",0.8,"[[189.91780754365553, 189.91133844763758]]","[[200.78573111152812, 311.21018660206414]]"
"[(2, 4)]",0.9,"[[188.69997923208905, 189.6309670968738]]","[[200.05986026957328, 311.3929914336693]]"
"[(2, 5)]",1.0,"[[188.7033903835811, 188.68818254913361]]","[[200.05730629297852, 311.9313073897247]]"
"[(2, 4)]",1.1,"[[188.67874366363813, 188.69365641869595]]","[[200.03656718482523, 311.9354057520453]]"
"[(2, 4)]",1.2,"[[188.6867080514183, 188.6699015135466]]","[[200.03067351933984, 311.9568896035369]]"
"[(2, 5)]",1.3,"[[187.92626055548186, 187.91811582011044]]","[[199.72442222778625, 312.2602345741169]]"
"[(2, 5)]",1.4,"[[187.92825213739832, 187.91973515220766]]","[[199.72067045016834, 312.2632851008706]]"
"[(2, 6)]",1.5,"[[187.93065906429382, 187.92181020943804]]","[[199.71613623825374, 312.26712238797774]]"
"[(2, 6)]",1.6,"[[187.93343557603714, 187.92419899964057]]","[[199.71096687177618, 312.2716246254929]]"
"[(2, 6)]",1.7,"[[187.9364569350696, 187.92686828788342]]","[[199.70527240937915, 312.27665552760106]]"
"[(2, 6)]",1.8,"[[187.93969284452382, 187.93108955752822]]","[[199.699173576202, 312.28176506795927]]"
"[(2, 6)]",1.9,"[[187.94422719056314, 187.93409762935235]]","[[199.69307775493974, 312.28752520720286]]"
"[(2, 6)]",2.0,"[[187.94766964965953, 187.95657110502322]]","[[199.68648581003447, 312.2888566782766]]"
"[(2, 7)]",2.1,"[[187.96851467207551, 187.95933719482292]]","[[199.68388702355006, 312.2951691448977]]"
"[(2, 7)]",2.2,"[[187.97157690818415, 187.96212929166788]]","[[199.67689872431842, 312.30154096194383]]"
"[(2, 7)]",2.3,"[[187.97464050292626, 188.10208750771966]]","[[199.66990732456256, 312.269924179867]]"
"[(2, 7)]",2.4,"[[187.97837265991322, 188.10494060400603]]","[[199.66310213113073, 312.27704877332036]]"
"[(2, 7)]",2.5,"[[188.116743258932, 188.107765643354]]","[[199.69347829286414, 312.28410330454676]]"
"[(2, 7)]",2.6,"[[188.11975654765325, 188.1105504934493]]","[[199.68595367576697, 312.29105504411194]]"
"[(2, 8)]",2.7,"[[188.12271670428862, 188.11328166606634]]","[[199.67856437890373, 312.29787512976105]]"
"[(2, 8)]",2.8,"[[188.1256111580584, 188.1159492712702]]","[[199.67133655943368, 312.30453647948866]]"
"[(2, 8)]",2.9,"[[188.12843094058667, 188.11854340565873]]","[[199.6642952035579, 312.3110143632389]]"
"[(2, 8)]",3.0,"[[188.13116652335918, 188.1210546055866]]","[[199.6574641051892, 312.317285149085]]"
"[(2, 8)]",3.1,"[[188.1338058656039, 188.61229888515413]]","[[199.65087333166792, 312.20659026765117]]"
"[(2, 8)]",3.2,"[[188.61335877148167, 188.61258053303644]]","[[199.75734108745544, 312.21617493459854]]"
"[(2, 8)]",3.3,"[[188.61364386983354, 188.61285113157345]]","[[199.74763899870646, 312.2253835848915]]"
"[(2, 8)]",3.4,"[[188.61391763313588, 188.6131104289265]]","[[199.73832264931937, 312.234207648289]]"
"[(2, 8)]",3.5,"[[188.61417996632352, 188.61335831379444]]","[[199.7293952744276, 312.2426433371401]]"
"[(2, 7)]",3.6,"[[188.6144308644676, 188.61365876128104]]","[[199.72085704176172, 312.25067703224045]]"
"[(2, 5)]",3.7,"[[188.61473200017645, 188.61607189028675]]","[[199.71271890185096, 312.2579012673171]]"
"[(2, 5)]",3.8,"[[188.61807938070794, 188.64288472741302]]","[[199.70557002979663, 312.260061255831]]"
"[(2, 5)]",3.9,"[[188.642903179704, 188.64602804454313]]","[[199.7028836263386, 312.266586155752]]"
"[(2, 6)]",4.0,"[[188.64540394016709, 188.64519650945616]]","[[199.69613646461934, 312.2734815075501]]"
"[(2, 6)]",4.1,"[[188.75125266204608, 188.7541269184146]]","[[199.70829266812027, 312.2608541548791]]"
"[(2, 6)]",4.2,"[[188.7505812063108, 188.75349911534238]]","[[199.70108504987317, 312.2675931916335]]"
"[(2, 6)]",4.3,"[[188.7499480908474, 188.80206556334193]]","[[199.69428898823134, 312.2659498266292]]"
"[(2, 6)]",4.4,"[[188.8021904496594, 188.8020858997405]]","[[199.69644602211832, 312.2720732597104]]"
"[(2, 6)]",4.5,"[[189.35455707289816, 189.59324146670747]]","[[199.79517312384547, 312.1263931003949]]"
"[(2, 6)]",4.6,"[[189.5765152266225, 189.5888493142806]]","[[199.83091005303544, 312.1376048884195]]"
"[(2, 6)]",4.7,"[[189.5721910962538, 189.5846779642644]]","[[199.81987190399767, 312.1482530371203]]"
"[(2, 6)]",4.8,"[[189.56808154601404, 189.58072082704783]]","[[199.80938151074938, 312.15835436770817]]"
"[(2, 6)]",4.9,"[[189.56418005354118, 189.5839275004799]]","[[199.79942222374524, 312.1666766014392]]"
"[(2, 6)]",5.0,"[[189.56718116480292, 189.5803212854083]]","[[199.791169461491, 312.1757861597817]]"
"[(2, 6)]",5.1,"[[189.5951258213879, 189.60931833272724]]","[[199.78758656210942, 312.1789700864934]]"
"[(2, 7)]",5.2,"[[189.5914151447942, 189.78519940061256]]","[[199.778842693017, 312.1583783859618]]"
"[(2, 7)]",5.3,"[[189.78028241025, 189.7841533602849]]","[[199.80134469219584, 312.16696034438144]]"
"[(2, 6)]",5.4,"[[190.15709715904075, 190.1799003035365]]","[[199.85822969245916, 312.1073472445485]]"
"[(2, 6)]",5.5,"[[190.14932726776178, 190.17232243369503]]","[[199.84650045673956, 312.1187866094549]]"
"[(2, 8)]",5.6,"[[190.1424422197954, 190.16563493186024]]","[[199.835476523216, 312.1295190589678]]"
"[(2, 7)]",5.7,"[[190.13608411696757, 190.15888694615614]]","[[199.82505698805136, 312.1397393048308]]"
"[(2, 7)]",5.8,"[[190.1390536304356, 190.16316289439317]]","[[199.81676996876158, 312.1475767739228]]"
"[(2, 8)]",5.9,"[[190.13275395559276, 190.1570646714166]]","[[199.80730647378903, 312.156768000428]]"
"[(2, 9)]",6.0,"[[190.1406614462557, 190.72704359525284]]","[[199.80062570728438, 312.0745859657371]]"
"[(2, 8)]",6.1,"[[190.69998565358532, 190.72013037653463]]","[[199.88005473395734, 312.0864937170169]]"
"[(2, 10)]",6.2,"[[190.6930612965859, 190.72809302429266]]","[[199.86844690390075, 312.09570829741926]]"
"[(2, 12)]",6.3,"[[190.7060730068121, 190.72273060755364]]","[[199.86021899166576, 312.10644108829706]]"
"[(2, 14)]",6.4,"[[190.70101764396946, 190.71787655455717]]","[[199.849776273326, 312.11661065034866]]"
"[(2, 18)]",6.5,"[[190.70366562580688, 190.72112264834124]]","[[199.84083277183169, 312.1252623883525]]"
"[(2, 16)]",6.6,"[[190.69906409292952, 191.10568861127223]]","[[199.8313593542824, 312.08130529728]]"
"[(2, 16)]",6.7,"[[191.0646931150677, 191.0951864687696]]","[[199.87061395767915, 312.09362294080006]]"
"[(2, 15)]",6.8,"[[191.0545775612345, 191.08524993043227]]","[[199.8587487925038, 312.1052770365809]]"
"[(2, 18)]",6.9,"[[191.04534377681642, 191.0762179124195]]","[[199.8475729949388, 312.1162383668386]]"
"[(2, 18)]",7.0,"[[191.0368058152867, 191.20483255752174]]","[[199.8370198505996, 312.10606711717986]]"
"[(2, 17)]",7.1,"[[191.3406117764476, 191.3675248102792]]","[[199.87367630333395, 312.0922437896403]]"
"[(2, 21)]",7.2,"[[191.33094839238632, 191.35837810959802]]","[[199.86193943940864, 312.1037012344698]]"
"[(2, 25)]",7.3,"[[191.3220933626456, 191.350009092858]]","[[199.85084735076882, 312.1145222718843]]"
"[(2, 20)]",7.4,"[[191.31369848702835, 191.34182226527767]]","[[199.84033166565047, 312.12480352939133]]"
"[(2, 18)]",7.5,"[[191.31637200790183, 191.34483454872986]]","[[199.83169170594434, 312.1332587478632]]"
"[(2, 18)]",7.6,"[[191.30865222552447, 191.33766556127392]]","[[199.82218535615405, 312.1424905839624]]"
"[(2, 19)]",7.7,"[[191.69399664180017, 191.71342282178756]]","[[199.85706437188142, 312.1108316151698]]"
"[(2, 17)]",7.8,"[[191.7077190867992, 191.72395210587604]]","[[199.84839152038086, 312.11966120849917]]"
"[(2, 15)]",7.9,"[[191.70259092681488, 191.71899057594916]]","[[199.83806945121825, 312.12966418366983]]"
"[(2, 15)]",8.0,"[[191.69902623046661, 191.71414188886288]]","[[199.82834309989363, 312.13920402468074]]"
"[(2, 15)]",8.1,"[[191.69431981512128, 191.70955057813654]]","[[199.81894166442896, 312.1482773945015]]"
"[(2, 15)]",8.2,"[[191.68825460669723, 191.7064858237993]]","[[199.80986264815152, 312.1567978772457]]"
"[(2, 15)]",8.3,"[[192.0298056197193, 192.05798012193674]]","[[199.82866975511138, 312.1382108336841]]"
"[(2, 15)]",8.4,"[[192.02067790795698, 192.0496147917205]]","[[199.81794003797637, 312.14854941139885]]"
"[(2, 15)]",8.5,"[[192.01201413938935, 192.04126662611924]]","[[199.80775569074078, 312.15839132293314]]"
"[(2, 15)]",8.6,"[[192.14864929794928, 192.1706181716013]]","[[199.81109197941885, 312.1565154297295]]"
"[(2, 15)]",8.7,"[[192.1441838413939, 192.1641127696707]]","[[199.8013021703109, 312.16610749286394]]"
"[(2, 15)]",8.8,"[[192.13544066186833, 192.3096583341857]]","[[199.7916161541647, 312.16472915681555]]"
"[(2, 15)]",8.9,"[[192.27587041365538, 192.30378177482638]]","[[199.7929470316952, 312.17430062501217]]"
"[(2, 15)]",9.0,"[[192.30674833778767, 192.32937264904547]]","[[199.78583607677515, 312.18163208170745]]"
"[(2, 15)]",9.1,"[[192.3002864538123, 192.3251255383043]]","[[199.776544435452, 312.1904147742326]]"
"[(2, 15)]",9.2,"[[192.2941517281718, 192.31734193373072]]","[[199.76772322007818, 312.1989312303755]]"
"[(2, 15)]",9.3,"[[192.28833829512794, 192.68423939845516]]","[[199.75936399621938, 312.1924430679338]]"
"[(2, 14)]",9.4,"[[192.65956276052012, 192.6795653761766]]","[[199.76633373336742, 312.20216260392425]]"
"[(2, 14)]",9.5,"[[192.66117377330255, 192.68496837766676]]","[[199.75678836618002, 312.2111769877433]]"
"[(2, 14)]",9.6,"[[192.661697047392, 192.67750566252073]]","[[199.7475711314577, 312.22014914989984]]"
"[(2, 16)]",9.7,"[[192.65732158562082, 192.67337169026138]]","[[199.73862072371247, 312.228607683673]]"
"[(2, 16)]",9.8,"[[192.65319278710143, 192.66944528939612]]","[[199.73010419846474, 312.2366415049572]]"
"[(2, 16)]",9.9,"[[192.8295021388677, 192.83553478512295]]","[[199.72365822148686, 312.2436456983361]]"
"[(2, 16)]",10.0,"[[192.82789144052623, 192.834026522534]]","[[199.71492846676813, 312.25182026592205]]"
"[(2, 14)]",10.1,"[[192.8263555535779, 192.87497513319832]]","[[199.70660417910378, 312.25992789019006]]"
"[(2, 14)]",10.2,"[[192.87142941221282, 193.14362775420983]]","[[199.6982814950786, 312.26778455707387]]"
"[(2, 14)]",10.3,"[[193.11952368657464, 193.1385457120913]]","[[199.6899556119931, 312.27669451550804]]"
"[(2, 14)]",10.4,"[[193.11438942607964, 193.13372540269418]]","[[199.68095410304576, 312.2851455978419]]"
"[(2, 14)]",10.5,"[[193.1095235270917, 193.12916442647298]]","[[199.67242309194512, 312.2931420110164]]"
"[(2, 13)]",10.6,"[[193.1049229631165, 193.12486036334508]]","[[199.6643572725684, 312.3006879979786]]"
"[(2, 13)]",10.7,"[[193.10058401344736, 193.13001885401604]]","[[199.6567501216833, 312.3079961040408]]"
"[(2, 13)]",10.8,"[[193.09650226516385, 193.1263528404722]]","[[199.6495939024517, 312.3147204833117]]"
"[(2, 13)]",10.9,"[[193.09267333220077, 193.55692531115525]]","[[199.64288092511845, 312.3364201077981]]"
"[(2, 13)]",11.0,"[[193.53113852880904, 193.55334421844947]]","[[199.62047957332666, 312.3450550068246]]"
"[(2, 13)]",11.1,"[[193.53527069322269, 193.60561961633522]]","[[199.61136525977892, 312.35593053115093]]"
"[(2, 13)]",11.2,"[[193.5317958168127, 173.84330017130733, 173.84293169394982, 193.80678652991318]]","[[199.6029864744765, 293.914912407469, 294.0781000767384, 312.3751813619107]]"
"[(2, 13)]",11.3,"[[193.79879446372925, 173.8339327883861, 173.83567481588335, 173.83562196890077, 173.82954629012173, 193.80518388886588]]","[[199.57985440268305, 218.71558080146136, 219.03030874483431, 291.9681210095114, 293.1096408093473, 312.3841979951147]]"
"[(2, 13)]",11.4,"[[193.79713634233784, 193.85921258353534]]","[[199.57052563101635, 312.39649685239186]]"
"[(2, 13)]",11.5,"[[193.79555643633833, 193.8585442678904]]","[[199.5616368353964, 312.40503431450037]]"
"[(2, 13)]",11.6,"[[193.8549148462861, 193.85790959971257]]","[[199.548601208277, 312.4131419438234]]"
"[(2, 13)]",11.7,"[[193.8542522490684, 193.85730822061015]]","[[199.54013679519065, 312.4208243186691]]"
"[(2, 13)]",11.8,"[[193.85362248684413, 193.85673965674923]]","[[199.53209183594527, 312.4280875716459]]"
"[(2, 13)]",11.9,"[[193.85302494714648, 193.85620330016008]]","[[199.52445859491502, 312.4349392306081]]"
"[(2, 13)]",12.0,"[[193.85245899733692, 193.85569853018166]]","[[199.51722872522322, 312.4413874629618]]"
"[(2, 13)]",12.1,"[[193.85192391595226, 194.0222116717138]]","[[199.51039327564138, 312.4652859789182]]"
"[(2, 13)]",12.2,"[[193.85141896707114, 194.01870841216004]]","[[199.50394275667867, 312.47156393970874]]"
"[(2, 13)]",12.3,"[[193.9964169509326, 194.02336912102757]]","[[199.48094015497347, 312.4783501979075]]"
"[(2, 13)]",12.4,"[[193.99478518580227, 194.0202283363901]]","[[199.4745781380238, 312.48386055929853]]"
"[(2, 13)]",12.5,"[[193.99670432140914, 194.45858068524137]]","[[199.46814980201643, 312.546306567451]]"
"[(2, 13)]",12.6,"[[193.99521750401027, 194.46599312347755]]","[[199.46251055214898, 312.5554093786634]]"
"[(2, 13)]",12.7,"[[194.44436965336394, 194.73789278597735]]","[[199.39222853378973, 312.6020953400166]]"
"[(2, 13)]",12.8,"[[194.44118973298487, 194.73678682322713]]","[[199.38455391127093, 312.6110527162571]]"
"[(2, 13)]",12.9,"[[194.7296922700793, 194.73575339892528]]","[[199.33129521655525, 312.619600909909]]"
"[(2, 13)]",13.0,"[[194.72856979926405, 194.7347481264427]]","[[199.32220158624963, 312.6277450649186]]"
"[(2, 13)]",13.1,"[[194.72749561789243, 194.81566812623777]]","[[199.3134991699889, 312.6493052918653]]"
"[(2, 13)]",13.2,"[[194.7264685323512, 194.8154648583651]]","[[199.30517829778688, 312.657303986983]]"
"[(2, 13)]",13.3,"[[194.81389765162913, 194.8152710841624]]","[[199.28102562358006, 312.6649291013154]]"
"[(2, 13)]",13.4,"[[194.8136875613674, 194.81508655695995]]","[[199.27275846395045, 312.67219034144]]"
"[(2, 13)]",13.5,"[[194.81348667101716, 194.83669780353335]]","[[199.26485289166536, 312.68328831150933]]"
"[(2, 13)]",13.6,"[[194.81329478570632, 194.83618129479203]]","[[199.25730210174055, 312.6899037500037]]"
"[(2, 13)]",13.7,"[[194.8131117490751, 194.83569137414312]]","[[199.25009995470944, 312.6961786484915]]"
"[(2, 13)]",13.8,"[[194.830666343609, 194.83522745578094]]","[[199.2394606718577, 312.70212050996633]]"
"[(2, 13)]",13.9,"[[194.83035481440973, 194.83478900862175]]","[[199.23287034351068, 312.7077361365421]]"
"[(2, 13)]",14.0,"[[194.8453803538522, 194.95140105075433]]","[[199.2231743782231, 312.7387822137077]]"
"[(2, 13)]",14.1,"[[194.84502568197695, 194.9501846093942]]","[[199.21718340042153, 312.74419352091684]]"
"[(2, 13)]",14.2,"[[194.84469052461787, 195.3439195920783]]","[[199.21152205415024, 312.84676472835264]]"
"[(2, 13)]",14.3,"[[194.93343359315776, 195.341163524627]]","[[199.184721618633, 312.853522245185]]"
"[(2, 13)]",14.4,"[[194.93223626004567, 195.6941520884136]]","[[199.17946101325703, 312.9530272954204]]"
"[(2, 13)]",14.5,"[[195.3114953975716, 195.69312890196244]]","[[199.0737353885614, 312.96166640097147]]"
"[(2, 13)]",14.6,"[[195.675144488129, 195.6921499101126]]","[[198.96854421416447, 312.96993235671687]]"
"[(2, 13)]",14.7,"[[195.6718224511995, 195.80543793217578]]","[[198.96077161245967, 313.00936222811134]]"
"[(2, 13)]",14.8,"[[195.79719683452737, 195.80446598036477]]","[[198.91826661179093, 313.01720553236584]]"
"[(2, 13)]",14.9,"[[195.79619889080698, 195.80424595114653]]","[[198.90983106715106, 313.02491406945495]]"
"[(2, 13)]",15.0,"[[195.8248992611768, 195.82629479857818]]","[[198.89330890315983, 313.0386415780445]]"
"[(2, 13)]",15.1,"[[195.82473348924626, 195.82614762520953]]","[[198.88522549379178, 313.04581808001825]]"
"[(2, 13)]",15.2,"[[195.82457570030013, 195.8260076170359]]","[[198.8775313525638, 313.05264519108835]]"
"[(2, 12)]",15.3,"[[195.824426047837, 195.82587490580121]]","[[198.87023396440856, 313.0591164871291]]"
"[(2, 12)]",15.4,"[[195.82428464640722, 195.82868888552878]]","[[198.86333891505873, 313.06613149478477]]"
"[(2, 12)]",15.5,"[[195.8241515594104, 195.82867737256785]]","[[198.8568492960184, 313.07192123945504]]"
"[(2, 10)]",15.6,"[[195.8286740467227, 195.828666603643]]","[[198.84928202782638, 313.0773368163729]]"
"[(2, 10)]",15.7,"[[195.82850937120347, 195.8286565837996]]","[[198.84359267474312, 313.0823756882262]]"
"[(2, 10)]",15.8,"[[195.8287983180906, 195.82864731338975]]","[[198.83815573033314, 313.08703767800216]]"
"[(2, 10)]",15.9,"[[195.82849201369942, 196.23754664204768]]","[[198.833307928396, 313.22939106768393]]"
"[(2, 10)]",16.0,"[[196.25365530174872, 196.80598753110635]]","[[198.6804119058729, 313.43342101796657]]"
"[(2, 10)]",16.1,"[[196.65136160356198, 196.81790441490492]]","[[198.52917035577377, 313.44777541488565]]"
"[(2, 10)]",16.2,"[[196.6526984911272, 196.817706302514]]","[[198.51914164165538, 313.45743581729084]]"
"[(2, 10)]",16.3,"[[196.8157762580785, 196.81751773648662]]","[[198.4484509078066, 313.466630717702]]"
"[(2, 10)]",16.4,"[[196.81557562526186, 196.8173383802233]]","[[198.43866760381619, 313.47537652945846]]"
"[(2, 10)]",16.5,"[[196.81538371295952, 196.8171678748892]]","[[198.42930953157034, 313.48369075014944]]"
"[(2, 10)]",16.6,"[[196.8152001525792, 196.8171407022731]]","[[198.4203587176837, 313.49164375081165]]"
"[(2, 10)]",16.7,"[[196.8150245938765, 196.8168613631811]]","[[198.41179808346044, 313.4991000033583]]"
"[(2, 9)]",16.8,"[[196.8148567107221, 196.816705790922]]","[[198.40361172610392, 313.5062229958502]]"
"[(2, 9)]",16.9,"[[196.8146962053103, 196.81670740843228]]","[[198.3957851239461, 313.5130453290986]]"
"[(2, 9)]",17.0,"[[196.81454281099582, 196.81644519726086]]","[[198.3883052747668, 313.51941106089913]]"
"[(2, 9)]",17.1,"[[196.81439629392082, 196.81645416214047]]","[[198.3811607751353, 313.52555386217597]]"
"[(2, 9)]",17.2,"[[196.81425645359906, 196.8163473470416]]","[[198.3743418488961, 313.53132648811686]]"
"[(2, 9)]",17.3,"[[196.81412312261457, 196.8160904820534]]","[[198.3678403324727, 313.5367230046207]]"
"[(2, 9)]",17.4,"[[196.81399616561347, 196.81613252644095]]","[[198.36164962570658, 313.54194651831637]]"
"[(2, 9)]",17.5,"[[196.81387547771695, 196.81603404076617]]","[[198.3557646144742, 313.54681532902276]]"
"[(2, 9)]",17.6,"[[196.81376098245988, 197.21715494106274]]","[[198.35018157016398, 313.7415678969906]]"
"[(2, 9)]",17.7,"[[196.81365262934878, 197.68167104122378]]","[[198.34489803060174, 313.9823513036972]]"
"[(2, 9)]",17.8,"[[197.1876176415242, 197.68629893918728]]","[[198.1540633347377, 313.99488316650036]]"
"[(2, 9)]",17.9,"[[197.18584137565344, 197.68427518136883]]","[[198.14775829914464, 314.00349744530746]]"
"[(2, 9)]",18.0,"[[197.6437130967661, 197.68329664055827]]","[[197.90139514183966, 314.01206573015384]]"
"[(2, 9)]",18.1,"[[197.64027756017907, 197.68022659894075]]","[[197.8933397127424, 314.01922281153026]]"
"[(2, 9)]",18.2,"[[197.63699334190318, 197.79560734305446]]","[[197.88563908525927, 314.0878548846567]]"
"[(2, 9)]",18.3,"[[197.6358187283941, 197.79460567067]]","[[197.87725066249592, 314.0962948859891]]"
"[(2, 9)]",18.4,"[[197.7804130235544, 197.79360608054012]]","[[197.78989989720242, 314.10433365374837]]"
"[(2, 8)]",18.5,"[[197.77932281406905, 197.79265454633344]]","[[197.7811286655356, 314.1119859526996]]"
"[(2, 8)]",18.6,"[[197.77828514463982, 197.79175179496875]]","[[197.77278014254102, 314.1192459369153]]"
"[(2, 8)]",18.7,"[[197.77733697015765, 197.79089819628533]]","[[197.76482911996624, 314.1261106321246]]"
"[(2, 8)]",18.8,"[[197.776402074215, 197.8232758418171]]","[[197.75731062699876, 314.15144253390923]]"
"[(2, 8)]",18.9,"[[197.77563331808554, 197.82311885213622]]","[[197.75012517254692, 314.15809808523915]]"
"[(2, 8)]",19.0,"[[197.82016340384092, 197.8229714285988]]","[[197.71660617733744, 314.1643480815132]]"
"[(2, 8)]",19.1,"[[197.81999699693296, 197.82358761154163]]","[[197.70955138423545, 314.17064540390277]]"
"[(2, 8)]",19.2,"[[197.8198394537124, 197.82347519189597]]","[[197.70287236568342, 314.17612710729014]]"
"[(2, 8)]",19.3,"[[197.82025093047, 197.82337044134155]]","[[197.6962100373148, 314.18123485749993]]"
"[(2, 8)]",19.4,"[[197.82072660607818, 197.82327307329103]]","[[197.6898488785222, 314.1859826288453]]"
"[(2, 8)]",19.5,"[[197.8206104036521, 198.42228098749268]]","[[197.68418272267604, 314.5743292494115]]"
"[(2, 8)]",19.6,"[[197.82050065426589, 198.419212824247]]","[[197.67883122402498, 314.5820413225799]]"
"[(2, 8)]",19.7,"[[198.37305919629685, 198.70870925732032]]","[[197.30194785034192, 314.7862233542981]]"
"[(2, 8)]",19.8,"[[198.37009591286608, 198.70736091719732]]","[[197.29449940095805, 314.79733803805425]]"
