s1,s2,t,x,y
"([0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [2], [2], [3], [3], [7], [7], [7], [8], [9])","([1], [1], [1], [10], [10], [10], [10], [10], [10], [10], [10], [8], [8], [1], [1], [10], [23], [23], [18], [22])",628.004,"(144.37755984345378, 149.50249399127233, 219.8410783476806, 312.2834587832285, 317.6291568096893, 305.617013314102, 289.6848583817847, 244.4449118491923, 302.10290445883163, 344.1710376325143, 377.02704674865237, 172.0109957459194, 251.88378957549958, 111.84151433625982, 131.00838655940723, 570.9281378177536, 16.617330561166682, 64.85377180043338, 426.15600673697736, 60.75575181847137)","(84.16357891738312, 86.13020337393789, 120.49103829663599, 113.78346201810285, 556.1629355839067, 526.5626047080259, 516.8789647033855, 416.58877709522676, 375.7846062518514, 418.23865076219636, 428.94054296427896, 63.16676835292856, 68.78741373816649, 450.05852669881233, 502.6471263921288, 168.15896536174114, 297.93917674704096, 177.72916543626707, 49.955936685765664, 61.58042963793309)"
"([0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [2], [2], [3], [3], [7], [7], [7], [8], [9])","([1], [1], [1], [12], [12], [12], [12], [12], [12], [12], [12], [8], [8], [1], [1], [12], [23], [23], [18], [22])",628.804,"(143.224990786291, 151.37348445728975, 218.88357575887102, 312.01369632170776, 317.83825607240107, 306.1832847983452, 288.4851932531054, 245.40523783306412, 301.306713983876, 344.8657305959785, 376.7507774096341, 172.1588936173681, 251.81528874977624, 111.32027436225022, 130.81623740187683, 570.9501142675144, 16.306148862351847, 65.18811587365633, 426.5837414271534, 60.74161332824565)","(84.033494248616, 87.12389191443623, 119.75748770934419, 113.73276317129961, 556.6222587931396, 526.3209638350255, 515.8434741617858, 416.55412690951766, 376.04735110208134, 418.46320303029495, 429.15446881473235, 62.95792330782331, 68.75098649159179, 449.85516069066944, 502.3349517473247, 168.200062066086, 298.09917364205904, 177.37566839917554, 50.25415077375044, 61.9767019173953)"
"([0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [2], [2], [3], [3], [7], [7], [7], [8], [9])","([1], [1], [1], [14], [14], [14], [14], [14], [14], [14], [14], [9], [9], [1], [1], [14], [25], [25], [20], [24])",629.604,"(142.24727761632286, 152.97070319829146, 218.84151433625982, 311.51675827109943, 318.0519811584065, 306.41180002689896, 287.32931315432563, 246.23162045208716, 301.03567803895874, 345.156495194923, 376.43046879753774, 172.39142037550664, 251.75860558019366, 111.10776324591865, 130.7439071677137, 570.2955742173959, 16.226479531043196, 65.43269143374255, 426.63154516493694, 60.71713456982229)","(84.04360391697881, 88.04018466893555, 119.78985440993668, 113.58062171792383, 557.1581730739189, 526.0764523980583, 514.8428812662058, 416.4794903352214, 376.106335062199, 418.5022656034058, 429.3936836552746, 62.64421001465382, 68.71679841380205, 449.7021971775922, 502.3543783992492, 169.15848566374018, 298.03476853858615, 177.0667577490201, 50.33667945992022, 62.55729876628402)"
"([0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [2], [2], [3], [3], [7], [7], [7], [8], [9])","([1], [1], [1], [13], [13], [13], [13], [13], [13], [13], [13], [8], [8], [1], [1], [13], [23], [23], [18], [22])",630.404,"(141.9697265659755, 153.03063765860657, 218.11705407949836, 311.4017987404134, 318.0779554915021, 306.6849904733324, 286.19038674262487, 246.288998079855, 300.2169339163538, 345.1587211668223, 376.16454543915927, 172.6937081394061, 251.1800425915494, 111.12280015487761, 130.53243293211148, 570.3537911265398, 16.14632276547684, 65.64299633564019, 427.0889405879301, 60.67246087863782)","(84.1370065098404, 88.15848215954321, 119.33946212215989, 113.65555934877301, 557.3633989379163, 525.8174972676337, 513.854754080126, 416.4356421578817, 376.371722261865, 418.4533748159421, 429.5297766872368, 62.23329209784424, 69.04095029615598, 449.61731967036985, 502.08678946928865, 169.17027074887602, 297.97231045929715, 176.78623046327658, 50.70021575735291, 62.943464309689716)"
"([0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [2], [2], [3], [3], [7], [7], [7], [8], [9])","([1], [1], [1], [11], [11], [11], [11], [11], [11], [11], [11], [8], [8], [1], [1], [11], [21], [21], [18], [20])",631.204,"(141.41314241182278, 154.3687446029668, 217.85690652637186, 311.1124642095942, 318.17817484464916, 306.7273767282051, 285.0296446677636, 247.17864225297154, 299.5277550571134, 345.8587965608425, 375.940885938712, 172.68807526121486, 251.11831343967492, 111.0912882267825, 130.4565563373784, 570.0912214516989, 16.048606643070457, 65.79028201562267, 427.10019916551096, 60.60908228401206)","(84.27325970912258, 89.01122333305244, 119.23904276851079, 113.66358205970883, 557.775137298966, 525.6424835023753, 512.8469956492564, 416.32350015564555, 376.58240350167483, 418.55606262017864, 429.60780309540655, 62.161722661996464, 69.01299763675411, 449.51879739655976, 502.1028037140868, 169.70165067855766, 297.92654989241896, 176.56638151135604, 50.764651268052944, 63.49154675237753)"
"([0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [2], [2], [3], [3], [7], [7], [7], [8], [9])","([1], [1], [2], [9], [9], [9], [9], [9], [9], [9], [9], [9], [12], [2], [2], [9], [22], [22], [19], [21])",632.004,"(140.74052824997386, 154.4678409852681, 217.68483602806663, 310.8144449800327, 318.1930407312409, 307.14104874127315, 284.2074783619916, 247.97397930567223, 299.13214383692775, 345.8494628116156, 375.5950796492735, 172.76171124637574, 250.72088150320945, 110.9530786686642, 130.2307344881305, 569.928025080085, 15.985233425683873, 66.32036277653538, 427.57320252054467, 60.53478027865094)","(84.47340832726715, 89.15843215420205, 119.20013960067456, 113.69246437721287, 557.9722772440848, 525.2180134481471, 512.1049311225275, 416.195270486626, 376.6786515017192, 418.50077441128497, 429.7859620736938, 62.00032014396447, 69.13981300724492, 449.36203919720185, 501.8989461718776, 170.1449869642683, 297.8734940505418, 175.84883981073693, 51.20514572658578, 63.892436876814486)"
"([0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [2], [2], [3], [3], [7], [7], [7], [8], [9])","([1], [1], [2], [11], [11], [11], [11], [11], [11], [11], [11], [11], [14], [2], [2], [11], [20], [20], [17], [19])",632.804,"(140.1226599994688, 155.44482870532744, 217.03545553297448, 310.70070463135437, 318.2646401563894, 307.187626290581, 283.96278726716133, 248.00707224763022, 298.3168872908756, 346.1584856637402, 375.2459517509727, 172.94784605657992, 250.34867395862625, 110.77742134779743, 130.16606660143236, 569.8874038156107, 15.922223645704662, 66.28551108912632, 428.04673401684954, 60.45666292830674)","(84.7424877809662, 89.8594376762988, 118.91635095128001, 113.78481636772258, 558.4517534080878, 524.9789778132647, 511.8415143362598, 416.14893508912974, 376.92876938568287, 418.4875157126877, 429.9144493680949, 61.661916417248676, 69.2429928338604, 449.1512089158209, 501.91677302881067, 170.39309818039965, 297.8281258644805, 175.82813058601374, 51.653547432973824, 64.22400033903591)"
"([0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [2], [2], [3], [3], [8], [8], [8], [9], [10])","([1], [1], [2], [9], [9], [9], [9], [9], [9], [9], [9], [9], [14], [2], [2], [9], [20], [20], [17], [19])",633.604,"(140.04401779305493, 155.74687481597323, 216.606484338524, 310.3226574765381, 318.3008899648639, 307.44799819484547, 282.84372922038636, 248.82865638622656, 298.04656622772444, 346.52421037539136, 375.0349138023693, 173.24031989557022, 249.72118762105936, 110.78883326521179, 129.8180169957957, 569.7903538119076, 15.21383566546001, 66.93930575674221, 428.22099158331696, 60.33429485950842)","(84.90038464990903, 90.15553052294831, 118.813138598103, 113.85003757511038, 558.8376795419031, 524.5829456397663, 510.84153220980556, 415.98676396236976, 376.9782376627809, 418.4524152188826, 429.90882684491885, 61.09740003542515, 69.41271212879951, 449.06720707236457, 501.6395506789803, 170.81250975101113, 298.073851827394, 174.84515686322572, 51.899702473518914, 64.81766113855065)"
"([0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [2], [2], [3], [3], [8], [8], [8], [9], [10])","([1], [1], [2], [10], [10], [10], [10], [10], [10], [10], [10], [10], [13], [2], [2], [10], [22], [22], [19], [21])",634.404,"(139.46127496946622, 156.57148377835858, 216.59788117938496, 310.27712044989653, 318.31979311793475, 307.41328966016897, 281.7440672351062, 249.58582229106338, 297.01988713017903, 346.82550443599195, 374.88477056988603, 173.25666090508952, 249.3860835282146, 110.82644044775424, 129.43458044321483, 569.7822973000025, 15.163930546668439, 66.88523035861215, 428.39878170590384, 60.24892537589642)","(85.23516659114179, 90.83118844306148, 118.86403408226494, 113.96696580471504, 559.320400207585, 524.4134490376247, 509.8426021612471, 415.8263177906688, 377.32166585465967, 418.40297519513126, 429.86322114725067, 60.9611617368364, 69.46193578528664, 449.01268245365463, 501.36516450142176, 170.99532623070337, 298.02397949685513, 174.83899114878983, 52.146225540865885, 65.0450265284577)"
"([0], [0], [0], [2], [2], [3], [3], [6], [6], [6], [6], [6], [6], [6], [6], [9], [9], [9], [10], [11])","([1], [8], [8], [9], [9], [1], [1], [9], [9], [9], [9], [9], [9], [9], [9], [9], [20], [20], [17], [19])",635.204,"(216.1829838472927, 139.34202306527052, 156.80548183183396, 173.26002341661405, 248.71579938656726, 110.51451471283485, 129.40358586027577, 318.28944294841205, 307.68474194652515, 281.8201256999323, 249.63085804431824, 296.48463542552287, 346.813858914903, 374.6033049873915, 309.89010288285334, 569.7377516896231, 14.878860982423134, 67.33465323599455, 428.64414591906234, 60.07613773488333)","(118.7759991735499, 85.41028540025863, 91.11512925737165, 60.84494540060507, 69.57771343754632, 448.62039729283583, 501.41109462036206, 559.4914917663193, 523.8893543511941, 509.8415143362598, 415.77660428337117, 377.4828349227497, 418.3507576788394, 429.8722386439233, 114.08672001568877, 171.45443809573817, 298.0525668063278, 174.01773525576613, 52.4691563295404, 65.72175753618171)"
"([0], [0], [0], [2], [2], [3], [3], [6], [6], [6], [6], [6], [6], [6], [6], [9], [9], [10], [11], [12])","([1], [8], [8], [9], [9], [1], [1], [9], [9], [9], [9], [9], [9], [9], [9], [9], [21], [17], [21], [20])",636.004,"(215.54658000111493, 138.8705598623067, 157.31271298437355, 173.27930331565335, 248.04645451332993, 110.56772793812377, 128.82119689312987, 318.28907492961594, 307.71507287389187, 280.767002342528, 250.42843422213593, 295.99600666969513, 347.2779147217975, 374.2357760812112, 309.84160489225224, 569.7183703180466, 14.345920735793015, 429.10918552870487, 67.37527755380302, 59.997115806249326)","(118.67045625121438, 85.77803371381867, 91.61410419689727, 60.6999402429941, 69.65880550622342, 448.5673781136687, 501.002689966533, 560.0848673965836, 523.630737738358, 508.8415409854791, 415.5865417982792, 377.6116312708654, 418.2484832717246, 429.8717183596301, 114.20825695369868, 171.83490965592898, 298.13786098286886, 53.07733186283406, 173.84151433625982, 65.84095227724595)"
"([0], [0], [0], [2], [2], [3], [3], [6], [6], [6], [6], [6], [6], [10], [10], [11], [11], [12], [13], [14])","([1], [7], [7], [8], [8], [1], [1], [8], [8], [8], [8], [8], [8], [8], [8], [8], [17], [15], [17], [16])",636.804,"(215.14080859676034, 138.7494386120563, 157.6048432722398, 173.56044367032592, 247.36384737252348, 110.61036657057025, 128.45684581144704, 279.7742370461934, 251.15552990455575, 295.0580707393998, 347.2496597344305, 374.0253395166982, 309.8415143362598, 307.8329451976381, 318.2541994716311, 569.7351405504922, 14.071304690899751, 429.1229566190776, 67.69536025095624, 59.798374000419926)","(118.64033940609045, 85.99217015161042, 91.98648336990249, 59.87307664648176, 69.71979567612232, 448.5198998851547, 500.8488259652828, 507.85648619184565, 415.3929079548782, 377.92892550938706, 418.2011042315004, 429.7727307544603, 114.31682713334527, 523.2049098855265, 560.3429370240497, 172.06951494679572, 298.1581040678189, 53.16417424262738, 173.109249760439, 66.51938219454019)"
"([0], [0], [0], [2], [2], [3], [3], [6], [6], [6], [6], [6], [6], [6], [6], [10], [10], [11], [11], [12], [13], [14])","([1], [10], [10], [11], [11], [1], [1], [11], [11], [11], [11], [11], [11], [11], [11], [18], [18], [11], [25], [21], [25], [23])",637.604,"(214.8616385347849, 138.3054251923615, 157.9305256970227, 173.51922369878446, 246.4755862802108, 110.39094596958194, 127.40074274802473, 279.8401205665605, 251.18225517026963, 294.91300447220436, 311.98511824703274, 315.44193815203136, 347.7502280113024, 373.8769193480951, 309.8415143362598, 307.91245316878405, 318.2177539514833, 569.7676289796086, 13.683562411528897, 429.65961419529526, 67.69834141884155, 59.73022063141104)","(118.64713585089228, 86.37903984380259, 92.37404700629705, 59.843355668900585, 69.81268281391021, 448.14888085639666, 500.38692823446263, 507.8415143362598, 415.34015621761364, 377.9296448738778, 419.713418652281, 426.2906449812808, 418.0377211086484, 429.6430845632332, 114.41729371226907, 522.8144185987354, 561.0229467594047, 172.32761910416917, 298.194539767736, 54.00052080908665, 172.97106279487446, 66.57865488730567)"
"([0], [0], [0], [3], [3], [5], [5], [7], [7], [7], [7], [7], [7], [7], [7], [11], [11], [12], [12], [13], [14], [15])","([1], [7], [7], [1], [1], [8], [8], [8], [8], [8], [8], [8], [8], [8], [8], [14], [14], [8], [19], [15], [19], [18])",638.404,"(214.6015477773202, 137.98418248708475, 158.33234077658665, 110.29726094858563, 126.99355719698548, 173.57374112629998, 245.97860243014406, 278.9080348127394, 251.94484722199905, 294.02397487742763, 310.4725106179523, 316.59470907376294, 347.85283618097765, 373.8415698468859, 309.8415143362598, 307.8809753487534, 318.17889510986095, 569.7950201280913, 12.507233389274802, 429.7050719284516, 67.75466721908913, 59.47183919146619)","(118.66719167928753, 86.74018691403435, 92.88452706008215, 447.9004411341673, 500.25658655652194, 59.469075468373944, 69.84314057745007, 506.84197850464943, 415.1139008808634, 378.2534702541263, 417.50859489996265, 428.45462181545327, 417.9570744970872, 429.4853367623417, 114.51095416035156, 522.5937249692554, 561.0471239565728, 173.0164423576445, 298.34883118845624, 54.155837787801374, 172.6929260773195, 67.32433949803271)"
"([0], [0], [0], [3], [3], [5], [5], [7], [7], [7], [7], [7], [7], [7], [7], [11], [11], [12], [12], [13], [14], [15])","([1], [7], [7], [1], [1], [8], [8], [8], [8], [8], [8], [8], [8], [8], [8], [14], [14], [8], [19], [16], [19], [18])",639.204,"(213.88303290118336, 137.8085336069056, 158.46096825353948, 110.23804445561848, 126.0833531776484, 173.6417801430453, 245.39416896383295, 278.58821044699266, 252.66720001013306, 293.88177904535206, 309.35084780585726, 318.1538512117714, 347.83216890955936, 373.8415143362598, 309.54756918442934, 307.90562177346106, 318.09294327215497, 569.8427545017921, 11.793106091821983, 430.1331110337426, 67.83300069135544, 59.42676856420235)","(118.6703857355611, 87.02662617444182, 93.14185857937207, 447.6644809815631, 499.9682317312121, 58.98727819466558, 69.89583744508423, 506.4233162783894, 414.89758368940113, 378.2578201671733, 416.2261604884658, 431.0119527709991, 417.9150303715421, 429.3318316900634, 114.7336910159041, 522.2220102496826, 561.9157509818197, 173.0263668990861, 298.42473195215064, 54.964462881878035, 172.32854207718032, 67.28671830457347)"
"([0], [0], [2], [3], [3], [5], [6], [8], [8], [8], [8], [8], [8], [8], [8], [12], [12], [13], [13], [14], [15], [16])","([1], [7], [8], [1], [1], [7], [8], [8], [8], [8], [8], [8], [8], [8], [8], [16], [16], [8], [21], [18], [21], [20])",640.004,"(213.8497027236051, 137.38932994540096, 244.93030271848522, 110.23905919603493, 124.73588740409059, 158.9177776121257, 173.6188775302948, 278.14040181848134, 252.69771933523072, 292.99997640191606, 308.41212490249, 320.16832881491877, 348.4808752812789, 373.8415143362598, 309.58153670372207, 307.9310305749748, 317.924276090465, 569.9039564920008, 10.648622016883792, 430.15977994732475, 67.90239153382322, 59.13415548994112)","(118.71497880260938, 87.48368765889754, 69.9208854567488, 447.52797212192934, 499.59609924641666, 93.75395083192899, 58.84155836497473, 505.8416126532161, 414.84235506982805, 378.5870818142176, 415.36841234363567, 433.75609903961333, 417.62585640362283, 429.18480503391254, 114.82169052030036, 521.827349722715, 562.7017224494787, 173.23354149802265, 298.59643610950366, 55.11635268879854, 171.9376820461281, 67.99214554482069)"
"([0], [0], [2], [3], [3], [5], [6], [8], [8], [8], [8], [8], [8], [8], [8], [8], [8], [12], [12], [13], [13], [14], [15], [16])","([1], [9], [10], [1], [1], [9], [10], [10], [10], [10], [10], [10], [10], [10], [10], [10], [10], [13], [13], [10], [20], [16], [20], [19])",640.804,"(213.00487978182878, 137.19142886077455, 244.1449332408414, 110.14750027512824, 123.39917131308925, 159.07467804001283, 173.6313812399867, 277.61940308902643, 253.44588721556232, 292.3958273963879, 307.85493478581384, 321.7217539690789, 348.4466102238662, 373.8415143362598, 382.23483405214154, 387.19798289429644, 309.2991610450543, 307.9947698492189, 317.8773652485397, 570.0199321757045, 10.409025173377131, 430.466980635995, 67.8912540755939, 58.86004705351036)","(118.80458885063712, 87.80979352952576, 69.97965866098286, 447.20456102181095, 499.2592421430629, 94.08705154073158, 58.409421945953454, 505.126227936944, 414.60399479170553, 378.813337173692, 414.97639730208937, 435.56780417325047, 417.59025016200076, 429.0406930913923, 448.0914744073791, 450.7792026955299, 115.09014113036173, 521.2517900100135, 562.7244868131158, 173.8405167117342, 298.59280401113676, 55.83899632535429, 171.73000299653222, 68.62457099837059)"
