n,s1,s2,t,x,y
44,"(10,)","(30,)",4.182,375.4890860591851,507.55894967221104
44,"(10,)","(30,)",4.182,437.96709024749384,467.8453070743909
44,"(10,)","(31,)",4.182,331.5380088214154,397.8200415288643
44,"(10,)","(31,)",4.182,305.34011865229155,403.69053766049564
44,"(10,)","(31,)",4.182,298.90649358150245,446.76650361053714
44,"(10,)","(31,)",4.182,334.1584856637402,410.2484050265538
44,"(10,)","(31,)",4.182,381.06568653655984,419.39985594818825
44,"(10,)","(31,)",4.182,399.6233676143637,437.05256011352867
44,"(11,)","(18,)",4.182,195.08037642108138,470.05454830876886
44,"(11,)","(18,)",4.182,181.0168000320345,509.319754151736
44,"(11,)","(18,)",4.182,186.63302644940012,596.610978118574
44,"(15,)","(30,)",4.182,469.1581586823254,507.0130151928107
44,"(15,)","(30,)",4.182,461.8665699890298,532.410532754214
44,"(19,)","(44,)",4.182,475.0301550105045,23.049217777572835
44,"(19,)","(44,)",4.182,476.23651554228616,49.84426824424111
44,"(20,)","(41,)",4.182,554.0183018028229,529.6728141643398
44,"(20,)","(41,)",4.182,532.9971694954418,583.8415143362598
44,"(20,)","(41,)",4.182,536.5900560563764,11.658451336904136
44,"(20,)","(41,)",4.182,577.7301293994535,14.590239828809331
44,"(20,)","(41,)",4.182,20.15848566374018,8.922421590179738
44,"(20,)","(41,)",4.182,5.330951915280025,553.9666415881503
44,"(21,)","(45,)",4.182,49.416474274052234,82.3946024394059
44,"(21,)","(45,)",4.182,506.543285359832,110.72136239351497
44,"(21,)","(45,)",4.182,567.4567308414253,165.3207813157327
44,"(24,)","(41,)",4.182,27.871298766726454,331.83615275945897
44,"(24,)","(41,)",4.182,54.50641851445653,438.63952839450917
44,"(26,)","(41,)",4.182,42.04245726555416,314.09951590929603
44,"(26,)","(41,)",4.182,50.26257445965871,310.8415986796614
44,"(3,)","(16,)",4.202,107.42944232521614,211.6936099936479
44,"(3,)","(16,)",4.202,83.10797172892387,162.65538190352237
44,"(3,)","(25,)",4.202,195.54234394348464,84.46013503310948
44,"(3,)","(26,)",4.202,223.52788072130693,165.8439825429886
44,"(3,)","(26,)",4.202,250.78030645616798,149.8196536636216
44,"(4,)","(13,)",4.202,71.53788079191196,37.08884532126456
44,"(9,)","(20,)",4.202,125.38979599334391,474.86837517895754
44,"(9,)","(20,)",4.202,158.33286639987404,453.2386062033411
44,"(10,)","(2,)",4.202,261.8475205835804,224.96128203818108
44,"(10,)","(2,)",4.202,269.15337852162037,268.3050156668221
44,"(10,)","(2,)",4.202,181.00277415361086,320.6514453686984
44,"(10,)","(2,)",4.202,241.7718460675669,350.0472598250863
44,"(10,)","(2,)",4.202,368.04471838577496,279.87699211085913
44,"(10,)","(2,)",4.202,411.8415143362598,255.60431978087507
44,"(10,)","(27,)",4.202,401.2742269589541,192.82855163507486
44,"(10,)","(27,)",4.202,420.68321322335805,315.96975805819426
44,"(10,)","(27,)",4.202,375.4676137258652,507.545908162326
44,"(10,)","(27,)",4.202,437.97933035673896,467.8453536300881
44,"(10,)","(28,)",4.202,331.0553884399556,397.859816442522
44,"(10,)","(28,)",4.202,305.34939825982366,403.6777157095204
44,"(10,)","(28,)",4.202,298.9202434451437,446.7802577646023
44,"(10,)","(28,)",4.202,334.1584856637402,410.33597841577546
44,"(10,)","(28,)",4.202,381.06755908616424,419.4058642330099
44,"(10,)","(28,)",4.202,399.61334218886236,437.0567817584605
44,"(11,)","(20,)",4.202,195.00243397723307,470.25447429261374
44,"(11,)","(20,)",4.202,181.01766517399994,509.30840192159053
44,"(11,)","(20,)",4.202,186.64320282217818,596.6277112590186
44,"(15,)","(27,)",4.202,469.14976453726695,507.0141955463755
44,"(15,)","(27,)",4.202,461.8676964948477,532.393477434428
44,"(19,)","(42,)",4.202,475.03220287869124,23.03498416119544
44,"(19,)","(42,)",4.202,476.24079319742475,49.8622261317804
44,"(20,)","(39,)",4.202,554.0173015762066,529.6586136391958
44,"(20,)","(39,)",4.202,532.9923888183773,583.8415143362598
44,"(20,)","(39,)",4.202,536.5834814565266,11.649316928178223
44,"(20,)","(39,)",4.202,577.7362978421054,14.5964082714612
44,"(20,)","(39,)",4.202,20.15848566374018,8.92991328813389
44,"(20,)","(39,)",4.202,5.344030725303128,553.9623480942208
44,"(21,)","(43,)",4.202,49.41316075396139,82.38602574539246
44,"(21,)","(43,)",4.202,506.53322368857107,110.73316316690605
44,"(21,)","(43,)",4.202,567.4471379865885,165.30498732605867
44,"(24,)","(39,)",4.202,27.883289931255376,331.83535921198734
44,"(24,)","(39,)",4.202,54.51489828397246,438.6608686816513
44,"(26,)","(39,)",4.202,42.02855445599164,314.11341871885867
44,"(26,)","(39,)",4.202,50.272745286900545,310.8415975163681
44,"(3,)","(14,)",4.222,107.41359593437465,211.6752732697222
44,"(3,)","(14,)",4.222,83.06130654320432,162.27983411757117
44,"(3,)","(21,)",4.222,195.53483276745425,84.45557294190888
44,"(3,)","(22,)",4.222,223.53877777066612,165.84148963937622
44,"(3,)","(22,)",4.222,250.77125058772543,149.82261945018575
44,"(4,)","(13,)",4.222,71.52541591901232,37.09287467872343
44,"(9,)","(18,)",4.222,125.39392221997718,474.8697794652941
44,"(9,)","(18,)",4.222,158.33674514076824,453.24396371235866
44,"(10,)","(2,)",4.222,261.8444118805547,224.95607231744344
44,"(10,)","(2,)",4.222,269.1239950280925,268.27642990639237
44,"(10,)","(2,)",4.222,180.79404639110362,320.82889472408004
44,"(10,)","(2,)",4.222,241.77772637426193,350.0487635832744
44,"(10,)","(2,)",4.222,368.0502644097145,279.88495538492936
44,"(10,)","(2,)",4.222,411.8415143362598,255.70315762731525
44,"(10,)","(23,)",4.222,401.2627971918177,192.82835577207334
44,"(10,)","(23,)",4.222,420.6712525401057,315.96571030618196
44,"(10,)","(23,)",4.222,375.4460318365451,507.5328001121336
44,"(10,)","(23,)",4.222,437.99162002923435,467.84540037430077
44,"(10,)","(25,)",4.222,331.0058545779643,397.8323876826169
44,"(10,)","(25,)",4.222,305.3581573872318,403.6653794506225
44,"(10,)","(25,)",4.222,298.9337568825031,446.79377541861265
44,"(10,)","(25,)",4.222,334.1584856637402,410.42463353446874
44,"(10,)","(25,)",4.222,381.0693970440939,419.41176152657454
44,"(10,)","(25,)",4.222,399.60312327024957,437.06108488214977
44,"(11,)","(18,)",4.222,194.99128027086,470.2507053298373
44,"(11,)","(18,)",4.222,181.01852425096826,509.29712927519574
44,"(11,)","(18,)",4.222,186.65338004105354,596.6444457907119
44,"(15,)","(23,)",4.222,469.14141584233937,507.01536950891125
44,"(15,)","(23,)",4.222,461.86881314442667,532.3765713382888
44,"(19,)","(35,)",4.222,475.19576491648684,23.205675481030312
44,"(19,)","(35,)",4.222,476.2450841510997,49.88023984748111
44,"(20,)","(32,)",4.222,554.0163116104297,529.6445587903477
44,"(20,)","(32,)",4.222,532.9876626443073,583.8415143362598
44,"(20,)","(32,)",4.222,536.576941248389,11.640230039271614
44,"(20,)","(32,)",4.222,577.7423688974212,14.60247932677703
44,"(20,)","(32,)",4.222,20.15848566374018,8.937305714974059
44,"(20,)","(32,)",4.222,5.35713576189039,553.9580459906707
44,"(21,)","(36,)",4.222,49.4098748300064,82.37752048103874
44,"(21,)","(36,)",4.222,506.52306717537385,110.7450751751177
44,"(21,)","(36,)",4.222,567.4367628624278,165.2735042422466
44,"(24,)","(32,)",4.222,27.8951346147976,331.8345753582878
44,"(24,)","(32,)",4.222,54.52309988836146,438.68150893518157
44,"(26,)","(32,)",4.222,42.01437683429094,314.12760087092045
44,"(26,)","(32,)",4.222,50.28039783321094,310.8443657445465
44,"(3,)","(15,)",4.242,107.3978240326968,211.65702274127426
44,"(3,)","(15,)",4.242,83.06656438857033,162.2789365589395
44,"(3,)","(22,)",4.242,195.52727479698024,84.45098242899138
44,"(3,)","(25,)",4.242,223.54964886425893,165.83900267363032
44,"(3,)","(25,)",4.242,250.76247483184557,149.8254935002058
44,"(4,)","(12,)",4.242,71.50703182813731,37.1528341538293
44,"(9,)","(19,)",4.242,125.39805198250247,474.87107111259843
44,"(9,)","(19,)",4.242,158.34068224457673,453.24940183512376
44,"(10,)","(2,)",4.242,261.84129032633166,224.95084106002366
44,"(10,)","(2,)",4.242,267.4064680577743,267.4101696844988
44,"(10,)","(2,)",4.242,180.79276537187076,320.82154087167663
44,"(10,)","(2,)",4.242,241.8570318197518,349.9267648521792
44,"(10,)","(2,)",4.242,368.0558104253665,279.89291864709986
44,"(10,)","(2,)",4.242,411.8415143362598,255.80227739820458
44,"(10,)","(29,)",4.242,401.36633001861776,192.71391774835695
44,"(10,)","(29,)",4.242,420.65929323970533,315.9616630221564
44,"(10,)","(29,)",4.242,375.42434231110735,507.5196266877002
44,"(10,)","(29,)",4.242,438.0040012048413,467.84562819895916
44,"(10,)","(30,)",4.242,330.98902787709767,397.79507470690726
44,"(10,)","(30,)",4.242,304.92617162657245,403.8836332553142
44,"(10,)","(30,)",4.242,298.9470350370035,446.8070577163477
44,"(10,)","(30,)",4.242,334.1584856637402,410.51432752599277
44,"(10,)","(30,)",4.242,381.0712008884883,419.41754936304665
44,"(10,)","(30,)",4.242,399.5927144232524,437.065467983512
44,"(11,)","(19,)",4.242,194.97681875429635,470.25942892162584
44,"(11,)","(19,)",4.242,181.01937725406304,509.28593632902687
44,"(11,)","(19,)",4.242,186.66355825849706,596.6611819643637
44,"(15,)","(29,)",4.242,469.13311270989914,507.0165370646189
44,"(15,)","(29,)",4.242,461.83404320925763,532.4053071356631
44,"(17,)","(39,)",4.242,475.199384555905,23.19442713239323
44,"(17,)","(39,)",4.242,476.24938808117463,49.89830803899213
44,"(18,)","(36,)",4.242,554.0153316823164,529.6306464492952
44,"(18,)","(36,)",4.242,532.98299131253,583.8415143362598
44,"(18,)","(36,)",4.242,536.5704129748224,11.63129006736358
44,"(18,)","(36,)",4.242,577.748343322769,14.608453752124774
44,"(18,)","(36,)",4.242,20.15848566374018,8.944599088081418
44,"(18,)","(36,)",4.242,5.370266413969603,553.9537354781017
44,"(19,)","(41,)",4.242,49.406616396299796,82.36908637226637
44,"(19,)","(41,)",4.242,506.51281692652617,110.75709712064895
44,"(19,)","(41,)",4.242,567.427105046444,165.2573195477728
44,"(22,)","(36,)",4.242,27.906834005747783,331.8338011197152
44,"(22,)","(36,)",4.242,54.53102557891191,438.7014548207185
44,"(24,)","(36,)",4.242,42.07753373393473,314.139081961626
44,"(24,)","(36,)",4.242,50.290848947890936,310.8443259933547
44,"(3,)","(17,)",4.262,107.38207992510343,211.63880437487882
44,"(3,)","(17,)",4.262,83.07209165708119,162.28114702589852
44,"(3,)","(24,)",4.262,195.51967037918007,84.44636370518683
44,"(3,)","(25,)",4.262,223.56049446370082,165.8365215401476
44,"(3,)","(25,)",4.262,250.75397448762573,149.82827735322195
44,"(4,)","(14,)",4.262,71.49457663798884,37.15580103942966
44,"(9,)","(21,)",4.262,125.39761371454955,474.87753548304545
44,"(9,)","(21,)",4.262,158.3446154784595,453.2549240307487
44,"(10,)","(2,)",4.262,261.8381564015224,224.94558907135365
44,"(10,)","(2,)",4.262,267.34923280373954,267.36873294527817
44,"(10,)","(2,)",4.262,180.7915199155949,320.8143911729111
44,"(10,)","(2,)",4.262,241.86272908118423,349.9280355732262
44,"(10,)","(2,)",4.262,368.0613562775015,279.900881674484
44,"(10,)","(2,)",4.262,411.88094737308853,256.272751237293
44,"(10,)","(30,)",4.262,401.3561071615172,192.71214419668422
44,"(10,)","(30,)",4.262,420.64733633693527,315.95761654954043
44,"(10,)","(30,)",4.262,375.4025470930359,507.506389069427
44,"(10,)","(30,)",4.262,438.01652681566384,467.8462416161127
44,"(10,)","(31,)",4.262,330.6233660363235,397.7757862437968
44,"(10,)","(31,)",4.262,304.9363507860439,403.8699063285624
44,"(10,)","(31,)",4.262,298.96007903683596,446.8201057863507
44,"(10,)","(31,)",4.262,334.1584856637402,410.60501726212743
44,"(10,)","(31,)",4.262,381.0729710944944,419.4232292669876
44,"(10,)","(31,)",4.262,399.58211919438753,437.06992956913086
44,"(11,)","(21,)",4.262,194.96547355117855,470.25682531719053
44,"(11,)","(21,)",4.262,181.02022417387235,509.27482320658555
44,"(11,)","(21,)",4.262,186.67373761110724,596.6779200045845
44,"(15,)","(30,)",4.262,469.12485525529087,507.01769819727906
44,"(15,)","(30,)",4.262,461.8343138518255,532.3895135375657
44,"(17,)","(41,)",4.262,475.20304461654837,23.183053171234974
44,"(17,)","(41,)",4.262,476.2537046688924,49.91642936814958
44,"(18,)","(38,)",4.262,554.0143615704852,529.6168734730253
44,"(18,)","(38,)",4.262,532.9783751493849,583.8415143362598
44,"(18,)","(38,)",4.262,536.5639391211067,11.622298805632454
44,"(18,)","(38,)",4.262,577.7542218663986,14.614332295754366
44,"(18,)","(38,)",4.262,20.15848566374018,8.951793625602704
44,"(18,)","(38,)",4.262,5.383422051094271,553.949416763476
44,"(19,)","(43,)",4.262,49.403385351193265,82.36072315596994
44,"(19,)","(43,)",4.262,506.5024740423562,110.7692277129863
44,"(19,)","(43,)",4.262,567.4174082010671,165.2410694473312
44,"(22,)","(38,)",4.262,27.91838927477943,331.83303641879706
44,"(22,)","(38,)",4.262,54.5386776028879,438.7207119937533
44,"(24,)","(38,)",4.262,42.063289907946455,314.153320276109
44,"(24,)","(38,)",4.262,50.30142661872151,310.8442857608021
44,"(3,)","(15,)",4.282,107.38599350089913,211.63178704548875
44,"(3,)","(15,)",4.282,83.07742644899457,162.28306186931297
44,"(3,)","(25,)",4.282,195.51201987717025,84.44171699104282
44,"(3,)","(28,)",4.282,223.57131501742782,165.8340461363402
44,"(3,)","(28,)",4.282,250.74574492960068,149.83097252406884
44,"(4,)","(14,)",4.282,71.48189869304991,37.15882098628174
44,"(9,)","(21,)",4.282,125.40156994138465,474.87883422779896
44,"(9,)","(21,)",4.282,158.18864774966346,453.32128720490687
44,"(10,)","(2,)",4.282,261.8350105811559,224.94031714751128
44,"(10,)","(2,)",4.282,267.2924230674466,267.3276042691211
44,"(10,)","(2,)",4.282,180.7903096669441,320.8074435879559
44,"(10,)","(2,)",4.282,241.8685287014194,349.9293291244499
44,"(10,)","(2,)",4.282,368.06687335765423,279.90880338953656
44,"(10,)","(2,)",4.282,411.92810278862197,256.86818229360233
44,"(10,)","(31,)",4.282,401.34606509972133,192.71040201098026
44,"(10,)","(31,)",4.282,420.6353828464303,315.9535712317082
44,"(10,)","(31,)",4.282,375.38064814898894,507.4930884517901
44,"(10,)","(31,)",4.282,438.0291119405865,467.8468579478523
44,"(10,)","(32,)",4.282,330.5923107907725,397.74419657076925
44,"(10,)","(32,)",4.282,304.9462597178518,403.8565438125809
44,"(10,)","(32,)",4.282,298.97288999474483,446.8329207417131
44,"(10,)","(32,)",4.282,334.1584856637402,410.6966593912346
44,"(10,)","(32,)",4.282,380.8054433449348,419.28769145541094
44,"(10,)","(32,)",4.282,399.47737549070723,436.90962915952446
44,"(11,)","(21,)",4.282,194.9540627410459,470.2542066566376
44,"(11,)","(21,)",4.282,181.02106500047137,509.2637900381053
44,"(11,)","(21,)",4.282,186.68391821986307,596.6946601103017
44,"(15,)","(31,)",4.282,469.1166435966611,507.0188528902785
44,"(15,)","(31,)",4.282,461.83458230428994,532.3738477449907
44,"(17,)","(44,)",4.282,475.20674526685207,23.171553074128724
44,"(17,)","(44,)",4.282,476.2580335989519,49.93460251129818
44,"(18,)","(41,)",4.282,553.8878457526612,529.8662426834521
44,"(18,)","(41,)",4.282,532.9738144684909,583.8415143362598
44,"(18,)","(41,)",4.282,536.5574981975639,11.613353279226203
44,"(18,)","(41,)",4.282,577.7600052675656,14.620115696921403
44,"(18,)","(41,)",4.282,20.15848566374018,8.958889546330738
44,"(18,)","(41,)",4.282,5.396602023687933,553.9450900600359
44,"(19,)","(47,)",4.282,49.40018159713259,82.35243057964024
44,"(19,)","(47,)",4.282,506.4920396169757,110.781465668907
44,"(19,)","(47,)",4.282,567.4076728856519,165.22475487829558
44,"(22,)","(41,)",4.282,27.92980157516149,331.8322811792129
44,"(22,)","(41,)",4.282,54.17689204539204,438.6195985491339
44,"(24,)","(41,)",4.282,42.04877974308022,314.16782482641287
44,"(24,)","(41,)",4.282,50.312127146691864,310.8442450609578
44,"(3,)","(15,)",4.302,107.36971326976823,211.61331632918836
44,"(3,)","(15,)",4.302,83.08262889504869,162.28512911157475
44,"(3,)","(25,)",4.302,195.50432366941277,84.43704251642717
44,"(3,)","(26,)",4.302,223.58211096096755,165.83157636257278
44,"(3,)","(26,)",4.302,250.73778160648203,149.83358050328818
44,"(4,)","(12,)",4.302,71.43120281558683,37.60756454064301
44,"(9,)","(20,)",4.302,125.4054547065856,474.88010951322474
44,"(9,)","(20,)",4.302,158.1932456344682,453.3259825098022
44,"(10,)","(2,)",4.302,261.98622007429367,224.71546154699325
44,"(10,)","(2,)",4.302,267.2360602998792,267.28679918594594
44,"(10,)","(2,)",4.302,180.78913427371094,320.80069609491994
44,"(10,)","(2,)",4.302,241.8744295877076,349.9306452621227
44,"(10,)","(2,)",4.302,368.0722194369949,279.91647957259215
44,"(10,)","(2,)",4.302,411.97810617674077,257.672639812471
44,"(10,)","(29,)",4.302,401.3362015059267,192.7086907874837
44,"(10,)","(29,)",4.302,420.6234293574315,315.94952591438573
44,"(10,)","(29,)",4.302,375.35864746836893,507.47972604307984
44,"(10,)","(29,)",4.302,438.0417570342886,467.8474772164449
44,"(10,)","(30,)",4.302,330.560888441287,397.7122334763421
44,"(10,)","(30,)",4.302,304.95589962302984,403.8435440877368
44,"(10,)","(30,)",4.302,298.9854690078363,446.84550367988334
44,"(10,)","(30,)",4.302,334.1584856637402,410.7858934125008
44,"(10,)","(30,)",4.302,380.8081789535622,419.2941817710374
44,"(10,)","(30,)",4.302,399.4675693215231,436.91268861176036
44,"(11,)","(20,)",4.302,194.94258825498036,470.25157338312965
44,"(11,)","(20,)",4.302,181.02189972344394,509.252836960262
44,"(11,)","(20,)",4.302,186.69410019037304,596.7114024551688
44,"(15,)","(29,)",4.302,469.10847753104815,507.02000472467967
44,"(15,)","(29,)",4.302,461.83484857326016,532.3583093722431
44,"(17,)","(40,)",4.302,475.2104866926202,23.159926263671196
44,"(17,)","(40,)",4.302,476.2623745596113,49.95282615972428
44,"(18,)","(37,)",4.302,553.887108964688,529.8511947124447
44,"(18,)","(37,)",4.302,532.9693095709812,583.8415143362598
44,"(18,)","(37,)",4.302,536.5510897575994,11.604452867888426
44,"(18,)","(37,)",4.302,577.7656942566547,14.625804686010497
44,"(18,)","(37,)",4.302,20.15848566374018,8.965887069612563
44,"(18,)","(37,)",4.302,5.409805663293923,553.9407555872211
44,"(19,)","(42,)",4.302,49.397005040514955,82.34420840099656
44,"(19,)","(42,)",4.302,506.4815091805556,110.79381623082463
44,"(19,)","(42,)",4.302,567.3978996586613,165.20837677654572
44,"(22,)","(37,)",4.302,27.941197818230762,331.8315270022643
44,"(22,)","(37,)",4.302,54.13589171205183,438.6251171051273
44,"(24,)","(37,)",4.302,42.03408284377019,314.1825866889896
44,"(24,)","(37,)",4.302,50.322946878440575,310.84420390771777
44,"(3,)","(15,)",4.322,107.35351945618277,211.59494365780836
44,"(3,)","(15,)",4.322,83.08767199506255,162.2871330361461
44,"(3,)","(28,)",4.322,195.49712928403596,84.42636836939016
44,"(3,)","(29,)",4.322,223.59288271720493,165.82911212210263
44,"(3,)","(29,)",4.322,251.048763467021,149.85054847389503
44,"(4,)","(14,)",4.322,71.42041093200885,37.614122924756884
44,"(9,)","(22,)",4.322,125.40926873323173,474.88136157669385
44,"(9,)","(22,)",4.322,158.1926761677646,453.33269708305625
44,"(10,)","(2,)",4.322,261.98395853728675,224.71009092223744
44,"(10,)","(2,)",4.322,267.1801650580984,267.2463325784956
44,"(10,)","(2,)",4.322,180.78799338678516,320.79414668969184
44,"(10,)","(2,)",4.322,241.9976553826005,349.7347279432014
44,"(10,)","(2,)",4.322,368.07755782819424,279.92414471660834
44,"(10,)","(2,)",4.322,411.9694642736407,257.7064347059264
44,"(10,)","(31,)",4.322,401.3265140962777,192.70701012997108
44,"(10,)","(31,)",4.322,420.6114730326169,315.94547963736227
44,"(10,)","(31,)",4.322,375.3365470628868,507.4663030651359
