s,t,x,y
"((0, 0), (1, 4), (1, 7), (1, 8), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",22.0,"([15.644805464933317], [77.24414499458592, 119.51705669063581], [163.73561541838595, 194.8228286717589], [209.82791511997624, 239.65666529983037], [312.2924359693944], [26.824623098405198, 42.367354159937044], [135.89764655116926, 112.33366261643945], [106.19363091391894], [132.72379412147473], [269.5071022273747], [190.75624147080606, 176.41656474888936], [392.85419764276537, 507.3220152649875, 555.5531802253693], [393.9717279690425], [528.9686162432117, 521.1705876594935], [576.1715807805459, 562.5229984906957], [591.4393347207953])","([22.000835693324788], [295.34404235859114, 388.73721554594783], [314.2218502130649, 282.10065661840787], [270.86988097482543, 225.8114576683518], [141.92308401945272], [62.31774570732763, 46.714075160259405], [158.50880817517478, 142.95514011473043], [3.546173641847528], [579.3988759184697], [516.7338411925076], [81.64666319525708, 16.725086864288702], [166.46975806020518, 375.49102329448243, 374.71903322959423], [587.5286897220681], [131.6701806183479, 108.39532225621204], [314.64172816931693, 251.29325856059646], [27.256211782168275])"
"((0, 0), (1, 4), (1, 7), (1, 8), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",22.0,"([15.644558269739669], [77.24356495495135, 119.51750804155537], [163.70934725173302, 194.73631014328504], [209.95502199019234, 239.65716088846986], [312.2925891131376], [26.818459340920295, 41.98589316794787], [135.8965380144096, 112.4615748167219], [106.34606722922038], [132.7231980010403], [269.55711079652286], [190.75669370391694, 176.42041952350755], [392.85303396513433, 507.46785541065475, 555.5521712345897], [393.9452878265643], [528.9691317831694, 521.1711698285324], [576.1719986025373, 562.5235636681051], [591.4392929573656])","([21.999958731748897], [295.3449419059507, 388.73753046466163], [314.1864580227717, 282.11011706950575], [270.59959391297275, 225.81204832244376], [141.92376858413132], [62.196606377391014, 46.778125025281675], [158.50914461834884, 142.9248897274437], [3.501303755275066], [579.3984359748376], [516.8283917288103], [81.64572797327669, 16.722026190733928], [166.47078307229407, 375.4337771959891, 374.71830386822165], [587.5596982693451], [131.66978608871048, 108.39583275185707], [314.64091825194555, 251.29316811194715], [27.255628550348774])"
"((0, 0), (1, 4), (1, 7), (1, 8), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",22.0,"([15.564348125588399], [77.24299036786573, 119.35783881704937], [163.65766135316497, 194.52986374938226], [210.11869811792388, 239.65760353300956], [312.2927412318413], [26.819053372143173, 41.73890295951597], [135.8954380800768, 112.55774924547828], [106.34539331991225], [132.7226119239609], [269.5578964485601], [190.75714717311354, 176.4212032155215], [392.8518724635845, 507.46755605273745, 555.5518190122696], [393.9450074556971], [528.9696402239236, 521.1710784872157], [576.1779090877116, 562.5241217708199], [591.4828960597905])","([22.065609102664094], [295.34583299729155, 388.74792208706515], [314.11745960462474, 282.1324112637838], [270.2447552735601, 225.81262989738332], [141.92444856680257], [62.193638249060555, 46.82229604670483], [158.50947845066872, 142.902337224044], [3.501042845029474], [579.3979943762018], [516.8290218703303], [81.64479019506044, 16.722467522099887], [166.47180616760667, 375.4341869660595, 374.71905075472955], [587.5593753790515], [131.66939699191306, 108.39680387445308], [314.64053688999996, 251.29307880993636], [27.264859524121622])"
"((0, 0), (1, 4), (1, 7), (1, 8), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",22.0,"([15.56412984321248], [77.24242123142511, 119.14628775214999], [163.65824028133076, 194.49983683731108], [210.12847233082047, 239.43805575336788], [312.2929622126177], [26.815752031685864, 41.72616003534852], [135.89434675626302, 112.55740548141445], [106.42350206011089], [132.72203646297433], [269.5580703991922], [190.77477149656372, 176.41912483888936], [392.8507160346685, 507.56690357187, 555.5514685031479], [393.8947809894097], [528.9701009495866, 521.1716533908515], [576.1783293856591, 562.5116919506169], [591.4828460168178])","([22.064735832102347], [295.34671563556634, 388.7616625123223], [314.11744047097653, 282.13586259588436], [270.22399417744464, 225.8193972786114], [141.9250319002324], [62.12157823404431, 46.82507228070242], [158.5098096696785, 142.9029799772641], [3.4777949675808126], [579.3976645057791], [516.8285037849295], [81.64185805988774, 16.726188869223915], [166.4728318379865, 375.39531433179934, 374.7197940084044], [587.6188353776066], [131.66898942933653, 108.39730752402174], [314.6397287250543, 251.33504294433519], [27.264291218250925])"
"((0, 0), (1, 4), (1, 7), (1, 8), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",22.0,"([15.563917022239401], [77.24185754373738, 119.14478421475002], [163.65854339275796, 194.50041181420448], [210.25685823195982, 239.4385965004969], [312.3713590661905], [26.81655560258546, 41.72717821798981], [135.8932640510162, 112.56328627818495], [106.44391173454574], [132.721470523409], [269.6190570082527], [190.77523463533277, 176.41991385715178], [392.84955882947855, 507.56661252327063, 555.5511197118692], [393.8605184010252], [528.9246305878454, 521.1722243177646], [576.1787502788743, 562.5122471618023], [591.5833534982955])","([22.063884410681208], [295.34758982370954, 388.76217159290195], [314.11706806986206, 282.1360327003614], [269.9393113712617, 225.82002058356758], [141.8226802460903], [62.12228690588491, 46.82540150992325], [158.51013827293556, 142.90212597197123], [3.4713756390421215], [579.3972381756499], [516.9438378291487], [81.64092235579635, 16.726630563714025], [166.47385114075064, 375.39572130739964, 374.7205336193978], [587.6591617129558], [131.64156289426631, 108.39780768974649], [314.63891941550514, 251.334962026288], [27.286285448185666])"
"((0, 0), (1, 4), (1, 7), (1, 8), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",22.0,"([15.381419606064956], [77.25294211909488, 119.13150694527103], [163.65910544681543, 194.47218748355274], [210.26260365809617, 239.43912829696347], [312.37152038464257], [26.81734217292607, 41.72071047832819], [135.89218997234, 112.56294602731681], [106.44322736830605], [132.72091483060112], [269.6458376666032], [190.77711774061055, 176.42069712290044], [392.84840374184876, 507.7033255149928, 555.5507726430635], [393.8572655532493], [528.9251388952819, 521.1727912605705], [576.1791717523703, 562.5127683464432], [591.6010537001503])","([22.21445706348176], [295.3438102342087, 388.7634254100205], [314.117049349231, 282.13928303809104], [269.92640107249406, 225.82063357133114], [141.82340054644942], [62.122912839280296, 46.82704793066929], [158.5104642580108, 142.90275661352376], [3.471119680678939], [579.3968593905058], [516.9939566774201], [81.6398208464582, 16.727079361409704], [166.47486857830108, 375.34216032138426, 374.72126957789175], [587.6623935425514], [131.641186954845, 108.39830436515763], [314.63810899017, 251.33496977199928], [27.28970207125897])"
"((0, 0), (1, 4), (1, 7), (1, 8), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",22.0,"([15.28853597418274], [77.25245800737952, 119.1318620026296], [163.6178283712874, 194.25102242264717], [210.35897864815166, 239.4396511534598], [312.3716806822893], [26.818119693517364, 41.7153425228675], [135.92820667900236, 112.56261885263976], [106.51125283325274], [132.72036902140403], [269.6461827590009], [190.79281336443927, 176.42148672254666], [392.8419567717049, 507.749386694138, 555.5504273013468], [393.7732615284178], [528.9192940791769, 521.1733524517936], [576.1795937911694, 562.51330954712], [591.673024103741])","([22.290532285042847], [295.34464445535076, 388.7638085517905], [314.0616286047849, 282.16325339992443], [269.6990793933523, 225.8212362542268], [141.82411628882724], [62.12359853561019, 46.82848981165508], [158.4515461298343, 142.90337746179804], [3.4507785613901922], [579.3964481834247], [516.9937403839056], [81.63713528073119, 16.727521371296817], [166.4678413760085, 375.32432299348517, 374.72200187409794], [587.7621326111822], [131.6370777446718, 108.39879876975114], [314.6372974778484, 251.33489085737517], [27.30527710428083])"
"((0, 0), (1, 4), (1, 7), (1, 8), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",22.1,"([15.25816713982626], [77.26156616238802, 119.132381427059], [163.61707014964048, 193.99625798095818], [210.3591293425163, 239.43439965255487], [312.3718701712267], [26.81888419232418, 41.70346439826406], [135.92709014347102, 112.56228685073098], [106.51079598454625], [132.7198332740252], [269.6463648800914], [190.7939644757115, 176.42227660017303], [392.8407898423166, 507.7490825093856, 555.5500836913211], [393.6549583422215], [528.9197876594158, 521.1739114034212], [576.1800163803036, 562.5138437353393], [591.7660639297676])","([22.314691005375145], [295.34165235230904, 388.7641753081485], [314.059842315894, 282.1907286751177], [269.69941126928484, 225.821997906552], [141.8247877872404], [62.12427274801295, 46.831081491629945], [158.4518999239919, 142.90399279811493], [3.45045693927111], [579.3960446992893], [516.9932323600221], [81.63612162273793, 16.727963536794412], [166.46885752953878, 375.324740559155, 374.7227304982579], [587.9027621200859], [131.63671011075638, 108.39928844737283], [314.6364849073212, 251.33481294754057], [27.325554653402005])"
"((0, 0), (1, 4), (1, 7), (1, 8), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",22.1,"([15.179979535520985], [77.2610187832, 119.13285753922362], [163.61764495651866, 193.9902619198103], [210.41882914105815, 239.43490911904266], [312.37202850825844], [26.8195805062144, 41.70321289069489], [135.92598242638974, 112.56195897525411], [106.57446933032594], [132.71967994220728], [269.6605249021851], [190.79443860871964, 176.42306675136956], [392.8396249592368, 507.7487991282469, 555.5497418175742], [393.654641282652], [528.9202740845067, 521.1744663489964], [576.1804395048152, 562.5143709047805], [591.8481944068044])","([22.37852224989914], [295.3425028343368, 388.76453893279006], [314.0598330934394, 282.19138600768525], [269.55892071055945, 225.82258160162237], [141.8254949402935], [62.12392361187779, 46.83159366688632], [158.45225092386661, 142.90460048645346], [3.4313655816987514], [579.5161387300126], [517.0185333781812], [81.63518314996172, 16.7284058554338], [166.46987190115868, 375.32514312785685, 374.7234554406434], [587.9024186998233], [131.63634780621769, 108.39977461543464], [314.63567130735026, 251.33473607911645], [27.34337417441867])"
"((0, 0), (1, 4), (1, 7), (1, 8), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",22.1,"([15.179756271808683], [77.3454609014315, 119.1333609680161], [163.5572672363483, 193.98575238569666], [210.4368596537758, 239.4051059162667], [312.37440827353635], [26.82031931868395, 41.7039092685477], [135.92488353524448, 112.56163709193399], [106.76748178957496], [132.71911818848835], [269.6606770580536], [190.7949140289798, 176.4238571716072], [392.8384621031275, 507.74850202093216, 555.5494016846795], [393.6543312542397], [528.8634142149937, 521.175017281264], [576.1804215558673, 562.5148910720976], [591.8481661637401])","([22.37767943295374], [295.30956290514723, 388.76489489141557], [313.97774728908814, 282.1919363842475], [269.5169690442299, 225.8240627382245], [141.82328169442735], [62.12457452242358, 46.83192480057007], [158.4525991270864, 142.90520008767515], [3.3743647270122397], [579.5158752652932], [517.0180152161124], [81.6342421292698, 16.7288483246797], [166.47088450770758, 375.3255442990012, 374.724176691556], [587.9020828952965], [131.60215215597032, 108.4002572675806], [314.63481988022255, 251.334660213938], [27.342822344632406])"
"((0, 0), (1, 4), (1, 7), (1, 8), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",22.1,"([15.115601256957856], [77.3448729056166, 119.13385738749874], [163.55786382708303, 193.98314332112028], [210.48249498873068, 239.36060837226577], [312.3745658387941], [26.814308429521947, 41.64279990461976], [135.92379347747675, 112.56131745856723], [106.80031219038078], [132.718566062184], [269.66082876857945], [190.79569408171096, 176.42464785623812], [392.83730125468867, 507.8382257354051, 555.5490632971968], [393.6540282473854], [528.8610429879452, 521.1755641930015], [576.1811401069989, 562.5133258264913], [591.848145370203])","([22.429852049089995], [295.3104483048207, 388.7652453898096], [313.97772937381, 282.1923514826993], [269.4097781084408, 225.82599592283486], [141.82398043993993], [61.982253427697174, 46.84329173811532], [158.45294453129327, 142.90579249639944], [3.3642574813727273], [579.5154555811183], [517.0175139387516], [81.6332643638467, 16.729290941930262], [166.4718953659917, 375.29054582202417, 374.72489424132743], [587.9017546961082], [131.60010207113896, 108.40073639748314], [314.6340287507694, 251.34136637458414], [27.34228426795893])"
"((0, 0), (1, 4), (1, 7), (1, 8), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",22.1,"([14.977194053170676], [77.34429062096655, 119.13434613965806], [163.50927155544167, 193.98261306489113], [210.48704962056996, 239.36108166777885], [312.37561237902986], [26.815035842962384, 41.64366444041703], [135.92271226048427, 112.56114803220615], [106.79959115879093], [132.718090684519], [269.66097446476994], [190.82002744768363, 176.4254388004956], [392.8361423946591, 507.9650217237387, 555.5487266596713], [393.65373225251926], [528.86151599489, 521.1761070770178], [576.1815653333349, 562.482123474542], [592.0202792156172])","([22.542784424727422], [295.31132510466506, 388.7655904746681], [313.9086640526107, 282.1926185948297], [269.3996673811882, 225.82657155081804], [141.82350845545568], [61.98250081544711, 46.843582322790084], [158.45328713414315, 142.90634264006414], [3.3639866637490305], [579.5494619253321], [517.0170193580167], [81.62964037660696, 16.729733704517173], [166.4729044927838, 375.24099549174497, 374.7256080803191], [587.9014340918928], [131.5997400149554, 108.40121199884267], [314.6332121763333, 251.4448562186503], [27.379634119225354])"
"((0, 0), (1, 4), (1, 7), (1, 8), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",22.1,"([14.89005043324227], [77.34371404535108, 119.12874841152652], [163.50865011993622, 193.74451722135538], [210.51311785885724, 239.36157834535348], [312.3757726455043], [26.815751657050907, 41.64452375822258], [135.92163989162077, 112.56339836639292], [106.79904724121958], [132.71754645902476], [269.72372897937794], [190.82064148986677, 176.42625276451344], [392.8349855038159, 507.96471674095415, 555.54838662272], [393.6534432601006], [528.7769744971254, 521.148629157766], [576.1819910354961, 562.4594563402517], [592.0970562020877])","([22.611107234570323], [295.3121933078881, 388.7663272348164], [313.9069069663251, 282.2088713022041], [269.33872187260573, 225.82713595247202], [141.82419275824873], [61.98215901027031, 46.843861489475806], [158.45362693330588, 142.90631339328272], [3.363670697621108], [579.5496166224389], [517.1305412829931], [81.62868799145441, 16.730150129881356], [166.4739119048228, 375.241409748146, 374.72630670078286], [587.9011210723162], [131.5491296349835, 108.42133908819984], [314.63239468815596, 251.5206307513726], [27.394203515142358])"
