s,t,x,y
(),0.0,(),()
(),0.0,(),()
(),0.0,(),()
(),0.0,(),()
(),0.0,(),()
"((0, 0),)",2.6,"([105.96219697542968, 105.87622474578677],)","([311.1054834917538, 106.03481656804642],)"
"((0, 0),)",2.6,"([105.9727939799772, 105.88550388990566],)","([311.0948858376948, 106.0334728305619],)"
"((0, 0),)",2.6,"([105.98396449331717, 105.88861298441215],)","([311.08371533154883, 106.02583063872743],)"
"((0, 0),)",2.6,"([105.99545718947537, 105.87478098258585],)","([311.0722227653579, 106.0018787915844],)"
"((0, 0),)",2.6,"([106.007194312227, 105.81949635891183],)","([311.0605813545928, 105.9125480362149],)"
"((0, 0),)",2.6,"([106.01372609663072, 105.82148327835577],)","([311.0642863081405, 105.90089088942278],)"
"((0, 0),)",2.6,"([105.75991181729478, 105.83146511414137],)","([311.8004305831874, 105.89957959086746],)"
"((0, 0),)",2.6,"([105.50921171350932, 105.8288067202793],)","([312.55846991309255, 105.88145422896382],)"
"((0, 0),)",2.6,"([105.51541696783963, 105.76443057216908],)","([312.5522646587622, 105.78464750190658],)"
"((0, 0),)",2.6,"([105.5219032111677, 105.77380191652021],)","([312.54577841543414, 105.782867840981],)"
"((0, 0),)",2.7,"([105.52866907416767, 105.76357707378587],)","([312.5390125524342, 105.75639843689748],)"
"((0, 0),)",2.7,"([105.53571312084463, 105.77368165532513],)","([312.5319685057572, 105.75505824622894],)"
"((0, 0),)",2.7,"([105.54303384941606, 105.78409267223165],)","([312.5246477771858, 105.7536774124305],)"
"((0, 0),)",2.7,"([105.5506296932606, 105.70449690873829],)","([312.51705193334124, 105.64516840814944],)"
"((0, 0),)",2.7,"([105.55849902193083, 105.7064970361381],)","([312.509182604671, 105.63509981211566],)"
"((0, 0),)",2.7,"([105.56664014222972, 105.71601709809833],)","([312.50104148437214, 105.63358923470528],)"
"((0, 0),)",2.7,"([105.57505129934643, 105.68413122354931],)","([312.4926303272554, 105.58450287951855],)"
"((0, 0),)",2.7,"([105.58373067805006, 105.640733776443],)","([312.4839509485518, 105.52335643923163],)"
"((0, 0),)",2.7,"([105.59267640393841, 105.65019819291948],)","([312.47500522266347, 105.52214064003368],)"
"((0, 0),)",2.7,"([105.60188654473896, 105.6049560124643],)","([312.4657950818629, 105.46059922052928],)"
"((0, 0),)",2.8,"([105.6113591116599, 105.60935337074794],)","([312.456322514942, 105.45399877620535],)"
"((0, 0),)",2.8,"([105.62109206078766, 105.61885766574241],)","([312.4465895658142, 105.45266337350583],)"
"((0, 0),)",2.8,"([105.63108329452888, 105.58359458803046],)","([312.436598332073, 105.4037760592497],)"
"((0, 0),)",2.8,"([105.64133066309361, 105.52374086182755],)","([312.42635096350824, 105.33015253257814],)"
"((0, 0),)",2.8,"([105.6518319427433, 105.53277228897207],)","([312.4158497233377, 105.32888665821996],)"
"((0, 0),)",2.8,"([105.66257887133101, 105.5417772614744],)","([312.4051129814805, 105.32728908483578],)"
"((0, 0),)",2.8,"([105.67233797774986, 105.46750326584609],)","([312.39742582444114, 105.241845700663],)"
"((0, 0),)",2.8,"([105.59936531590395, 105.4757010200411],)","([312.6095382124336, 105.23989851745985],)"
"((0, 0),)",2.8,"([105.1290115510374, 105.44752965229553],)","([313.92088284290264, 105.20207886224586],)"
"((0, 0),)",2.8,"([105.12508534483908, 105.45515280793965],)","([313.9425972758518, 105.19947243957641],)"
"((0, 0),)",2.9,"([105.1313130878614, 105.37273850956159],)","([313.93636953282953, 105.11060465074968],)"
"((0, 0),)",2.9,"([105.13780417473681, 105.37860039230884],)","([313.9298784459541, 105.10687887125201],)"
"((0, 0),)",2.9,"([105.14455737505875, 105.38555571081325],)","([313.9231252456322, 105.10396241665066],)"
"((0, 0),)",2.9,"([105.15157140075799, 105.36086144808903],)","([313.91611121993293, 105.07165198549578],)"
"((0, 0),)",2.9,"([105.15884490692494, 105.3697998812139],)","([313.908837713766, 105.07043844332462],)"
"((0, 0),)",2.9,"([105.16637661393771, 105.280100459827],)","([313.90130580297983, 104.97201152525098],)"
"((0, 0),)",2.9,"([105.17416482333144, 105.28885757868947],)","([313.89351759548987, 104.97083961258701],)"
"((0, 0),)",2.9,"([105.1822081463042, 105.29789375228488],)","([313.8854742744833, 104.96965281746552],)"
"((0, 0),)",2.9,"([105.19050501975504, 105.29653667236177],)","([313.87717740306056, 104.95539370661562],)"
"((0, 0),)",2.9,"([105.19905398960756, 105.2201993420526],)","([313.868628174215, 104.85052736515772],)"
"((0, 0),)",3.0,"([105.20785306888327, 105.22898397873678],)","([313.8598290973766, 104.8494537351467],)"
"((0, 0),)",3.0,"([105.21690070148193, 105.22105860950903],)","([313.85078146728404, 104.8283537356417],)"
"((0, 0),)",3.0,"([105.22619512281821, 105.2300989681372],)","([313.8414870485222, 104.82715469496625],)"
"((0, 0),)",3.0,"([105.235734690502, 105.2393947633135],)","([313.83194721766324, 104.82592177523537],)"
"((0, 0),)",3.0,"([105.24551720826598, 105.15549685581112],)","([313.8221647026089, 104.71855954772082],)"
"((0, 0),)",3.0,"([105.2555409410425, 105.15396239192279],)","([313.8121409726089, 104.70582769429107],)"
"((0, 0),)",3.0,"([105.26580394177063, 105.162549880495],)","([313.80187797472354, 104.70427981260393],)"
"((0, 0),)",3.0,"([105.27630432831708, 105.17174964632372],)","([313.79137742824093, 104.703104789509],)"
"((0, 0),)",3.0,"([105.28702895270229, 105.14396899339323],)","([313.78066921740617, 104.66162489296181],)"
"((0, 0),)",3.0,"([105.2959925754085, 105.09108195670562],)","([313.7747001578226, 104.59396472694262],)"
"((0, 0),)",3.1,"([105.19405486070812, 105.0999652898842],)","([314.04821495171905, 104.59282357372092],)"
"((0, 0),)",3.1,"([104.73195376660964, 105.0522186088028],)","([315.3357288540813, 104.53227909742093],)"
"((0, 0),)",3.1,"([104.73708706065132, 105.06090600771459],)","([315.33059556003957, 104.53105847285434],)"
"((0, 0),)",3.1,"([104.74242845147172, 105.06962957843554],)","([315.3252541692192, 104.5295981976551],)"
"((0, 0),)",3.1,"([104.74797688451177, 105.07879174519988],)","([315.3197057361791, 104.52831157790123],)"
"((0, 0),)",3.1,"([104.75373127501045, 104.96987022991037],)","([315.31395134568044, 104.40790621359442],)"
"((0, 0),)",3.1,"([104.75969050847256, 104.977999421259],)","([315.30799211221836, 104.40673405528867],)"
"((0, 0),)",3.1,"([104.7658534411573, 104.98618480196843],)","([315.3018291795336, 104.40536453093107],)"
"((0, 0),)",3.1,"([104.77221890058681, 104.99077060517276],)","([315.2954637201041, 104.40014106913323],)"
"((0, 0),)",3.1,"([104.778785686073, 104.92299633984547],)","([315.2888969346179, 104.323048552006],)"
"((0, 0),)",3.2,"([104.78555256926242, 104.88736087214271],)","([315.2821300514285, 104.27885775906894],)"
"((0, 0),)",3.2,"([104.79251829469915, 104.8944849945149],)","([315.27516432599174, 104.27681715579394],)"
"((0, 0),)",3.2,"([104.79968158040248, 104.90274810388544],)","([315.2680010402884, 104.27565217255406],)"
"((0, 0),)",3.2,"([104.80704111846168, 104.91122546999429],)","([315.26064150222925, 104.27445698210069],)"
"((0, 0),)",3.2,"([104.81459557564403, 104.82900206460435],)","([315.25308704504687, 104.18785908474842],)"
"((0, 0),)",3.2,"([104.82234359401757, 104.83444786904496],)","([315.2453390266734, 104.18428973005382],)"
"((0, 0),)",3.2,"([104.83028379158603, 104.80438398332142],)","([315.2373988291049, 104.1478998455192],)"
"((0, 0),)",3.2,"([104.8384147629359, 104.81250773642397],)","([315.229267857755, 104.14676797595122],)"
"((0, 0),)",3.2,"([104.84673507989491, 104.72256150805278],)","([315.22094754079603, 104.05711565217632],)"
"((0, 0),)",3.2,"([104.85524329220038, 104.7237516800238],)","([315.2124393284905, 104.05028674225703],)"
"((0, 0),)",3.3,"([104.86393792817712, 104.73148801174284],)","([315.2037446925138, 104.04913910770347],)"
"((0, 0),)",3.3,"([104.87281749542366, 104.73942679774792],)","([315.19486512526726, 104.04796144037178],)"
"((0, 0),)",3.3,"([104.88188036259707, 104.73482062357522],)","([315.18580245380576, 104.03573878467142],)"
"((0, 0),)",3.3,"([104.89104796988443, 104.63898574051188],)","([315.17676109043435, 103.92486531285168],)"
"((0, 0),)",3.3,"([104.89315209571772, 104.64688677295207],)","([315.1865320276061, 103.92382736626081],)"
"((0, 0),)",3.3,"([104.58812167999993, 104.64173117572562],)","([315.99824020546055, 103.90745234483933],)"
"((0, 0),)",3.3,"([104.3164357661718, 104.64988206311843],)","([316.75124708877877, 103.90631983102776],)"
"((0, 0),)",3.3,"([104.32161127065461, 104.6582362508233],)","([316.74607158484, 103.90514876421663],)"
"((0, 0),)",3.3,"([104.32698093041414, 104.66680970568565],)","([316.74070192564506, 103.90395779587891],)"
"((0, 0),)",3.3,"([104.33254379605509, 104.56734457011267],)","([316.73513906058895, 103.78317647810852],)"
"((0, 0),)",3.4,"([104.33829889191938, 104.57473191843967],)","([316.7293839653297, 103.78144534398746],)"
"((0, 0),)",3.4,"([104.34424528007612, 104.58293494539876],)","([316.7234374724589, 103.78035736027019],)"
"((0, 0),)",3.4,"([104.35038180702308, 104.59134594762725],)","([316.7173009461987, 103.77924179238089],)"
"((0, 0),)",3.4,"([104.35670748406102, 104.56870512349671],)","([316.7109752698687, 103.74501011651216],)"
"((0, 0),)",3.4,"([104.36322123497091, 104.5080699479166],)","([316.7044615196878, 103.67142705497541],)"
"((0, 0),)",3.4,"([104.36992202362151, 104.51615803515874],)","([316.6977606288449, 103.67034582750286],)"
"((0, 0),)",3.4,"([104.37680859881993, 104.51505987843554],)","([316.69087405437045, 103.65960496283468],)"
"((0, 0),)",3.4,"([104.38387987753558, 104.47970629422458],)","([316.68380277639824, 103.61404867484494],)"
"((0, 0),)",3.4,"([104.39113469078791, 104.48752754358394],)","([316.67654796390866, 103.61255924820637],)"
"((0, 0),)",3.4,"([104.398571869992, 104.49586837812564],)","([316.6691107506989, 103.6113681431912],)"
"((0, 0),)",3.5,"([104.4061901590424, 104.44211033817164],)","([316.6614924616485, 103.54880982477647],)"
"((0, 0),)",3.5,"([104.41398834655271, 104.39236361786328],)","([316.6536942741382, 103.49117761697467],)"
"((0, 0),)",3.5,"([104.42196517926875, 104.40011061422098],)","([316.64571744142216, 103.48993934735867],)"
"((0, 0),)",3.5,"([104.43011938425917, 104.4020623344396],)","([316.63756323643173, 103.48295469778483],)"
"((0, 0),)",3.5,"([104.43844966948569, 104.41027676872952],)","([316.6292329512052, 103.48179917280804],)"
"((0, 0),)",3.5,"([104.44695472437972, 104.34607781683036],)","([316.6207278963112, 103.41262274660978],)"
"((0, 0),)",3.5,"([104.45563322042408, 104.29986976840533],)","([316.6120494002668, 103.36126016773564],)"
"((0, 0),)",3.5,"([104.46448381173923, 104.30694455786087],)","([316.6031988089517, 103.3596521675011],)"
"((0, 0),)",3.5,"([104.47350510466765, 104.31465239512534],)","([316.5941775615638, 103.35856546988812],)"
"((0, 0),)",3.5,"([104.48269245458067, 104.32253856421755],)","([316.58499506792396, 103.35745362997324],)"
"((0, 0),)",3.6,"([104.49148988314263, 104.24247867209189],)","([316.577011468516, 103.27756767213788],)"
"((0, 0),)",3.6,"([104.44300090000178, 104.24607736048885],)","([316.7091031434025, 103.27299987995802],)"
"((0, 0),)",3.6,"([103.8685898172152, 104.25370283734074],)","([318.1990931096009, 103.27185016700541],)"
"((0, 0),)",3.6,"([103.87297554626569, 104.21479931483987],)","([318.19470738055037, 103.23004573739652],)"
"((0, 0),)",3.6,"([103.87751671424623, 104.22250198503059],)","([318.19016621256986, 103.22897253663932],)"
"((0, 0),)",3.6,"([103.88221252000608, 104.13080668261061],)","([318.18547040681, 103.14276253593985],)"
"((0, 0),)",3.6,"([103.88706214871388, 104.1335035833061],)","([318.1806207781022, 103.13784621301964],)"
"((0, 0),)",3.6,"([103.8920647721079, 104.14087144171002],)","([318.17561815470816, 103.1367532390887],)"
"((0, 0),)",3.6,"([103.89721954875245, 104.14840729756251],)","([318.17046337806363, 103.1356353438276],)"
"((0, 0),)",3.6,"([103.9025256242997, 104.11133708162411],)","([318.1651573025164, 103.09752302316426],)"
"((0, 0),)",3.7,"([103.90798213175714, 104.11890513811483],)","([318.15970079505894, 103.0964544450813],)"
"((0, 0),)",3.7,"([103.91358819175984, 104.01741150050604],)","([318.1540947350562, 103.00691389557795],)"
"((0, 0),)",3.7,"([103.91934291284764, 104.02431235658248],)","([318.14834001396844, 103.00595265708833],)"
"((0, 0),)",3.7,"([103.92524539174696, 104.01945024651945],)","([318.1424375350691, 102.99388474264397],)"
"((0, 0),)",3.7,"([103.93129471365656, 104.02687659877462],)","([318.13638821315953, 102.99285312230622],)"
"((0, 0),)",3.7,"([103.93748995253755, 104.03447687128342],)","([318.13019297427854, 102.99179734210307],)"
"((0, 0),)",3.7,"([103.94383017140689, 103.96233775555808],)","([318.1238527554092, 102.90596324075125],)"
"((0, 0),)",3.7,"([103.95031442263394, 103.93379023371939],)","([318.11736850418214, 102.86687260167369],)"
"((0, 0),)",3.7,"([103.95694175099041, 103.94073001344492],)","([318.1107411712988, 102.86590836354725],)"
"((0, 0),)",3.7,"([103.96404957819534, 103.94783207729506],)","([318.1036333448411, 102.86492157707687],)"
"((0, 0),)",3.8,"([103.97144554553712, 103.95509596343877],)","([318.0962373782769, 102.86391230643099],)"
"((0, 0),)",3.8,"([103.9790009299267, 103.93761621190497],)","([318.0886819946817, 102.83716942503477],)"
"((0, 0),)",3.8,"([103.98671520582307, 103.86858205959909],)","([318.0809677195963, 102.75794181875715],)"
"((0, 0),)",3.8,"([103.99458790840723, 103.87551705765785],)","([318.0730949169103, 102.75695682936596],)"
"((0, 0),)",3.8,"([104.00260827961328, 103.86963361610971],)","([318.0650745465315, 102.74290393799498],)"
"((0, 0),)",3.8,"([104.01076427198653, 103.8407416883879],)","([318.0569186582684, 102.70596973803872],)"
"((0, 0),)",3.8,"([104.01907587009295, 103.84722995030097],)","([318.04860770711895, 102.70443531761408],)"
"((0, 0),)",3.8,"([104.02754099066398, 103.85438879083752],)","([318.040146134926, 102.70339243566187],)"
"((0, 0),)",3.8,"([104.03613825801276, 103.86168062396084],)","([318.03158713247, 102.70230643066678],)"
"((0, 0),)",3.8,"([104.04170273364653, 103.79792595150148],)","([318.03090264458456, 102.63265635999359],)"
"((0, 0),)",3.9,"([103.57072792238759, 103.7552289317173],)","([319.23407267409937, 102.58410461916037],)"
"((0, 0),)",3.9,"([103.41334713507634, 103.76208124404121],)","([319.65433579173975, 102.58308487101333],)"
"((0, 0),)",3.9,"([103.41780185290327, 103.76032019985253],)","([319.6498810739128, 102.57381927690412],)"
"((0, 0),)",3.9,"([103.42240040371117, 103.76729770094522],)","([319.6452825231049, 102.5726615176125],)"
"((0, 0),)",3.9,"([103.42714206000788, 103.77457192735112],)","([319.6405408668082, 102.57161950559158],)"
"((0, 0),)",3.9,"([103.4320260825537, 103.71695128133823],)","([319.63565684426237, 102.51103813767652],)"
"((0, 0),)",3.9,"([103.4370517205931, 103.66017652941198],)","([319.630631206223, 102.45205403286948],)"
"((0, 0),)",3.9,"([103.44221821208977, 103.66696184103114],)","([319.6254647147263, 102.45107310668268],)"
"((0, 0),)",3.9,"([103.44752478396562, 103.67389402029725],)","([319.62015814285047, 102.45007094840972],)"
"((0, 0),)",3.9,"([103.45297065234263, 103.68019856112736],)","([319.61471227447345, 102.44836238062813],)"
"((0, 0),)",4.0,"([103.45855502278795, 103.60180540679508],)","([319.6091279040281, 102.37214653256774],)"
"((0, 0),)",4.0,"([103.4642770905621, 103.60849585733195],)","([319.60340583625396, 102.37110405599788],)"
"((0, 0),)",4.0,"([103.47013604086929, 103.61532792257489],)","([319.59754688594677, 102.37003951364744],)"
"((0, 0),)",4.0,"([103.4761310491105, 103.5669819895678],)","([319.59155187770557, 102.32154630781542],)"
"((0, 0),)",4.0,"([103.4822612811389, 103.57367175090997],)","([319.5854216456772, 102.3204565411063],)"
"((0, 0),)",4.0,"([103.48852589351677, 103.5806439973838],)","([319.5791570332993, 102.31946600167984],)"
"((0, 0),)",4.0,"([103.49492403377477, 103.49002084168552],)","([319.5727588930413, 102.2366824056778],)"
"((0, 0),)",4.0,"([103.50145484067235, 103.49652726907908],)","([319.5662280861437, 102.23567410037383],)"
"((0, 0),)",4.0,"([103.50811744446005, 103.50317154086872],)","([319.55956548235605, 102.23464443323374],)"
"((0, 0),)",4.0,"([103.51491096714255, 103.50640220646392],)","([319.5527719596735, 102.23069204238995],)"
"((0, 0),)",4.1,"([103.52183452274267, 103.46411591810224],)","([319.5458484040734, 102.1897516624543],)"
"((0, 0),)",4.1,"([103.5288872175669, 103.470911426705],)","([319.53879570924914, 102.18878146596259],)"
"((0, 0),)",4.1,"([103.5360681504705, 103.37118291969813],)","([319.5316147763456, 102.10265326625485],)"
"((0, 0),)",4.1,"([103.54337641312407, 103.37751626322384],)","([319.524306513692, 102.1017134220263],)"
"((0, 0),)",4.1,"([103.55081105211289, 103.3738274646854],)","([319.5168719283712, 102.09276953713848],)"
"((0, 0),)",4.1,"([103.55837094855752, 103.38032757437722],)","([319.5093124139122, 102.0917692563435],)"
"((0, 0),)",4.1,"([103.56605415188491, 103.38696109652884],)","([319.50163133798407, 102.09074844513786],)"
"((0, 0),)",4.1,"([103.57385494424162, 103.39372758661766],)","([319.4938410114537, 102.08970717192769],)"
"((0, 0),)",4.1,"([103.58175291749438, 103.24689207268072],)","([319.4859885174977, 101.96231271966683],)"
"((0, 0),)",4.1,"([103.5892511192448, 103.2532765198085],)","([319.479249697888, 101.96142564146258],)"
"((0, 0),)",4.2,"([103.58342934795033, 103.2598024751387],)","([319.50414079618383, 101.96051890159623],)"
"((0, 0),)",4.2,"([102.90969104147096, 103.26646959174433],)","([321.1579919618058, 101.95959254827109],)"
"((0, 0),)",4.2,"([102.91345684238738, 103.27327752021769],)","([321.15422616104934, 101.9586466300351],)"
"((0, 0),)",4.2,"([102.91733866934291, 103.2601503660708],)","([321.1503443342587, 101.93829196121831],)"
"((0, 0),)",4.2,"([102.92133592564961, 103.26701281462636],)","([321.1463470781218, 101.93724554906466],)"
"((0, 0),)",4.2,"([102.92544803326668, 103.18780795743267],)","([321.1422349299854, 101.85424499158265],)"
"((0, 0),)",4.2,"([102.92967433442595, 103.17541327322964],)","([321.13800862900564, 101.83539163140131],)"
