s,t,x,y
"((0, 0), (0, 1))",89.6,"([73.25688027978381], [88.64784116362742])","([69.50955244691227], [364.2621229442481])"
"((0, 0), (0, 1))",89.6,"([73.25709122030452], [88.64799430129779])","([69.50973842155514], [364.2617624360081])"
"((0, 0), (0, 1))",89.6,"([73.11379572843983], [88.64821006910975])","([69.55508518455733], [364.26138191723])"
"((0, 0), (0, 1))",89.6,"([73.11409931878516], [88.64835723963657])","([69.55526518476907], [364.2610333430549])"
"((0, 0), (0, 1))",89.6,"([73.06022259562795], [88.64615814554651])","([69.5725172047486], [364.26161732054925])"
"((0, 0), (0, 1))",89.6,"([72.97183159259097], [88.64629923393767])","([69.6007202055837], [364.2612801815453])"
"((0, 0), (0, 1))",89.7,"([72.97214000084247], [88.64650291541741])","([69.60091651552031], [364.26092307699776])"
"((0, 0), (0, 1))",89.7,"([72.97162670316247], [88.49098363772339])","([69.60136880517793], [364.322047833034])"
"((0, 0), (0, 1))",89.7,"([72.97194581486309], [88.48774200143416])","([69.60155211778837], [364.32302633017747])"
"((0, 0), (0, 1))",89.7,"([72.87258733911435], [88.48151909382364])","([69.63342405156801], [364.3251838384809])"
"((0, 0), (0, 1))",89.7,"([72.87290604529711], [88.48168163032909])","([69.6336214882094], [364.3248266207591])"
"((0, 0), (0, 1))",89.7,"([72.86612475882659], [88.36939629392396])","([69.63607492008244], [364.3687706396945])"
"((0, 0), (0, 1))",89.7,"([72.7861656800528], [88.35766002795032])","([69.66184682803072], [364.37308370301275])"
"((0, 0), (0, 1))",89.7,"([72.76914196255267], [88.35781555706478])","([69.66758110322444], [364.372717035647])"
"((0, 0), (0, 1))",89.7,"([72.76946995178145], [88.35705881635451])","([69.66778088587182], [364.372713939259])"
"((0, 0), (0, 1))",89.7,"([72.76911279364971], [88.28791738014482])","([69.66819457813865], [364.39959561277317])"
"((0, 0), (0, 1))",89.8,"([72.7695059411216], [88.28717899509974])","([69.66836386037019], [364.39957953795846])"
"((0, 0), (0, 1))",89.8,"([72.76981817105316], [88.27395545616028])","([69.66855407936778], [364.4044701723144])"
"((0, 0), (0, 1))",89.8,"([72.77006803688663], [88.27409482342713])","([69.66875935618974], [364.4041157887185])"
"((0, 0), (0, 1))",89.8,"([72.77041273878652], [88.13667209648958])","([69.66892938008931], [364.45772163590425])"
"((0, 0), (0, 1))",89.8,"([72.77075389603257], [88.11472321499062])","([69.66909562460249], [364.46600654500463])"
"((0, 0), (0, 1))",89.8,"([72.77097051622866], [88.11505271632899])","([69.66929691078633], [364.4655581621968])"
"((0, 0), (0, 1))",89.8,"([72.77130921347116], [88.11525190508084])","([69.66945415377798], [364.46516567755384])"
"((0, 0), (0, 1))",89.8,"([72.7715460421862], [88.11484413304865])","([69.66963922030438], [364.46501555396316])"
"((0, 0), (0, 1))",89.8,"([72.7718733221496], [88.11497844576235])","([69.66979034954616], [364.4646579317312])"
"((0, 0), (0, 1))",89.8,"([72.73828275328405], [88.1149378926275])","([69.68085002990532], [364.4643734467434])"
"((0, 0), (0, 1))",89.9,"([72.73861450395738], [88.11527694510772])","([69.68099794638886], [364.46394532577506])"
"((0, 0), (0, 1))",89.9,"([72.7388291668033], [88.11533382736664])","([69.6811786950465], [364.46363225144614])"
"((0, 0), (0, 1))",89.9,"([72.73901555348488], [88.1156421884416])","([69.68136372217218], [364.463225743864])"
"((0, 0), (0, 1))",89.9,"([72.73103834078363], [88.11566836478849])","([69.68417836401595], [364.4629341474707])"
"((0, 0), (0, 1))",89.9,"([72.49456040015085], [88.11584343176582])","([69.7607843488712], [364.4625892010284])"
"((0, 0), (0, 1))",89.9,"([72.49480464645734], [88.0824576315211])","([69.76099389234831], [364.47532754621346])"
"((0, 0), (0, 1))",89.9,"([72.49511891542193], [88.0822902580872])","([69.76117591089326], [364.47511845854825])"
"((0, 0), (0, 1))",89.9,"([72.49550136042556], [87.9296692512483])","([69.76133095523019], [364.534055873605])"
"((0, 0), (0, 1))",89.9,"([72.49571007993853], [87.92298813115141])","([69.76153732753002], [364.5363380881225])"
"((0, 0), (0, 1))",89.9,"([72.49601197045858], [87.92332954266936])","([69.76170864691709], [364.5359118999411])"
"((0, 0), (0, 1))",90.0,"([72.49410054124888], [87.9234949413808])","([69.76259296674792], [364.5355584549646])"
"((0, 0), (0, 1))",90.0,"([72.42755471964118], [87.92368655619205])","([69.7844529463849], [364.5351996761753])"
"((0, 0), (0, 1))",90.0,"([72.276750676497], [87.85265525446778])","([69.83370833223553], [364.5622854026947])"
"((0, 0), (0, 1))",90.0,"([72.26205345339675], [87.75667966597919])","([69.83878726637438], [364.59894936662994])"
"((0, 0), (0, 1))",90.0,"([72.26237191195432], [87.75685398682754])","([69.83898384923029], [364.5985748946553])"
"((0, 0), (0, 1))",90.0,"([72.23561313488223], [87.7570418292544])","([69.84798982767427], [364.59820001607136])"
"((0, 0), (0, 1))",90.0,"([72.2359159159516], [87.75715680322438])","([69.84818801021665], [364.59785794244874])"
"((0, 0), (0, 1))",90.0,"([72.23620853459683], [87.62391750285329])","([69.84838459050576], [364.648751488192])"
"((0, 0), (0, 1))",90.0,"([72.16296450436093], [87.62411770848601])","([69.87256589145872], [364.64835710311803])"
"((0, 0), (0, 1))",90.0,"([72.1631731423845], [87.62431487840928])","([69.87279725622429], [364.6479686980881])"
"((0, 0), (0, 1))",90.1,"([72.16349681415525], [87.62450901688624])","([69.87298616634918], [364.6475862647042])"
"((0, 0), (0, 1))",90.1,"([72.16384904780529], [87.56960582764953])","([69.87316081373982], [364.6683274168982])"
"((0, 0), (0, 1))",90.1,"([72.1572689025225], [87.56644325055873])","([69.8755985264174], [364.66922850744356])"
"((0, 0), (0, 1))",90.1,"([72.15651053480278], [87.56664219407702])","([69.87612852417772], [364.6688459365552])"
"((0, 0), (0, 1))",90.1,"([72.15270507516908], [87.56683801934898])","([69.87765241592295], [364.66846936209384])"
"((0, 0), (0, 1))",90.1,"([72.13634558809285], [87.56703073078071])","([69.88328927094855], [364.6680987755864])"
"((0, 0), (0, 1))",90.1,"([72.13664466065484], [87.5628255473118])","([69.8834634322901], [364.6694139213647])"
"((0, 0), (0, 1))",90.1,"([72.13693670517642], [87.56063221115284])","([69.8836349980155], [364.6699634280018])"
"((0, 0), (0, 1))",90.1,"([72.1372322454041], [87.552839624558])","([69.88380051770332], [364.67265438241003])"
"((0, 0), (0, 1))",90.1,"([72.13751343466193], [87.40271184950481])","([69.8839658590229], [364.72965704107736])"
"((0, 0), (0, 1))",90.2,"([72.13730706044568], [87.4027775928808])","([69.884286731391], [364.7293231790851])"
"((0, 0), (0, 1))",90.2,"([72.13758496805117], [87.4019644528091])","([69.88444349285992], [364.72932903813233])"
"((0, 0), (0, 1))",90.2,"([72.01063346282872], [87.40043585508704])","([69.92651561961337], [364.7296117938032])"
"((0, 0), (0, 1))",90.2,"([72.01093401418007], [87.38637340081743])","([69.92668463907138], [364.73467030823025])"
"((0, 0), (0, 1))",90.2,"([71.87284696098776], [87.38642093453993])","([69.97314805839356], [364.73435876935076])"
"((0, 0), (0, 1))",90.2,"([71.87312700564605], [87.38660780521599])","([69.97334628695289], [364.7339989681889])"
"((0, 0), (0, 1))",90.2,"([71.87347524711127], [87.38691159114919])","([69.97351671551947], [364.7335995113718])"
"((0, 0), (0, 1))",90.2,"([71.87377885670541], [87.3864423196878])","([69.97369717327392], [364.733498523042])"
"((0, 0), (0, 1))",90.2,"([71.87404375064709], [87.38662033124677])","([69.9738857075568], [364.733156293633])"
"((0, 0), (0, 1))",90.2,"([71.8735019779443], [87.38679110937122])","([69.97434052590992], [364.73282157035106])"
"((0, 0), (0, 1))",90.3,"([71.76069541989165], [87.25259102541662])","([70.0123602637114], [364.7834458247474])"
"((0, 0), (0, 1))",90.3,"([71.7609895898589], [87.13500235226124])","([70.01254887445457], [364.8277218811655])"
"((0, 0), (0, 1))",90.3,"([71.75445705301364], [87.03050473690163])","([70.01499603391589], [364.8669938777282])"
"((0, 0), (0, 1))",90.3,"([71.6835242463827], [87.03075883530073])","([70.03880904300222], [364.86657060710894])"
"((0, 0), (0, 1))",90.3,"([71.6837908772019], [87.03096932879504])","([70.03901090433986], [364.8661686774978])"
"((0, 0), (0, 1))",90.3,"([71.68403894870184], [87.0306324234472])","([70.03921408133237], [364.86597856141606])"
"((0, 0), (0, 1))",90.3,"([71.64494807135648], [87.03072872839527])","([70.05249294562502], [364.8656293051079])"
"((0, 0), (0, 1))",90.3,"([71.64513058979131], [87.02111289216464])","([70.05271764871021], [364.8689532456178])"
"((0, 0), (0, 1))",90.3,"([71.64533590877336], [87.02130396189455])","([70.05292994817408], [364.86857567523845])"
"((0, 0), (0, 1))",90.3,"([71.6456831968889], [87.02144081630436])","([70.05309011979989], [364.86822335442923])"
"((0, 0), (0, 1))",90.4,"([71.62585936732464], [87.02167710895654])","([70.05997171244151], [364.8678383042389])"
"((0, 0), (0, 1))",90.4,"([71.53916020515811], [87.02185919452293])","([70.08917434922179], [364.8674784873469])"
"((0, 0), (0, 1))",90.4,"([71.53952665795308], [86.88066627503568])","([70.08933897804755], [364.9200920522186])"
"((0, 0), (0, 1))",90.4,"([71.53978354959237], [86.88082762110383])","([70.08953531276494], [364.9197186762609])"
"((0, 0), (0, 1))",90.4,"([71.54013932596683], [86.88106736105598])","([70.08969372626692], [364.9193207880061])"
"((0, 0), (0, 1))",90.4,"([71.5403854459177], [86.83936892838312])","([70.08988393852194], [364.9345971040184])"
"((0, 0), (0, 1))",90.4,"([71.54070700168967], [86.83943152715364])","([70.09004404426385], [364.9342656736701])"
"((0, 0), (0, 1))",90.4,"([71.54092650154166], [86.83977595304941])","([70.09023347368004], [364.93383381698857])"
"((0, 0), (0, 1))",90.4,"([71.54123099079288], [86.83983211581986])","([70.09038957322174], [364.933514339957])"
"((0, 0), (0, 1))",90.4,"([71.54093307633268], [86.84007698118123])","([70.09074297288005], [364.9331292609646])"
"((0, 0), (0, 1))",90.5,"([71.4089825652878], [86.84031313444319])","([70.13530544569636], [364.9327522417987])"
"((0, 0), (0, 1))",90.5,"([71.40923089186069], [86.8404584602284])","([70.13549724195322], [364.9324138433989])"
"((0, 0), (0, 1))",90.5,"([71.3980413640126], [86.84059501272392])","([70.1395308306098], [364.9320834703096])"
"((0, 0), (0, 1))",90.5,"([71.39833969787058], [86.83553245660778])","([70.13969878871785], [364.9336911715644])"
"((0, 0), (0, 1))",90.5,"([71.39550878909563], [86.80729165321469])","([70.14091573773143], [364.9439151903228])"
"((0, 0), (0, 1))",90.5,"([71.2949891321329], [86.80751421166642])","([70.17505200032161], [364.9435597146172])"
"((0, 0), (0, 1))",90.5,"([71.29530120919428], [86.69871637598558])","([70.17522519161588], [364.9836768508813])"
"((0, 0), (0, 1))",90.5,"([71.29560960153692], [86.69889332571645])","([70.17539473133797], [364.98332387499545])"
"((0, 0), (0, 1), (1, 1))",90.5,"([71.13219077333699], [86.59372161186013], [465.15443079969856, 465.6284949513675])","([70.23085380931585], [365.02168263316577], [219.198122707822, 213.66254332084694])"
"((0, 0), (0, 1), (1, 1))",90.5,"([71.13258589505168], [86.59385573041567], [465.15037767441504, 465.62730575863105])","([70.23102275969346], [365.0213375295687], [219.25915119101907, 213.67723507863374])"
"((0, 0), (0, 1), (1, 1))",90.6,"([71.1329064774737], [86.58621601819928], [465.1510321089761, 465.6261752099546])","([70.23121196387963], [365.0238299593949], [219.25367090509928, 213.69127045637654])"
"((0, 0), (0, 1), (1, 1))",90.6,"([71.13288368266085], [86.52785108127051], [465.15196573073223, 465.62493864962585])","([70.23151245856745], [365.04479735978003], [219.24416363928512, 213.70631561279978])"
"((0, 0), (0, 1), (1, 1))",90.6,"([71.13313752776814], [86.52798195712839], [464.9933186234547, 466.2528130517346])","([70.23171451078251], [365.0444532282595], [221.65697951325984, 208.07862691089116])"
"((0, 0), (0, 1), (1, 1))",90.6,"([71.13351188873278], [86.45625419765821], [464.98564407359936, 466.25206906742363])","([70.2318708376008], [365.07025302114357], [221.78719784646933, 208.08690981867136])"
"((0, 0), (0, 1), (1, 1))",90.6,"([71.05317733024765], [86.32080826526578], [464.98615909217415, 466.2554658077846])","([70.25939316177787], [365.1191909073754], [221.78308504297934, 208.0615908929533])"
"((0, 0), (0, 1), (1, 1))",90.6,"([71.0535471187049], [86.32102489778191], [464.9831751648219, 466.4012510621593])","([70.25956006970821], [365.11878509368177], [221.83624656451522, 206.92808299806688])"
"((0, 0), (0, 1), (1, 1))",90.6,"([71.05385870476672], [86.3189975951793], [464.88341088263195, 466.40908106088665])","([70.2597417987585], [365.1191988542963], [223.66628212691032, 206.87132839220845])"
"((0, 0), (0, 1), (1, 1))",90.6,"([71.05422640869304], [86.31924740402229], [464.8839107760656, 466.40897964734864])","([70.25989954183788], [365.118790055879], [223.66171248081935, 206.87411573890046])"
"((0, 0), (0, 1), (1, 1))",90.6,"([71.05439518739973], [86.31869140740673], [464.8742729393599, 466.4245853123211])","([70.26011999333674], [365.1186782867933], [223.8553643122524, 206.75888895699939])"
"((0, 0), (0, 1), (1, 1))",90.6,"([71.0546904546353], [86.31891635587436], [464.87347172206285, 466.48646235844467])","([70.26029255599143], [365.1182878742793], [223.8760598044777, 206.2961620642294])"
"((0, 0), (0, 1), (1, 1))",90.7,"([71.04880549586525], [86.30166790171867], [464.80478608412346, 466.5189381531377])","([70.26256479595233], [365.12423207298747], [225.38852298608123, 206.0542604343836])"
"((0, 0), (0, 1), (1, 1))",90.7,"([71.01499118453214], [86.30180560291478], [464.80526334631224, 466.51876313941017])","([70.27435243752481], [365.1238790207579], [225.3834432399095, 206.05750673735113])"
"((0, 0), (0, 1), (1, 1))",90.7,"([71.01528496275787], [86.3019943824849], [464.7949460643893, 466.5186007498616])","([70.27452019968034], [365.12351220043973], [225.63668489149907, 206.06061142359752])"
"((0, 0), (0, 1), (1, 1))",90.7,"([70.95901338462777], [86.30223423812748], [464.79473270847734, 466.6112073850201])","([70.29407511914846], [365.12313164099305], [225.6479408045696, 205.38971742139597])"
"((0, 0), (0, 1), (1, 1))",90.7,"([70.95924926934394], [86.30241703683879], [464.7455084136399, 466.611056302075])","([70.29426589356714], [365.12277645007237], [226.93367719054746, 205.39262148236492])"
"((0, 0), (0, 1), (1, 1))",90.7,"([70.95958095019759], [86.28756917800465], [464.7458814807108, 466.7357449867694])","([70.29441883856934], [365.12785490258415], [226.93077859601303, 204.5099274899623])"
"((0, 0), (0, 1), (1, 1))",90.7,"([70.9381046867026], [86.28664293129756], [464.7460152237755, 466.7481142781065])","([70.30207223246441], [365.1279062895138], [226.93414385799693, 204.42536463703712])"
"((0, 0), (0, 1), (1, 1))",90.7,"([70.92033601239909], [86.28681625000723], [464.73609788255385, 466.74804531328056])","([70.30845436502032], [365.12756523381574], [227.23582485200257, 204.42758307983505])"
"((0, 0), (0, 1), (1, 1))",90.7,"([70.92061807093496], [86.28698664136954], [464.70162002880323, 466.983807536588])","([70.30861928910113], [365.1272299385373], [228.34334561963922, 202.83567203262496])"
"((0, 0), (0, 1), (1, 1))",90.7,"([70.80227311652624], [86.28715410935507], [464.7019679118398, 466.98327833461536])","([70.3496918392455], [365.1269003958652], [228.34047285381584, 202.84083604991358])"
"((0, 0), (0, 1), (1, 1))",90.8,"([70.80121504392584], [86.13764700997072], [464.70218688949086, 466.98514786143255])","([70.35033813949678], [365.1804777056949], [228.34193741164503, 202.83043454334205])"
"((0, 0), (0, 1), (1, 1))",90.8,"([70.80153926399572], [86.13785987336371], [464.70251772911826, 467.2440373736316])","([70.35050277297012], [365.180109542454], [228.3392321589997, 201.17025533641686])"
"((0, 0), (0, 1), (1, 1))",90.8,"([70.80183542256916], [86.1380864440373], [464.69312763694165, 467.2436712815164])","([70.35067217029768], [365.17974118462007], [228.68039079181884, 201.17436954279006])"
"((0, 0), (0, 1), (1, 1))",90.8,"([70.80212989520186], [86.13775518768298], [464.66887519369186, 467.2433775447646])","([70.35083723187739], [365.1795781000502], [229.64730072460335, 201.1779866884568])"
"((0, 0), (0, 1), (1, 1))",90.8,"([70.80220027233264], [86.1377306951913], [464.6690126350809, 467.3695753533078])","([70.35107493487028], [365.1793092974514], [229.65253993833332, 200.40236099466])"
"((0, 0), (0, 1), (1, 1))",90.8,"([70.59449106183133], [86.1379600861552], [464.6693613117421, 467.36941199580303])","([70.42326849009987], [365.1789539544783], [229.64868389525734, 200.40511091107206])"
"((0, 0), (0, 1), (1, 1))",90.8,"([70.5948520948469], [86.05176528385894], [464.66967586021775, 467.3693255949404])","([70.42344589326952], [365.2096177772888], [229.64599725088848, 200.40735172134552])"
"((0, 0), (0, 1), (1, 1))",90.8,"([70.59518436746085], [86.05188821731159], [464.64439746544394, 467.4382357777881])","([70.42362830098371], [365.209291888926], [230.87627469064628, 199.9882028988646])"
"((0, 0), (0, 1), (1, 1))",90.8,"([70.58548565893123], [85.88564625982758], [464.644669776674, 467.43823718078244])","([70.42728704530099], [365.2682431287348], [230.87592724200064, 199.9898452538975])"
"((0, 0), (0, 1), (1, 1))",90.8,"([70.58570798649572], [85.88573400690419], [464.64490382479295, 467.4381105662147])","([70.42750014248968], [365.26790353489986], [230.87723278658044, 199.99220888758242])"
"((0, 0), (0, 1), (1, 1))",90.9,"([70.57619552374636], [85.8100241937529], [464.6452080506185, 467.4391546538202])","([70.43109151798161], [365.29446602246463], [230.8746170860966, 199.9876005413293])"
"((0, 0), (0, 1), (1, 1))",90.9,"([70.52835588190962], [85.81014051234689], [464.6275438826222, 467.4798366496673])","([70.44801189955177], [365.2941091247638], [232.033728135636, 199.74820174021121])"
"((0, 0), (0, 1), (1, 1))",90.9,"([70.52855272851353], [85.81041557530628], [464.6278417533094, 467.48620366221536])","([70.44823305026082], [365.2937006860883], [232.0310624022627, 199.71204225460934])"
"((0, 0), (0, 1), (1, 1))",90.9,"([70.52570306584441], [85.80295681213133], [464.6281113454499, 467.4862192599508])","([70.44951027503936], [365.29603637678616], [232.03044314229092, 199.71346200845636])"
"((0, 0), (0, 1), (1, 1))",90.9,"([70.43933820765575], [85.8032249182958], [464.62839537473013, 467.51959576613933])","([70.47988866208117], [365.2956382822236], [232.02791122559492, 199.51736234566508])"
"((0, 0), (0, 1), (1, 1))",90.9,"([70.43561026602046], [85.75556819036336], [464.62862695772, 467.54178042524353])","([70.48148533949606], [365.31219918969725], [232.02969155890062, 199.38753066655676])"
"((0, 0), (0, 1), (1, 1))",90.9,"([70.43573538725153], [85.75584389127357], [464.61767717452676, 467.54163836895157])","([70.48173438696527], [365.3117975277065], [233.12679234504398, 199.38982644731445])"
"((0, 0), (0, 1), (1, 1))",90.9,"([70.434462024321], [85.75594733186227], [464.61794861630113, 467.5806729924943])","([70.4824669467531], [365.31146151001616], [233.12609304938204, 199.16028951061108])"
"((0, 0), (0, 1), (1, 1))",90.9,"([70.43467045706285], [85.75622453379637], [464.61822463744323, 467.59157501138])","([70.48267750438099], [365.3110688343673], [233.12371510648526, 199.09721526919697])"
"((0, 0), (0, 1), (1, 1))",90.9,"([70.43507390032119], [85.75632189049799], [464.6184964480042, 467.6613572845433])","([70.48281497617243], [365.3107443963644], [233.1210214716955, 198.6956063170593])"
"((0, 0), (0, 1), (1, 1))",91.0,"([70.43529442292781], [85.75659305378394], [464.6145967848265, 467.6612156213222])","([70.48301147408067], [365.3103633481322], [233.77676837330895, 198.6977990927657])"
"((0, 0), (0, 1), (1, 1))",91.0,"([70.4355776762943], [85.62212253877848], [464.61310266184955, 467.78088355759496])","([70.48318111184754], [365.35747871454873], [234.17183296288994, 198.01352463152676])"
"((0, 0), (0, 1), (1, 1))",91.0,"([70.43564907017495], [85.62231217346857], [464.61337318105905, 467.7845155193308])","([70.48342006532012], [365.35710674145434], [234.16920451340843, 197.99433831228924])"
"((0, 0), (0, 1), (1, 1))",91.0,"([70.43588104296943], [85.62258557464432], [464.6136371731694, 467.9729853012291])","([70.48359789407388], [365.3567100213364], [234.16671992810583, 196.9533777895944])"
"((0, 0), (0, 1), (1, 1))",91.0,"([70.43615251051008], [85.61918470950849], [464.61389475282783, 467.97274278981854])","([70.4837569719434], [365.3576107396605], [234.1643300778719, 196.9561276843787])"
"((0, 0), (0, 1), (1, 1))",91.0,"([70.43641490019186], [85.61102195377046], [464.6129573330543, 467.97332946064716])","([70.4839143278117], [365.3601889220708], [234.78364606409957, 196.95439613481884])"
"((0, 0), (0, 1), (1, 1))",91.0,"([70.35926767191962], [85.61128291251313], [464.6132105481723, 468.18832014859254])","([70.51126554783998], [365.3598082684456], [235.17076160846992, 195.7989176532711])"
"((0, 0), (0, 1), (1, 1))",91.0,"([70.24422858712485], [85.61136791149548], [464.61346847177464, 468.18795888399234])","([70.55197149149639], [365.3594941626999], [235.16828591957122, 195.80232652208824])"
"((0, 0), (0, 1), (1, 1))",91.0,"([70.24454139294684], [85.60743776691118], [464.61372045832, 468.1877538734113])","([70.5521422630458], [365.36059386342276], [235.16593608248002, 195.80488047957218])"
"((0, 0), (0, 1), (1, 1))",91.0,"([70.24020565331763], [85.59529829095021], [464.61543269791565, 468.32956675623257])","([70.55394472819975], [365.3645758415435], [235.7630890099767, 195.0612338532006])"
"((0, 0), (0, 1), (1, 1))",91.1,"([70.24007494372192], [85.59547278463691], [464.61569687221356, 468.3293268442556])","([70.5542629728425], [365.36424089179786], [235.76336100247022, 195.06404263789057])"
"((0, 0), (0, 1), (1, 1))",91.1,"([70.21393162018046], [85.57317782601521], [464.61596555504235, 468.32921791461496])","([70.56374725295095], [365.3717819103455], [235.76785461108548, 195.06612986261527])"
"((0, 0), (0, 1), (1, 1))",91.1,"([70.08765718286551], [85.57314427776154], [464.61767578374287, 468.4085329975189])","([70.60856423079983], [365.37152438115464], [236.1286880042361, 194.66083118750188])"
"((0, 0), (0, 1), (1, 1))",91.1,"([70.07219162092778], [85.46042350423508], [464.6179168665849, 468.4085376647191])","([70.61431799279003], [365.41069857623364], [236.12641900729992, 194.66229310866865])"
"((0, 0), (0, 1), (1, 1))",91.1,"([70.07240484609468], [85.4606059783982], [464.62214885367405, 468.4084542440519])","([70.61453555497027], [365.41035061053657], [236.70998955741857, 194.664172302164])"
"((0, 0), (0, 1), (1, 1))",91.1,"([70.07275634326669], [85.39021229968787], [464.62239745034793, 468.45589629331647])","([70.61469933112092], [365.43467041725506], [236.707918310744, 194.42354420757093])"
"((0, 0), (0, 1), (1, 1))",91.1,"([69.99332050051858], [85.29565190427348], [464.62264026038525, 468.45589651263697])","([70.64310035687039], [365.46740475293257], [236.705909741348, 194.42497842491088])"
"((0, 0), (0, 1), (1, 1))",91.1,"([69.99366100691567], [85.27466958186073], [464.6255370242209, 468.4558443252242])","([70.6432761106149], [365.4744227016466], [237.05470044704361, 194.42664773712548])"
"((0, 0), (0, 1), (1, 1))",91.1,"([69.9939775805291], [85.2749929110901], [464.625815933486, 468.4840090795911])","([70.64345542956514], [365.4740046737129], [237.0567822849427, 194.28440441237865])"
"((0, 0), (0, 1), (1, 1))",91.1,"([69.99428211815294], [85.22537817737876], [464.63245483144556, 468.48391189156575])","([70.64363408358402], [365.49099983614633], [237.6247309721496, 194.28626609899905])"
"((0, 0), (0, 1), (1, 1))",91.2,"([69.9936146070374], [85.22396049427101], [464.6326946169532, 468.48388098607415])","([70.64415528943908], [365.4911873067698], [237.6227292439292, 194.2877576584904])"
"((0, 0), (0, 1), (1, 1))",91.2,"([69.99393716767815], [85.2240265357517], [464.6329290001589, 468.5001012136214])","([70.64431782556429], [365.49086223593423], [237.62079938898503, 194.2063985505344])"
"((0, 0), (0, 1), (1, 1))",91.2,"([69.99422619703309], [85.2243351450175], [464.63681066486345, 468.50008342446915])","([70.64448741628655], [365.49045744082156], [237.94077517963063, 194.20777481789275])"
"((0, 0), (0, 1), (1, 1))",91.2,"([69.84787910567758], [85.08858021067476], [464.64576229925365, 468.5001488910486])","([70.69718431517867], [365.5373734497463], [238.51465000114635, 194.20869495188848])"
"((0, 0), (0, 1), (1, 1))",91.2,"([69.84815225903581], [85.08870620349802], [464.64599959766997, 468.5000491741901])","([70.69738637027402], [365.5370128143543], [238.5126572379836, 194.21042460920697])"
"((0, 0), (0, 1), (1, 1))",91.2,"([69.84849574278824], [85.08877858202311], [464.6462319400217, 468.52502367586965])","([70.69755823576101], [365.5366755180953], [238.51074538718086, 194.08443627944584])"
"((0, 0), (0, 1), (1, 1))",91.2,"([69.83746747782746], [85.08881633260435], [464.6464587790669, 468.5404388072346])","([70.70180754967147], [365.53635493188744], [238.50887856334663, 194.00713421994024])"
"((0, 0), (0, 1), (1, 1))",91.2,"([69.83753686183137], [85.08928481817611], [464.651456645605, 468.567152882689])","([70.7020707404166], [365.53588959375804], [238.8107512192052, 193.87592490872873])"
"((0, 0), (0, 1), (1, 1))",91.2,"([69.83037476930613], [85.08934823568839], [464.66205577577557, 468.6175847619139])","([70.70492877359248], [365.5355695375627], [239.36929714393892, 193.6276421993945])"
"((0, 0), (0, 1), (1, 1))",91.2,"([69.83069844118843], [85.08858064485952], [464.66246687873513, 468.6174199295028])","([70.70509258312752], [365.5355420816065], [239.3764463359629, 193.62960151971538])"
"((0, 0), (0, 1), (1, 1))",91.3,"([69.83093800640339], [85.05480424479356], [464.66269202319586, 468.6922878857592])","([70.70528169412815], [365.546948862285], [239.37457860430132, 193.2606013890896])"
"((0, 0), (0, 1), (1, 1))",91.3,"([69.83125213330352], [85.0551169819926], [464.6630401055457, 468.69208744582494])","([70.70543901218933], [365.54654922352245], [239.37915412588887, 193.26274614517854])"
"((0, 0), (0, 1), (1, 1))",91.3,"([69.82965405423995], [85.04362048509839], [464.66325477696876, 468.81402347715397])","([70.7062806983647], [365.55023854788544], [239.37737090405324, 192.67150325747832])"
"((0, 0), (0, 1), (1, 1))",91.3,"([69.82990849026149], [85.04387889206376], [464.68118908889824, 468.81384463653524])","([70.70645009129699], [365.54986473937544], [240.21228488790456, 192.67353429258807])"
"((0, 0), (0, 1), (1, 1))",91.3,"([69.82494250891232], [85.04389973761857], [464.6814138623959, 468.9808187984338])","([70.70849906293358], [365.54957773155206], [240.21047426809923, 191.87834686536837])"
"((0, 0), (0, 1), (1, 1))",91.3,"([69.7209712151439], [85.0442314604721], [464.6818203044823, 468.98101373313335])","([70.74631006494272], [365.549188039915], [240.21636094886003, 191.87867585770388])"
"((0, 0), (0, 1), (1, 1))",91.3,"([69.72126561758371], [85.04400318936283], [464.68220122006164, 469.1718152321936])","([70.74647733793951], [365.54899631224237], [240.22143313574372, 190.98492242986853])"
"((0, 0), (0, 1), (1, 1))",91.3,"([69.72153667430544], [85.04430138444721], [464.68241033656403, 469.17167666015473])","([70.74664808860518], [365.548627583285], [240.2197199994541, 190.98687598969036])"
"((0, 0), (0, 1), (1, 1))",91.3,"([69.59615610836931], [85.04431024346638], [464.7027935118892, 469.3060926466255])","([70.79229724065594], [365.5483632949862], [241.03506753458558, 190.37397452854864])"
"((0, 0), (0, 1), (1, 1))",91.3,"([69.55278687537073], [84.9477484846573], [464.70301171718336, 469.3059511790777])","([70.80829685567343], [365.5811876104845], [241.0332708286305, 190.37601133120415])"
"((0, 0), (0, 1), (1, 1))",91.4,"([69.55312402076392], [84.83246702936842], [464.703436622565, 469.30579656836807])","([70.80847063031939], [365.620208610245], [241.0388845482152, 190.37807886816717])"
"((0, 0), (0, 1), (1, 1))",91.4,"([69.52840281578416], [84.83249877507421], [464.70382598073337, 469.3946067598878])","([70.81772858931251], [365.61990433370454], [241.0434576284396, 189.9745456366952])"
"((0, 0), (0, 1), (1, 1))",91.4,"([69.52879344856066], [84.83253452317052], [464.7040295575791, 469.3945317741203])","([70.81787911485904], [365.61960334742037], [241.04177923764453, 189.97623041235377])"
