s,t,x,y
"[(2, 2)]",2736.5,"[[200.46402539016728, 198.4728339612598]]","[[170.41928607332832, 343.5969591688866]]"
"[(2, 2)]",2736.6,"[[200.4900533094061, 198.38372175448163]]","[[170.3877884662012, 343.6275421487598]]"
"[(2, 2)]",2736.7,"[[199.9397754165363, 198.41319204277414]]","[[170.3753477705566, 343.65842714095237]]"
"[(2, 2)]",2736.8,"[[199.94781335146365, 197.95041002080566]]","[[170.3461216337706, 343.684564000824]]"
"[(2, 2)]",2736.9,"[[199.95582190332237, 197.95842179717036]]","[[170.31662739100298, 343.7139294082471]]"
"[(2, 2)]",2737.0,"[[199.9638047478403, 197.96640821213896]]","[[170.28687021875805, 343.7435574661351]]"
"[(2, 2)]",2737.1,"[[199.9717653036717, 197.97387477431874]]","[[170.2568548623859, 343.7734335748345]]"
"[(2, 2)]",2737.2,"[[199.97929965791067, 197.9819477915387]]","[[170.22660535784246, 343.8035744216175]]"
"[(2, 2)]",2737.3,"[[199.8091250499834, 197.8018091100912]]","[[170.20550590890602, 343.8284153042337]]"
"[(2, 2)]",2737.4,"[[199.80050913937146, 197.8116471456774]]","[[170.17648291546163, 343.858265147744]]"
"[(2, 2)]",2737.5,"[[199.7581212768204, 197.82681045750584]]","[[170.14942641781937, 343.8885984482959]]"
"[(2, 2)]",2737.6,"[[199.77151254535787, 197.7809117028608]]","[[170.11886212159627, 343.9166403052442]]"
"[(2, 2)]",2737.7,"[[199.722908830519, 197.74853639941614]]","[[170.09234021498662, 343.9451146910567]]"
"[(2, 2)]",2737.8,"[[199.74944243023643, 197.77469154021236]]","[[170.0604506272026, 343.9765037570314]]"
"[(2, 2)]",2737.9,"[[199.77624885753215, 197.79665555473002]]","[[170.02813550766567, 344.0087116652355]]"
"[(2, 2)]",2738.0,"[[199.50140121748427, 197.5132123764506]]","[[170.02040292963483, 344.02393016646806]]"
"[(2, 2)]",2738.1,"[[199.5199181501427, 197.09391385785452]]","[[169.98830386036556, 344.02775896089696]]"
"[(2, 2)]",2738.2,"[[199.09393388309604, 197.1233143149428]]","[[169.9971768280948, 344.0611681318659]]"
"[(2, 2)]",2738.3,"[[199.0945480065731, 197.15197628460052]]","[[169.9655619884857, 344.09487831083686]]"
"[(2, 2)]",2738.4,"[[199.1220739561571, 197.1483810774164]]","[[169.93100454984457, 344.12635926605475]]"
"[(2, 2)]",2738.5,"[[199.14952092707048, 197.17582902987124]]","[[169.89612700239337, 344.1605382192763]]"
"[(2, 2)]",2738.6,"[[199.1769176570369, 197.2032401540184]]","[[169.8609330178959, 344.1950392137231]]"
"[(2, 2)]",2738.7,"[[198.8491026476632, 196.85881121392595]]","[[169.86614179425652, 344.19644023896484]]"
"[(2, 2)]",2738.8,"[[198.85741581154403, 196.86710794526135]]","[[169.83385533415282, 344.22838419078255]]"
"[(2, 2)]",2738.9,"[[198.86569895073623, 196.875374564399]]","[[169.80134168116786, 344.26055636299697]]"
"[(2, 2)]",2739.0,"[[198.87395487374624, 196.88361394088793]]","[[169.76860485552984, 344.29295249923706]]"
"[(2, 2)]",2739.1,"[[198.8821860707708, 196.89171116506054]]","[[169.73564863733327, 344.3255560428534]]"
"[(2, 2)]",2739.2,"[[198.8881053859682, 196.89792350910471]]","[[169.7027851772496, 344.3581676451342]]"
"[(2, 2)]",2739.3,"[[198.68708280443514, 196.69905487451598]]","[[169.6984039379921, 344.3673269706808]]"
"[(2, 2)]",2739.4,"[[198.673979335507, 196.64841372524214]]","[[169.66862419583452, 344.39273643264397]]"
"[(2, 2)]",2739.5,"[[198.61702774327904, 196.63125748767544]]","[[169.64517408668266, 344.422039260042]]"
"[(2, 2)]",2739.6,"[[198.62952187703075, 196.64390331697643]]","[[169.61158226635666, 344.45516081502836]]"
"[(2, 2)]",2739.7,"[[198.64195849006165, 196.38384652962498]]","[[169.57774502650145, 344.45288863829586]]"
"[(2, 2)]",2739.8,"[[198.36688051065045, 196.41250074409422]]","[[169.58864040054024, 344.4876752445969]]"
"[(2, 2)]",2739.9,"[[198.20366508400727, 196.44120152880473]]","[[169.58334927485413, 344.5228519166208]]"
"[(2, 2)]",2740.0,"[[198.22635498193583, 196.2656187037358]]","[[169.54863470509963, 344.5294943799067]]"
"[(2, 2)]",2740.1,"[[198.2491477865335, 196.28801573517552]]","[[169.5135712562455, 344.5637943212439]]"
"[(2, 2)]",2740.2,"[[197.92087602387883, 195.9383497921688]]","[[169.53734154235997, 344.543326256477]]"
"[(2, 2)]",2740.3,"[[197.9288172558311, 195.9421473676438]]","[[169.50543880157727, 344.5741349385266]]"
"[(2, 2)]",2740.4,"[[197.93673170033816, 195.9500181249465]]","[[169.47327123183427, 344.60581076374467]]"
"[(2, 2)]",2740.5,"[[197.9446221075658, 195.9578649847237]]","[[169.44084396553268, 344.63774764720694]]"
"[(2, 2)]",2740.6,"[[197.73007129845632, 195.96569069759826]]","[[169.44878836233624, 344.6699409387669]]"
"[(2, 2)]",2740.7,"[[197.7390996584553, 195.75225871621666]]","[[169.41656197620404, 344.665047748677]]"
"[(2, 2)]",2740.8,"[[197.74805987439152, 195.7613685251821]]","[[169.38406786572676, 344.6970590581913]]"
"[(2, 2)]",2740.9,"[[197.7569611659517, 195.7704291163525]]","[[169.35131072872764, 344.72933966774883]]"
"[(2, 2)]",2741.0,"[[197.76581256326767, 195.77944944313384]]","[[169.31829485979148, 344.76188526858726]]"
"[(2, 2)]",2741.1,"[[197.7746229723891, 195.7854923394956]]","[[169.2850241450108, 344.7941478816511]]"
"[(2, 2)]",2741.2,"[[197.58790119566163, 195.59509870432635]]","[[169.2918239504409, 344.7896365375612]]"
"[(2, 2)]",2741.3,"[[197.59195227029656, 195.60328077475506]]","[[169.25975181958694, 344.82206244977533]]"
"[(2, 2)]",2741.4,"[[197.3911067670605, 195.4371921694922]]","[[169.27118488999852, 344.82064383820284]]"
"[(2, 2)]",2741.5,"[[197.41438290177865, 195.46011932247973]]","[[169.23520130228246, 344.8559110651365]]"
"[(2, 2)]",2741.6,"[[197.43778296740544, 195.48316006364018]]","[[169.1988218482122, 344.8915683586238]]"
"[(2, 2)]",2741.7,"[[196.98162081896743, 194.99784652727556]]","[[169.26930778770833, 344.8228179801421]]"
"[(2, 2)]",2741.8,"[[196.9518216229292, 195.02255690225078]]","[[169.24583708728446, 344.8578211480295]]"
"[(2, 2)]",2741.9,"[[196.9580579801129, 194.97301833352225]]","[[169.21413249673495, 344.8774814623093]]"
"[(2, 2)]",2742.0,"[[196.78523646777552, 194.97931801402575]]","[[169.22406883887345, 344.90902767553047]]"
"[(2, 2)]",2742.1,"[[196.79429001236616, 194.81247561159756]]","[[169.1919044009471, 344.9026666566428]]"
"[(2, 2)]",2742.2,"[[196.80328211191892, 194.82166885265787]]","[[169.15943806126614, 344.9346748360901]]"
"[(2, 2)]",2742.3,"[[196.81222264376703, 194.83082044155225]]","[[169.126674529474, 344.9669800982141]]"
"[(2, 2)]",2742.4,"[[196.8211211419244, 194.8399300296237]]","[[169.09361813318458, 344.9995417726184]]"
"[(2, 2)]",2742.5,"[[196.6482115735639, 194.8482907350857]]","[[169.10657347436154, 345.0355708504414]]"
"[(2, 2)]",2742.6,"[[196.65248640953476, 194.65343168965296]]","[[169.07479359682733, 345.01787231462686]]"
"[(2, 2)]",2742.7,"[[196.6566687775034, 194.66178805043475]]","[[169.04275991199444, 345.0536226163497]]"
"[(2, 2)]",2742.8,"[[196.66076191776696, 194.67005619867643]]","[[169.01051207655001, 345.08959402194216]]"
"[(2, 2)]",2742.9,"[[196.66748847314244, 194.66670738518854]]","[[168.97508232204382, 345.1225877210519]]"
"[(2, 2)]",2743.0,"[[196.57103751259496, 194.59041190715732]]","[[168.96931378038195, 345.13528733110127]]"
"[(2, 2)]",2743.1,"[[196.52170123676012, 194.52752440015053]]","[[168.94975102047965, 345.15146504363685]]"
"[(2, 2)]",2743.2,"[[195.98467510385677, 194.00426447442374]]","[[169.07282971416322, 345.03570844573784]]"
"[(2, 2)]",2743.3,"[[195.99077934589394, 194.02936904079735]]","[[169.04107420581664, 345.0758079310633]]"
"[(2, 2)]",2743.4,"[[195.99685210300436, 194.05515093391773]]","[[169.0090113853503, 345.11643486401556]]"
"[(2, 2)]",2743.5,"[[195.83713569056115, 193.85830060884058]]","[[169.02500370758537, 345.09160147119155]]"
"[(2, 2)]",2743.6,"[[195.84600895761142, 193.86669547603344]]","[[168.99125484249868, 345.12682536938473]]"
"[(2, 2)]",2743.7,"[[195.8501906771235, 193.8653336341111]]","[[168.95630993591988, 345.15935522258945]]"
"[(2, 2)]",2743.8,"[[195.8569629856451, 193.87205248200445]]","[[168.92024309047068, 345.1945815046554]]"
"[(2, 2)]",2743.9,"[[195.67114520454658, 193.68391452657312]]","[[168.9494469110126, 345.1687832664122]]"
"[(2, 2)]",2744.0,"[[195.6794804526061, 193.69245129885104]]","[[168.91313560714912, 345.2042731001333]]"
"[(2, 2)]",2744.1,"[[195.68772031863674, 193.7009053928614]]","[[168.8765601978048, 345.240088342126]]"
"[(2, 2)]",2744.2,"[[195.6958750029451, 193.70928682538323]]","[[168.83972590525352, 345.2762232314162]]"
"[(2, 2)]",2744.3,"[[195.64701451729064, 193.7175875548635]]","[[168.8229433549911, 345.31258882444735]]"
"[(2, 2)]",2744.4,"[[195.65023291210605, 193.64614702819756]]","[[168.7875461701736, 345.322654730378]]"
"[(2, 2)]",2744.5,"[[195.653370090631, 193.64952070556313]]","[[168.7518729546427, 345.35760171819135]]"
"[(2, 2)]",2744.6,"[[195.57908297868354, 193.58396823395327]]","[[168.74422611794088, 345.36937339227273]]"
"[(2, 2)]",2744.7,"[[195.0555896628137, 193.57599171727333]]","[[168.9028105840407, 345.40065082712005]]"
"[(2, 2)]",2744.8,"[[195.08322452735823, 193.16703232100213]]","[[168.85889565262917, 345.2935502569003]]"
"[(2, 2)]",2744.9,"[[194.85834701066335, 193.1704015506578]]","[[168.91014589228965, 345.3279000213456]]"
"[(2, 2)]",2745.0,"[[194.86522688386614, 192.88333643200392]]","[[168.87428852074729, 345.2596405746405]]"
"[(2, 2)]",2745.1,"[[194.87207710110965, 192.89007862987438]]","[[168.8381177744915, 345.2946557675719]]"
"[(2, 2)]",2745.2,"[[194.6878814834773, 192.89679030463662]]","[[168.87734161310144, 345.3299685222826]]"
"[(2, 2)]",2745.3,"[[194.69639900518843, 192.71301249080253]]","[[168.84078534547163, 345.2947442990067]]"
"[(2, 2)]",2745.4,"[[194.70464279378382, 192.721613747084]]","[[168.80399466925147, 345.3306790599883]]"
"[(2, 2)]",2745.5,"[[194.71249721254551, 192.72935905391245]]","[[168.76703006975364, 345.3666003202122]]"
"[(2, 2)]",2745.6,"[[194.7206599906079, 192.73769579905556]]","[[168.7296162929175, 345.4030459369709]]"
"[(2, 2)]",2745.7,"[[194.65838985638098, 192.6552905641757]]","[[168.72133603018054, 345.4046723238158]]"
"[(2, 2)]",2745.8,"[[194.66171185008668, 192.6588408853328]]","[[168.68535225971493, 345.43952173046154]]"
"[(2, 2)]",2745.9,"[[194.66494021391057, 192.66229146222489]]","[[168.64915202356573, 345.47459036439443]]"
"[(2, 2)]",2746.0,"[[194.66808164255792, 192.66564943677156]]","[[168.61273855157805, 345.50987495760376]]"
"[(2, 2)]",2746.1,"[[194.6599556725617, 192.66892161779205]]","[[168.58093251581758, 345.5453725475622]]"
"[(2, 2)]",2746.2,"[[194.59945422699965, 192.6565366481101]]","[[168.57165399805987, 345.57480109482975]]"
"[(2, 2)]",2746.3,"[[194.23159942904036, 192.28951523385265]]","[[168.69656520015943, 345.46037336159253]]"
"[(2, 2)]",2746.4,"[[193.87986817851916, 192.2674790121837]]","[[168.81746745361593, 345.4851247915642]]"
"[(2, 2)]",2746.5,"[[193.8866931192595, 191.90715010786155]]","[[168.78057390617167, 345.36948078460665]]"
"[(2, 2)]",2746.6,"[[193.8931052343204, 191.91380503774087]]","[[168.7435182837737, 345.4053444643467]]"
"[(2, 2)]",2746.7,"[[193.71076736424857, 191.73698641052562]]","[[168.79406973326675, 345.361956745147]]"
"[(2, 2)]",2746.8,"[[193.71920662322736, 191.73898390247876]]","[[168.75633258604515, 345.3957243369008]]"
"[(2, 2)]",2746.9,"[[193.72754257680472, 191.7474521240798]]","[[168.71827381356476, 345.43264743991216]]"
"[(2, 2)]",2747.0,"[[193.66497878274615, 191.75582441450524]]","[[168.71391737211462, 345.46986598694076]]"
"[(2, 2)]",2747.1,"[[193.6684384866717, 191.66597963945696]]","[[168.67783447636262, 345.4632791123278]]"
"[(2, 2)]",2747.2,"[[193.67181438989974, 191.6695693570012]]","[[168.6411546608218, 345.4986335000196]]"
"[(2, 2)]",2747.3,"[[193.67508998192486, 191.67294956828164]]","[[168.60421611594833, 345.5341834237099]]"
"[(2, 2)]",2747.4,"[[193.66699452180964, 191.67633930092222]]","[[168.57262354875377, 345.5700212547656]]"
"[(2, 2)]",2747.5,"[[193.66924799808612, 191.66377552739112]]","[[168.53567668678247, 345.59875284266667]]"
"[(2, 2)]",2747.6,"[[193.6714140172289, 191.66613920194953]]","[[168.49851148276375, 345.63461299854885]]"
"[(2, 2)]",2747.7,"[[193.67349764621326, 191.66841607556185]]","[[168.4611311875258, 345.6706948891132]]"
"[(2, 2)]",2747.8,"[[193.50380859684995, 191.67061151312814]]","[[168.510417908838, 345.7069955700827]]"
"[(2, 2)]",2747.9,"[[192.92419055346974, 191.52568357640456]]","[[168.7702118259942, 345.67370314277775]]"
"[(2, 2)]",2748.0,"[[192.92910983688145, 190.94419876782624]]","[[168.73270028929235, 345.43052179734514]]"
"[(2, 2)]",2748.1,"[[192.72356766837373, 190.94903096948752]]","[[168.80806520126427, 345.46680276907836]]"
"[(2, 2)]",2748.2,"[[192.73166220585242, 190.7521803410318]]","[[168.76928915071886, 345.4019210506339]]"
"[(2, 2)]",2748.3,"[[192.67816640979922, 190.7602965829889]]","[[168.7639101010206, 345.4397356438075]]"
"[(2, 2)]",2748.4,"[[192.68132804415183, 190.6771618837766]]","[[168.72738612580784, 345.43122101526257]]"
"[(2, 2)]",2748.5,"[[192.676676975838, 190.67453101881068]]","[[168.69488534044993, 345.46387219044925]]"
"[(2, 2)]",2748.6,"[[192.68003659093958, 190.67814454825503]]","[[168.6576079195835, 345.500053316039]]"
"[(2, 2)]",2748.7,"[[192.6736735600597, 190.68164162510482]]","[[168.6255262734115, 345.5364994551788]]"
"[(2, 2)]",2748.8,"[[192.67600942673752, 190.67040712952127]]","[[168.5878957940322, 345.5655033091775]]"
"[(2, 2)]",2748.9,"[[192.67825045519885, 190.67286946372496]]","[[168.54990609725942, 345.6019785604633]]"
"[(2, 2)]",2749.0,"[[192.68039719605852, 190.6752320768814]]","[[168.5116804711954, 345.6386991658525]]"
"[(2, 2)]",2749.1,"[[192.68203467404624, 190.67750097998965]]","[[168.47346657639227, 345.675661254168]]"
"[(2, 2)]",2749.2,"[[192.68397841138278, 190.67908585214468]]","[[168.43479821809854, 345.71253956162445]]"
"[(2, 2)]",2749.3,"[[192.685751542303, 190.68109815590603]]","[[168.39595762482193, 345.7499256370703]]"
"[(2, 2)]",2749.4,"[[192.0262443086965, 190.68309528564157]]","[[168.7461072796816, 345.7875766568865]]"
"[(2, 2)]",2749.5,"[[191.81986668032116, 190.0555080391718]]","[[168.8352129946421, 345.4803128336565]]"
"[(2, 2)]",2749.6,"[[191.82310350948484, 189.82651855378114]]","[[168.79736028368538, 345.38440932832407]]"
"[(2, 2)]",2749.7,"[[191.78462254589894, 189.8298942147846]]","[[168.78518809063186, 345.4209275514921]]"
"[(2, 2)]",2749.8,"[[191.6889560064622, 189.68512960882947]]","[[168.80918814371998, 345.3700900112568]]"
"[(2, 2)]",2749.9,"[[191.6919415953863, 189.68838398817135]]","[[168.77118078677566, 345.4064529333297]]"
"[(2, 2)]",2750.0,"[[191.68811599504596, 189.6915317710839]]","[[168.73716938200576, 345.4434943496237]]"
"[(2, 2)]",2750.1,"[[191.690058304999, 189.68271420585452]]","[[168.6991334155437, 345.47371786154025]]"
"[(2, 2)]",2750.2,"[[191.6918931579096, 189.68482960564862]]","[[168.66082007587707, 345.5108658352814]]"
"[(2, 2)]",2750.3,"[[191.6864373197565, 189.68180858660998]]","[[168.626958188855, 345.54520168070974]]"
"[(2, 2)]",2750.4,"[[191.68847938475676, 189.68365789933281]]","[[168.58787236788348, 345.58283240503664]]"
"[(2, 2)]",2750.5,"[[191.69042868591856, 189.68584574489066]]","[[168.5485204872943, 345.62099283445787]]"
"[(2, 2)]",2750.6,"[[191.69230606741198, 189.6879396630192]]","[[168.50849375782968, 345.65941013990545]]"
"[(2, 2)]",2750.7,"[[191.69410513646648, 189.68994485418972]]","[[168.46808160153984, 345.698080180553]]"
"[(2, 2)]",2750.8,"[[191.52871979121016, 189.69186616570016]]","[[168.54021985774122, 345.7369990299998]]"
"[(2, 2)]",2750.9,"[[190.97573134350282, 189.5049298928709]]","[[168.87590967245148, 345.65702923150775]]"
"[(2, 2)]",2751.0,"[[190.96124894186946, 188.95834546412274]]","[[168.84782023523206, 345.3473469962752]]"
"[(2, 2)]",2751.1,"[[190.80479812563127, 188.92789791345126]]","[[168.9203960788112, 345.36357582155216]]"
"[(2, 2)]",2751.2,"[[190.80321862442682, 188.78087710597717]]","[[168.88367511113796, 345.3012724723807]]"
"[(2, 2)]",2751.3,"[[190.79832855672475, 188.7796316643122]]","[[168.84899673724982, 345.3365282004665]]"
"[(2, 2)]",2751.4,"[[190.6980440769694, 188.77064904393373]]","[[168.88357755974556, 345.3668308957931]]"
"[(2, 2)]",2751.5,"[[190.6998902864411, 188.69254880067973]]","[[168.84391419977686, 345.349588680107]]"
"[(2, 2)]",2751.6,"[[190.7014838392354, 188.6945598876797]]","[[168.80404961716906, 345.38766493493324]]"
"[(2, 2)]",2751.7,"[[190.70308570437984, 188.69613479645585]]","[[168.76380203498195, 345.4258164619534]]"
"[(2, 2)]",2751.8,"[[190.70458799393631, 188.69789574652378]]","[[168.72326073318004, 345.464468389546]]"
"[(2, 2)]",2751.9,"[[190.70599575424635, 188.69955629416438]]","[[168.68243139650562, 345.50347818069326]]"
"[(2, 2)]",2752.0,"[[190.70014737689772, 188.70113275038642]]","[[168.64678245229308, 345.5432402463374]]"
"[(2, 2)]",2752.1,"[[190.70183723665338, 188.69794617558472]]","[[168.60507752762774, 345.57991610854504]]"
"[(2, 2)]",2752.2,"[[190.70344571710112, 188.69977767995852]]","[[168.56309459980503, 345.6205237975609]]"
"[(2, 2)]",2752.3,"[[189.99378481230775, 188.70152593911024]]","[[169.07013900128146, 345.66140052570574]]"
"[(2, 2)]",2752.4,"[[189.9895932045752, 188.34112852017537]]","[[169.0368414718107, 345.4388916952312]]"
"[(2, 2)]",2752.5,"[[189.98670293589896, 187.95671767465697]]","[[169.00172156965567, 345.19614758790425]]"
"[(2, 2)]",2752.6,"[[189.83576248210318, 187.9523175709736]]","[[169.0796210563688, 345.2312776364477]]"
"[(2, 2)]",2752.7,"[[189.83001256468833, 187.80095307870954]]","[[169.04547934442508, 345.15337279718557]]"
"[(2, 2)]",2752.8,"[[189.82528366327097, 187.79869656113695]]","[[169.01014242172562, 345.1898076193407]]"
"[(2, 2)]",2752.9,"[[189.82191362188385, 187.7963513841034]]","[[168.97223179268934, 345.2265479949774]]"
"[(2, 2)]",2753.0,"[[189.71311843561463, 187.793287037205]]","[[169.02107471381183, 345.26308547482137]]"
"[(2, 2)]",2753.1,"[[189.71256685950203, 187.70608841599346]]","[[168.98117010110914, 345.2328604711506]]"
"[(2, 2)]",2753.2,"[[189.713967368517, 187.70774064744785]]","[[168.9383676923301, 345.2733697522238]]"
"[(2, 2)]",2753.3,"[[189.71527070326653, 187.70928743199923]]","[[168.89524106869757, 345.31420180688383]]"
"[(2, 2)]",2753.4,"[[189.71648158840975, 187.71073407823488]]","[[168.85179712501437, 345.3553501254535]]"
"[(2, 2)]",2753.5,"[[189.70846523825284, 187.71208554449478]]","[[168.81597418082993, 345.3968085242565]]"
"[(2, 2)]",2753.6,"[[189.71000023610625, 187.7133464870808]]","[[168.77153112247046, 345.438571143953]]"
"[(2, 2)]",2753.7,"[[189.5137616284124, 187.71452130510178]]","[[168.90045424946734, 345.4806324518601]]"
"[(2, 2)]",2753.8,"[[189.07663210052436, 187.39336399150307]]","[[169.23597143780864, 345.2533625756731]]"
"[(2, 2)]",2753.9,"[[189.06201592923452, 187.3788827669907]]","[[169.2089519164657, 345.28137327899753]]"
"[(2, 2)]",2754.0,"[[188.88481024616544, 186.98887057630242]]","[[169.3254363469312, 344.9919337806391]]"
"[(2, 2)]",2754.1,"[[188.8800205190979, 186.984335525538]]","[[169.29054720378733, 345.0291195382068]]"
"[(2, 2)]",2754.2,"[[188.87295038241672, 186.83703311523382]]","[[169.25730942744013, 344.943008448968]]"
"[(2, 2)]",2754.3,"[[188.86821395261998, 186.83219528690324]]","[[169.22155506191814, 344.97850528954456]]"
"[(2, 2)]",2754.4,"[[188.86337629983228, 186.82812582081064]]","[[169.18533450583038, 345.0156510318981]]"
"[(2, 2)]",2754.5,"[[188.7468194082316, 186.82527251458274]]","[[169.25219913412656, 345.055072922196]]"
"[(2, 2)]",2754.6,"[[188.7441943258654, 186.82173605521885]]","[[169.21217727931364, 345.09425854031423]]"
"[(2, 2)]",2754.7,"[[188.74138938485294, 186.71953900878916]]","[[169.17097648991654, 345.0431259644254]]"
"[(2, 2)]",2754.8,"[[188.73847269597826, 186.72086316855007]]","[[169.12941460663393, 345.0869056148569]]"
"[(2, 2)]",2754.9,"[[188.73544724677623, 186.72208981811136]]","[[169.08750250394849, 345.1310311382218]]"
"[(2, 2)]",2755.0,"[[188.69675519603103, 186.72322365061234]]","[[169.07947138211526, 345.1754954025276]]"
"[(2, 2)]",2755.1,"[[188.5834441175688, 186.72426911588494]]","[[169.14376394414234, 345.2202916594295]]"
